disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-27,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-12-27,,,,,,,
2007-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-07,2007-03-30,2007-03-30,Cổ tức năm 2006 (1.125 đ/cp),1125,11.25,,2006
2007-03-02,investorRight,MEETING,Họp cổ đông,2007-03-07,2007-03-28,2007-03-28,ĐHCĐ thường niên năm 2007,,,,
2008-02-04,investorRight,MEETING,Họp cổ đông,2008-02-21,2008-03-25,2008-03-25,ĐHCĐ thường niên 2008,,,,
2008-02-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-02-21,2008-03-26,2008-03-26,Cổ tức năm 2007 (1.200 đ/cp),1200,12,,2007
2009-02-16,investorRight,MEETING,Họp cổ đông,2009-02-23,2009-04-23,2009-04-23,ĐHCĐ thường niên 2009,,,,
2009-02-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-02-23,2009-04-07,2009-04-07,Cổ tức năm 2008 (1.800 đ/cp),1800,18,,2008
2010-02-12,investorRight,MEETING,Họp cổ đông,2010-02-23,2010-04-10,2010-04-10,ĐHCĐ thường niên 2010,,,,
2010-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-28,2010-06-23,2010-06-23,Cổ tức năm 2009 (1.500 đ/cp),1500,15,,2009
2010-12-23,investorRight,MEETING,Họp cổ đông,2010-12-31,2011-01-18,2011-01-18,ĐHCĐ bất thường 2010,,,,
2011-02-21,investorRight,MEETING,Họp cổ đông,2011-02-23,2011-03-25,2011-03-25,ĐHCĐ thường niên 2011,,,,
2011-02-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-02-23,2011-03-25,2011-03-25,Cổ tức đợt 1/2010 (1.500 đ/cp),1500,15,1,2010
2011-03-15,investorRight,KINDDIV,Cổ phiếu thưởng,2011-03-23,2011-03-25,,Tỷ lệ 100:100,,100,,
2011-08-05,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-08-15,,,Số lượng 6.000.000 cp,,,,
2012-02-01,investorRight,MEETING,Họp cổ đông,2012-02-17,2012-03-20,2012-03-20,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-03-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-04-03,2012-04-18,2012-04-18,Tạm ứng cổ tức năm 2011 (1.800 đ/cp),1800,18,,2011
2012-06-26,investorRight,KINDDIV,Cổ phiếu thưởng,2012-07-06,2012-07-10,,Tỷ lệ 100:66.67,,66.67,,
2012-09-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-09-17,,,Số lượng 7.999.404 cp,,,,
2013-02-06,investorRight,MEETING,Họp cổ đông,2013-02-21,2013-03-20,2013-03-20,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-06-27,investorRight,ISSUE,Phát hành thêm,2013-07-11,2013-08-16,,Tỷ lệ 20:3 với giá 10.000đ/cp,,15,,
2013-07-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-07-11,2013-08-15,2013-08-15,Trả cổ tức bằng tiền năm 2012 (1.200đ/cp),1200,12,,2012
2013-07-05,investorRight,KINDDIV,Cổ phiếu thưởng,2013-07-11,2013-07-15,,Tỷ lệ 4:1,,25,,
2013-11-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-12-02,,,Số lượng 7.999.222 cp,,,,
2014-02-11,investorRight,MEETING,Họp cổ đông,2014-02-21,2014-03-20,2014-03-20,Đại hội đồng cổ đông thường niên 2014,,,,
2014-03-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-04-11,2014-05-05,2014-05-05,Trả cổ tức năm 2013 (1400đ/cp),1400,14,,2013
2015-03-03,investorRight,MEETING,Họp cổ đông,2015-03-12,2015-04-16,2015-04-16,ĐHĐCĐ thường niên năm 2015,,,,
2015-04-15,schedEvent,schedIssue,Dự kiến phát hành,,,,phát hành cổ phiếu cho CĐHH tăng vốn điều lệ số lượng: 9001374,,,,
2015-07-24,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-07-28,2015-07-30,,"Trả cổ tức năm 2014, Tỷ lệ 100:32.15",,32.15,,2014
2015-07-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-07-28,2015-08-26,2015-08-26,Trả cổ tức năm 2014 (800đ/cp),800,8,,2014
2015-10-01,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-10-08,,,Số lượng 9.000.498 cp,,,,
2016-02-24,investorRight,MEETING,Họp cổ đông,2016-03-14,2016-04-15,2016-04-15,ĐHCĐ thường niên năm 2016,,,,
2016-06-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-06-23,2016-07-15,2016-07-15,Cổ tức 2015 (600đ/cp),600,6,,2015
2017-02-28,investorRight,MEETING,Họp cổ đông,2017-03-17,2017-04-18,2017-04-18,ĐHĐCĐ thường niên năm 2017,,,,
2017-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-05-12,2017-06-29,2017-06-29,Trả cổ tức năm 2016 (550đ/cp),550,5.5,,2016
2017-09-20,investorRight,MEETING,Họp cổ đông,2017-10-04,2017-10-23,2017-10-23,ĐHĐCĐ bất thường năm 2017,,,,
2017-09-27,investorRight,MEETING,Họp cổ đông,2017-10-09,2017-10-27,2017-10-27,ĐHCĐ bất thường năm 2017 lần 2,,,,
2018-03-09,investorRight,MEETING,Họp cổ đông,2018-03-27,2018-04-26,2018-04-26,ĐHĐCĐ thường niên năm 2018,,,,
2019-01-28,investorRight,MEETING,Họp cổ đông,2019-03-27,2019-04-25,2019-04-25,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-27,2019-06-28,2019-06-28,Trả cổ tức năm 2018 (1000 đ/cp),1000,10,,2018
2020-04-27,investorRight,MEETING,Họp cổ đông,2020-03-17,2020-05-21,2020-05-21,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-06-17,2020-07-15,2020-07-15,Trả cổ tức năm 2019 (600 đ/cp),600,6,,2019
2020-08-18,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2020-08-20,,,LNST 6 tháng đầu năm 2020 âm,,,,
