Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,0,260699153926,-41781143,260657372783,-203843408238,56813964545,122442339,-3505756135,-3077844363,-1921666247,-11201077505,40307906997,482038403,-322950274,159088129,1529994600,41996989726,-4298136209,-81786142,-4379922351,37617067375,6746393378,30870673997,6738,0
2010,0,538503545400,0,538503545400,-471814655898,66688889502,637927984,-9893130929,-8958999752,-5033738672,-16287430187,36112517698,2513029647,-1172734319,1340295328,3897097939,41349910965,-4369858757,111015528,-4258843229,37091067736,8824154472,28266913264,4408,0
2011,0,398369559633,0,398369559633,-349070125559,49299434074,661599821,-15205122936,-13432336802,-2570851144,-18859957668,13325102147,1278919917,-488831562,790088355,1489958331,15605148833,-3036773023,0,-3036773023,12568375810,1493795832,11074579978,1727,0
2012,0,133037004977,0,133037004977,-112703427828,20333577149,1585544353,-5433875039,-2859509988,-1662504198,-13270346239,1552396026,1756498694,-2956377,1753542317,0,3305938343,-458489210,0,-458489210,2847449133,0,2847449133,444,0
2013,0,305087270085,0,305087270085,-256989393716,48097876369,-84979510,-8306265614,-7659102756,-3532501641,-30446910854,5727218750,611176756,-856327193,-245150437,867785598,6349853911,-1690987965,-212323895,-1903311860,4446542051,500068194,3946473857,615,0
2014,0,397964991920,0,397964991920,-337357895271,60607096649,126158496,-4996386766,-3829412485,-5202555065,-21812459931,29166480480,773028010,-323692804,449335206,0,29615815686,-4280876399,-2108164748,-6389041147,23226774539,4913864315,18312910224,2528,0
2015,0,627367336690,0,627367336690,-531357604255,96009732435,943650907,-5545087182,-3038729296,-7150894901,-40811942968,44697038811,750414499,-1092352896,-341938397,0,44355100414,-10320202620,-604678265,-10924880885,33430219529,7146096149,26284123380,3257,0
2016,0,774467380086,0,774467380086,-658167304905,116300075181,2616628534,-5390178514,-2639233579,-12164843271,-47478644983,54017107432,688951184,-317606477,371344707,0,54388452139,-11308700244,240873282,-11067826962,43320625177,10862170332,32458454845,4450,0
2017,0,966645073944,0,966645073944,-850057619934,116587454010,2632951333,-6421852195,-3434106593,-8710881806,-43761137031,58703279582,436589081,-294308969,142280112,0,58845559694,-11981269102,8063996,-11973205106,46872354588,12183873867,34688480721,5410,0
2018,0,951861392159,-225442396,951635949763,-853031436742,98604513021,2005997913,-9087675653,-7666838099,-1472090170,-40756298149,48658067694,645067443,-105946243,539121200,0,49197188894,-10003800519,-20664279,-10024464798,39172724096,10318069254,28854654842,4500,0
2019,0,929511364655,0,929511364655,-821531807195,107979557460,742470127,-12656777415,-11009535601,-10022562775,-37568120332,47883899328,2059974125,-139814928,1920159197,0,49804058525,-10098291122,-118133547,-10216424669,39587633856,9181563742,30406070114,4742,0
