disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-07-19,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2010-07-30,,,Ngày giao dịch đầu tiên trên sàn HNX,,,,
2010-11-19,investorRight,ISSUE,Phát hành thêm,2010-11-25,2010-12-31,,Bán ưu đãi tỷ lệ 5:1 với giá 10.000 đ/cp,,20,,
2010-11-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-11-25,2010-12-20,2010-12-20,Tạm ứng cổ tức đợt 1/2010 (600 đ/cp),600,6,1,2010
2011-02-21,investorRight,MEETING,Họp cổ đông,2011-02-24,2011-03-25,2011-03-25,ĐHCĐ thường niên 2011,,,,
2011-09-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-09-28,,,Số lượng 265.787 cp,,,,
2011-10-31,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-11-09,2011-11-11,,"Trả cổ tức đợt 2/2010, Tỷ lệ 100:6",,6,2,2010
2012-02-01,investorRight,MEETING,Họp cổ đông,2012-02-13,,,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-07-12,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-07-16,,,Số lượng 165.937 cp,,,,
2013-01-22,investorRight,MEETING,Họp cổ đông,2013-02-01,,,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-06-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-21,2013-07-16,2013-07-16,Trả cổ tức năm 2012 (700 đ/cp),700,7,,2012
2013-06-14,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2013-06-21,2013-06-25,,"Trả cổ tức năm 2012, Tỷ lệ 100:5",,5,,2012
2013-09-16,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-09-26,,,Số lượng 146.429 cp,,,,
2014-01-14,investorRight,MEETING,Họp cổ đông,2014-01-20,2014-03-21,2014-03-21,Đại hội đồng cổ đông thường niên 2014,,,,
2014-08-21,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho CĐHH,,,,
2014-08-21,schedEvent,schedDiv,Dự kiến cổ tức,,,,Trả cổ tức năm 2012,,,,2012
2014-11-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-11-19,2014-12-15,2014-12-15,Trả cổ tức năm 2013 (1200 đ/cp),1200,12,,2013
2014-11-13,investorRight,ISSUE,Phát hành thêm,2014-11-19,2014-12-29,,"Tỷ lệ 10:3, giá 10.000đ/cp",,30,,
2015-03-09,investorRight,MEETING,Họp cổ đông,2015-03-16,2015-04-17,2015-04-17,ĐHĐCĐ thường niên năm 2015,,,,
2015-03-17,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-27,,,Số lượng 923.445 cp,,,,
2015-05-21,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành CP đê trả cổ tức, tỷ lệ 100:12",,12,,
2015-05-26,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-06-04,2015-06-08,,"Trả cổ tức năm 2014, Tỷ lệ 100:12",,12,,2014
2015-08-12,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-08-21,,,Số lượng 479.904 cp,,,,
2016-02-17,investorRight,MEETING,Họp cổ đông,2016-02-25,2016-03-25,2016-03-25,ĐHCĐ thường niên năm 2016,,,,
2016-03-29,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi trả cổ tức 2015 tỷ lệ 15%,,15,,2015
2016-09-08,investorRight,ISSUE,Phát hành thêm,2016-09-20,2016-10-25,,"Phát hành 985,930 cp cho CĐHH, giá 14000 đ/cp, tỷ lệ 100:22",,22,,
2016-09-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-09-20,2016-10-04,2016-10-04,Trả cổ tức năm 2015 (1500 đ/cp),1500,15,,2015
2016-12-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-12-30,,,Số lượng 985930 cp,,,,
2017-01-17,investorRight,MEETING,Họp cổ đông,2017-02-07,2017-03-10,2017-03-10,ĐHĐCĐ thường niên năm 2017,,,,
2017-08-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-09-01,2017-10-04,2017-10-04,Trả cổ tức năm 2016 (1200 đ/cp),1200,12,,2016
2018-01-10,investorRight,MEETING,Họp cổ đông,2018-02-02,2018-03-23,2018-03-23,ĐHCĐ thường niên năm 2018,,,,
2018-07-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-09-04,2018-10-04,2018-10-04,Trả cổ tức năm 2017 (1200 đ/cp),1200,12,,2017
2018-12-26,investorRight,MEETING,Họp cổ đông,2019-01-23,2019-03-22,2019-03-22,ĐHĐCĐ thường niên năm 2019,,,,
2019-08-28,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2019-08-30,,,Chứng khoán niêm yết trong tình trạng bị cảnh báo,,,,
2020-02-24,investorRight,MEETING,Họp cổ đông,2020-03-09,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-03-04,stockAlert,alert,Cảnh báo,2020-03-06,,,LNST 2019 trên BCTC kiểm toán năm 2019 âm,,,,
2020-03-17,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 2/2018 (1000 đ/cp),1000,10,2,2018
2020-03-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-03-27,2020-04-28,2020-04-28,Trả cổ tức đợt 1/2018 (500 đ/cp),500,5,1,2018
2020-06-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-07-14,2020-07-30,2020-07-30,Trả cổ tức đợt 2/2018 (1000 đ/cp),1000,10,2,2018
