Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2012,0,866921701310,-289088759131,577832942179,-493662541424,84170400755,2676789344,-26228383058,-25893061649,-620697917,-6660619959,53337489165,167377335,-710781418,-543404083,0,52794085082,0,0,0,52794085082,0,52794085082,4428,0
2013,0,930563158620,-338253767159,592309391461,-487172884090,105136507371,2019669533,-13835760293,-13817745770,-6606502950,-7899251138,78814662523,865684457,-3500000,862184457,0,79676846980,0,0,0,79676846980,0,79676846980,6374,0
2014,0,406388049838,0,406388049838,-344360135661,62027914177,91242470,-12275646662,-8259735275,-2672503504,-11509771035,35661235446,965032576,-309521517,655511059,0,36316746505,-2810128991,0,-2810128991,33506617514,0,33506617514,2250,0
2015,0,441908925784,-209884000,441699041784,-381866866597,59832175187,369651927,-5762010215,-5646842485,-2440025591,-11245350071,40754441237,37179030,-58976925,-21797895,0,40732643342,-3107235697,0,-3107235697,37625407645,0,37625407645,2559,0
2016,0,478598197772,-1529950182,477068247590,-414337923828,62730323762,177497138,-2889949218,-3090588162,-5915978507,-12383103395,41718789780,24560782,-693680062,-669119280,0,41049670500,-3138885263,0,-3138885263,37910785237,0,37910785237,2785,0
2017,0,564925200818,-2163490361,562761710457,-481295330657,81466379800,606841307,-2337849018,-2337849018,-5583157848,-13506874524,60645339717,41951226,-3377409,38573817,0,60683913534,-4616664822,0,-4616664822,56067248712,0,56067248712,4245.38,4245
2018,0,561428356080,0,561428356080,-496619513780,64808842300,228070408,-2930109490,-2930109490,-5823044260,-13487402146,42796356812,133811184,-132075523,1735661,0,42798092473,-3273352817,75750000,-3197602817,39600489656,0,39600489656,2808,2808
2019,0,593391210490,0,593391210490,-503801016781,89590193709,1193486534,-2832916937,-2832916937,-5052692194,-16613088105,66284983007,42534650,0,42534650,0,66327517657,-5048634029,-75750000,-5124384029,61203133628,0,61203133628,4281,0
