Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2014,4,3729375462393,3725562932297,1506623089077,1506623089077,0,0,197474340107,279720963132,0,0,0,-82246623025,2021465503113,0,0,0,0,0,0,1796217100,0,0,3941320615,0,0,2025959756897,0,0,6487513595,0,-16719305094,0,0,0,0,3812530096,0,0,3633259136,0,0,0,0,179270960,0,129991561736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423595801,4379088951,40204022446,-35824933495,0,0,0,0,0,1633999174,23089878017,-21455878843,0,2410507676,0,0,0,0,0,0,0,121567965935,0,102687119775,0,0,0,18880846160,0,0,3859367024129,1501136414737,1501136414737,0,0,0,0,0,0,0,1366499871795,0,1861719700,0,25004270953,0,0,24509074595,0,0,0,0,2008561292,0,70701055922,0,10551860480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358230609392,2358230609392,1582583569661,1272567580000,1272567580000,0,310343798499,0,0,-327808838,0,0,0,3961374994,182241735237,0,589443929500,589443929500,0,589443929500,0,0,0,0,0,0,0,3859367024129,0,0
2015,1,2779627186566,2770696449268,1460594582906,1460594582906,429619167500,0,95800628806,176529070494,0,0,0,-80728441688,1214301237556,0,0,0,0,0,0,1385467100,0,0,895636789,0,0,1221520852945,0,0,7218585816,0,-16719305094,0,0,0,0,8930737298,0,0,8818298268,0,0,0,0,112439030,0,134259247461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11179946094,5755993318,41150327292,-35394333974,0,0,0,0,0,2685267600,24601264444,-21915996844,0,2738685176,0,0,0,0,0,0,0,123079301367,0,101698455207,0,0,16832583310,4548262850,0,0,2913886434027,533522614833,533522614833,0,0,0,0,0,0,0,468190979200,0,1493485305,0,19051759485,0,0,10536092966,0,0,0,0,10724773072,0,8625184726,0,14900340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380363819194,2380363819194,1582583153231,1272567580000,1272567580000,0,310343798499,0,0,-328225268,0,0,0,3961374994,182241735237,0,611577555732,611577555732,0,611577555732,0,0,0,0,0,0,0,2913886434027,0,0
2015,2,2858490830874,2849512786544,647704318158,647704318158,0,0,523042278562,603000201679,0,0,0,-79957923117,1678766189824,0,0,0,0,0,0,1367078353,0,0,513573389,0,0,1688879413299,0,0,4725429877,0,-16719305094,0,0,0,0,8978044330,0,0,7324761517,0,0,1438436937,0,214845876,0,133623356591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11946352116,5732267564,41992464302,-36260196738,0,0,0,0,0,4846637132,27289914450,-22443277318,0,1367447420,0,0,0,0,0,0,0,121677004475,0,100230908315,0,0,16832583310,4613512850,0,0,2992114187465,763579902394,763579902394,0,0,0,0,0,0,0,584795837409,0,1681865305,0,20368314473,0,0,16184351033,0,0,0,0,115977429502,0,9302764593,0,15269340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228534285071,2228534285071,1582197707461,1272567580000,1272567580000,0,310343798499,0,0,-713671038,0,0,0,3961374994,182241735237,0,460133467379,460133467379,0,460133467379,0,0,0,0,0,0,0,2992114187465,0,0
2015,3,3049729031307,3043082742567,772049857392,772049857392,0,0,362013340826,451324764169,0,0,0,-89311423343,1909019544349,0,0,0,0,0,0,1370586636,0,0,1423800545,0,0,1917339036678,0,0,5605425584,0,-16719305094,0,0,0,0,6646288740,0,0,6487602467,0,0,0,0,158686273,0,132616924770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11565566986,5263825245,42395390302,-37131565057,0,0,0,0,0,4494294321,27457914450,-22963620129,0,1807447420,0,0,0,0,0,0,0,121051357784,0,99375261624,0,0,16832583310,4843512850,0,0,3182345956077,908544199622,908544199622,0,0,0,0,0,0,0,823184521164,0,1643690480,0,17624583401,0,0,20804356112,0,0,0,0,21295596211,0,8678112175,0,15313340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273801756455,2273801756455,1582141040201,1272567580000,1272567580000,0,310343798499,0,0,-770338298,0,0,0,3961374994,182241735237,0,505457606023,505457606023,0,505457606023,0,0,0,0,0,0,0,3182345956077,0,0
2015,4,3463437280168,3458619393534,657156819577,657156819577,0,0,132174873494,190079349659,0,0,0,-57904476165,2669287700463,0,0,0,0,0,0,1517336513,0,0,511650108,0,0,2680281654037,0,0,3696364899,0,-16719305094,0,0,0,0,4817886634,0,0,4637718956,0,0,0,0,180167678,0,133146147996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12113115468,5406970081,43397152620,-37990182539,0,0,0,0,0,4898697967,28463749200,-23565051233,0,1807447420,0,0,0,0,0,0,0,121033032528,0,99512289868,0,0,16832583310,4688159350,0,0,3596583428164,1317034101102,1317034101102,654103204781,654103204781,0,0,0,0,0,526864031101,0,2132789448,0,27383031945,0,0,17066319798,0,0,0,0,2148185349,0,72050198601,0,15286340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279549327062,2279549327062,0,1272567580000,1272567580000,0,310343798499,0,0,-770889458,0,0,0,3961374994,203572745263,0,489874717764,489874717764,0,489874717764,0,0,0,0,0,0,0,3596583428164,0,0
2016,1,2808993632590,2802815796635,51303774000,51303774000,0,0,2508832431217,156263936839,0,2352568494378,0,0,242679591418,0,0,0,0,0,0,0,0,254670792574,0,0,0,0,0,0,4728103938,-16719305094,0,0,0,0,0,6177835955,192828300,0,5959309055,0,0,0,0,25698600,0,134751309316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10244620872,5971450120,44708248140,-38736798020,0,0,0,0,0,4273170752,28463749200,-24190578448,0,0,0,0,0,0,1807447420,0,1807447420,122699241024,4716007750,98650649964,0,0,19332583310,0,0,0,2943744941906,599516001930,599516001930,267054330022,267054330022,0,0,0,0,0,266772168113,0,2411596448,0,26059893753,0,0,13557679897,0,0,0,0,0,0,16254533618,0,7405800079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344228939976,2344228939976,1582139873531,1272567580000,1272567580000,0,310343798499,0,0,-771504968,0,0,3961374994,0,203572745263,0,554554946188,555680465708,0,555680465708,-1125519520,0,0,0,0,0,0,2943744941906,0,0
2016,2,3631838379060,3626418995009,109427068127,109427068127,0,0,3201127149989,145447308695,0,3055679841294,0,0,315864776893,0,0,0,0,0,0,0,0,312876509748,0,0,0,0,0,0,19707572239,-16719305094,0,0,0,0,0,5419384051,218129450,0,5175556001,25698600,0,0,0,0,0,133151693289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9843017139,5271108003,44801649140,-39530541137,0,0,0,0,0,4571909136,29433565250,-24861656114,0,0,0,0,0,0,1367447420,0,1367447420,121941228730,4727807750,97880837670,0,0,19332583310,0,0,0,3764990072349,1467020738723,1467020738723,854595738327,854595738327,0,0,0,0,0,534299782255,0,2252845430,0,28202906549,0,3566247953,18111835876,0,0,0,0,0,0,10996428745,0,14994953588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297969333626,2297969333626,1581879121491,1272567580000,1272567580000,0,310343798499,0,0,-1032257008,0,0,101786372631,0,101786372632,3961374994,508556091878,560074898909,0,560074898909,-51518807031,0,0,0,0,0,0,3764990072349,0,0
2016,3,3477278808069,3472614769944,174375230136,174375230136,0,0,3075692413367,163607539861,0,2912084873506,0,0,222547126441,0,0,0,0,0,0,0,0,215144922464,0,0,0,0,0,0,42312929728,-34910725751,0,0,0,0,0,4664038125,263770290,0,4374569235,25698600,0,0,0,0,0,131825576340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9101709291,5031308251,45358689140,-40327380889,0,0,0,0,0,4070401040,29685565250,-25615164210,0,0,0,0,0,0,1682457020,0,1682457020,121041410029,4718807750,96990018969,0,0,19332583310,0,0,0,3609104384409,1229334164976,1229334164976,1034860867831,1034860867831,0,0,0,0,0,106787088455,0,3082334696,0,31133881658,0,3540875282,24860381742,0,0,0,0,0,0,10151091224,0,14917644088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379770219433,2379770219433,1581879121491,1272567580000,1272567580000,0,310343798499,0,0,-1032257008,0,0,101786372631,0,101786372632,3961374994,590356977685,640766883561,0,640766883561,-50409905876,0,0,0,0,0,0,3609104384409,0,0
2016,4,3472717136729,3468203146189,60193684900,60193684900,0,0,3057316928949,306371695555,0,2750945233394,0,0,350692532340,0,0,0,0,0,0,0,0,365889028675,0,0,0,0,0,0,39711709186,-54908205521,0,0,0,0,0,4513990540,433534797,0,4052697143,27758600,0,0,0,0,0,144125197959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9116376326,5630956930,45772044510,-40141087580,0,0,0,0,0,3485419396,29853565250,-26368145854,0,0,0,0,0,0,11158311542,0,11158311542,123850510091,4718807750,96160834900,3638284131,0,19332583310,0,0,0,3616842334688,1224924883425,1224924883425,1000000000000,1000000000000,0,0,0,0,0,32610005800,0,2936065430,0,39140841363,0,2681960041,20235934504,0,0,0,0,0,0,112426943699,0,14893132588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391917451263,2391917451263,1581839121491,1272567580000,1272567580000,0,310343798499,0,0,-1072257008,0,0,117012921701,0,117012921702,3961374994,572091111375,628246013560,0,628246013560,-56154902185,0,0,0,0,0,0,3616842334688,0,0
2017,1,3742719875013,3737515002924,68880261540,68880261540,0,0,3528712018001,519622571695,0,3029086926076,0,-19997479770,139922723383,0,0,0,0,0,0,0,0,127596936198,3268794605,0,0,0,0,0,43967718331,-34910725751,0,0,0,0,0,5204872089,328900386,0,4848213103,27758600,0,0,0,0,0,150085624438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8108154793,4952510927,45894730810,-40942219883,0,0,0,0,0,3155643866,30273565250,-27117921384,0,0,0,0,0,0,17364257047,0,17364257047,124613212598,5653083350,95321845117,3638284131,0,20000000000,0,0,0,3892805499451,1378994894075,1378994894075,990544632449,990544632449,0,0,0,0,0,60718555800,0,3053340275,0,31563760464,0,3279307931,16053922827,0,0,0,0,0,0,273017252241,0,764122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513810605376,2513810605376,1626839121491,1297567580000,1297567580000,0,330343798499,0,0,-1072257008,0,0,117012921702,0,117012921701,3961374994,648984265488,698212109793,0,698212109793,-49227844305,0,0,0,0,0,0,3892805499451,0,0
