Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2006,0,365994275846,364154278602,122703886332,122703886332,0,0,213062884708,213062884708,0,0,0,0,28387507562,0,0,0,0,0,0,0,0,0,457800000,0,0,0,0,0,27929707562,0,0,0,0,0,0,1839997244,0,0,134481799,0,0,0,0,1705515445,0,23958391278,19362660873,0,0,0,0,0,0,0,0,19362660873,0,0,0,0,19362660873,0,2624085495,2341242254,3676126870,-1334884616,0,0,0,0,0,282843241,572614615,-289771374,0,0,0,0,0,0,0,0,0,1971644910,0,1275030690,0,0,0,696614220,0,0,389952667124,229071912752,229071912752,64169485600,64169485600,0,0,0,0,0,0,0,1363036900,879774875,9074604825,0,0,0,0,0,0,0,0,0,153585010552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160880754372,160509734589,65914837500,100000000000,100000000000,0,5275000000,0,0,-39360162500,0,0,0,0,0,2986019837,91608877252,91608877252,0,91608877252,0,0,371019783,371019783,0,0,0,389952667124,0,0
2007,0,1258228252546,1256606857987,581787772199,581787772199,0,0,625242395173,657324453712,0,0,0,-32082058539,49576690615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49576690615,0,0,0,0,0,0,1621394559,0,0,983906037,0,0,0,0,637488522,0,63930459294,45834206793,0,0,0,0,0,0,0,0,45834206793,0,0,45834206793,0,0,0,9761702222,5725174348,8178303094,-2453128746,0,0,0,0,0,460118765,1510854020,-1050735255,0,3576409109,0,0,0,0,0,0,0,8334550279,0,7072430655,0,0,0,1262119624,0,0,1322158711840,672715072887,672315072887,0,0,0,0,0,0,0,0,0,47679968030,6676167828,11646142058,0,0,5681085561,0,0,0,0,0,132782699383,467849010027,0,0,0,0,400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000000,0,0,0,0,649443638953,646303071694,436099785000,200000000000,200000000000,0,236099785000,0,0,0,0,0,0,0,10717087214,4891018929,194595180551,194595180551,0,194595180551,0,0,3140567259,3140567259,0,0,0,1322158711840,0,0
2008,0,424512702959,421154733480,134722054635,406867526,0,134315187109,228911645777,429547947906,0,0,0,-200636302129,57521033068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79088229791,0,-21567196723,0,0,0,0,3357969479,0,0,2543001944,0,0,0,0,814967535,0,1054696973332,1029296669128,0,0,0,0,0,0,0,0,1029296669128,0,0,1029296669128,0,0,0,15706708794,7794520395,12702454983,-4907934588,0,0,0,0,0,7107457937,8645993297,-1538535360,0,804730462,0,0,0,0,0,0,0,9693595410,0,7501290698,0,0,0,2192304712,0,0,1479209676291,155761925505,154236284505,0,0,0,0,0,0,0,32773638005,0,190744300,740409000,1555221261,1710350260,0,749578520,0,0,0,0,0,102229437346,14286905813,0,0,0,0,1525641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334537500,0,191103500,0,0,1323447750786,1316045764658,1151817775000,394634000000,394634000000,0,757828775000,0,0,-645000000,0,0,0,0,26458301498,5500270409,132269417751,132269417751,0,132269417751,0,0,7401986128,7401986128,0,0,0,1479209676291,0,0
2009,0,1992037321030,1982961836028,826814983238,826814983238,0,0,267505454106,348596184618,0,0,0,-81090730512,888641398684,0,0,0,0,0,0,1129867100,0,0,150000000,0,0,655156686651,0,0,253052082667,0,-20847237734,0,0,0,0,9075485002,0,0,3647183496,0,4151843810,0,0,1276457696,0,97500118701,52671336384,0,0,0,0,0,0,0,0,52671336384,0,0,52671336384,0,0,0,18187800019,8150351057,16659017280,-8508666223,0,0,0,0,0,7907930446,12022890751,-4114960305,0,2129518516,0,0,0,0,0,0,0,26640982298,0,24268112550,0,0,0,2372869748,0,0,2089537439731,541145556242,539363206242,0,0,0,0,0,0,0,448761967063,0,161048250,0,35830723378,9216419476,0,0,0,0,0,0,1898531325,0,43494516750,0,0,0,0,1782350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782350000,0,0,0,0,1548391883489,1538496366573,1150521332800,394634000000,394634000000,0,757828775000,0,0,-1941442200,0,0,0,3961374994,54097834988,1110411526,328805412265,328805412265,0,328805412265,0,0,9895516916,9895516916,0,0,0,2089537439731,0,0
2010,0,2336386799783,2332404768566,1239484828799,1239484828799,0,0,176894977382,246027552048,0,0,0,-69132574666,916024962385,0,0,0,0,0,0,1187219000,0,0,249323003,0,0,846655755480,0,0,86767393297,0,-18834728395,0,0,0,0,3982031217,0,0,3447856603,0,0,0,0,534174614,0,188592026079,20596836384,0,0,0,0,0,0,0,0,20596836384,0,0,20596836384,0,0,0,27047265840,15989696602,30850717382,-14861020780,0,0,0,0,0,8374447148,17258224280,-8883777132,0,2683122090,0,0,0,0,0,0,0,140947923855,0,132596758965,0,0,0,8351164890,0,0,2524978825862,935807516077,933987026498,0,0,0,0,0,0,0,819534999561,0,15596861,0,12537710692,0,0,12300881597,0,0,0,0,5755863307,0,67881275012,0,15960699468,0,0,1820489579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820489579,0,0,0,0,1589171309785,1589171309785,1156860697640,599996860000,599996860000,0,560834915000,0,0,-3971077360,0,0,0,3961374994,72329004753,0,356020232398,356020232398,0,356020232398,0,0,0,0,0,0,0,2524978825862,0,0
2011,0,2356188301551,2351282818896,673986246531,673986246531,0,0,96376022545,149036992866,0,0,0,-52660970321,1580920549820,0,0,0,0,0,0,2113187100,0,0,1842733528,0,0,646507726523,0,0,948936737564,0,-18479834895,0,0,0,0,4905482655,0,0,4519574259,0,0,0,0,385908396,0,272019581286,123484427755,0,0,0,0,0,0,0,0,123484427755,0,0,123484427755,0,0,0,15792823557,12208871467,35345260910,-23136389443,0,0,0,0,0,3583952090,19223427883,-15639475793,0,0,0,0,0,0,0,0,0,132742329974,0,122701592237,0,0,0,10040737737,0,0,2628207882837,599240181832,387444406832,0,0,0,0,0,0,0,216946754347,0,135723861,0,11479966802,0,0,22829411059,0,0,0,0,3458781310,0,107175905850,0,25417863603,0,0,211795775000,210000000000,210000000000,210000000000,210000000000,0,0,0,0,0,0,0,0,0,0,0,1795775000,0,0,0,0,2028967701005,2028967701005,1554672360800,998486370000,998486370000,0,560834915000,0,0,-4648924200,0,0,0,3961374994,91771047055,0,378562918156,378562918156,0,378562918156,0,0,0,0,0,0,0,2628207882837,0,0
2012,0,2585109719671,2581205076975,1794202976893,1794202976893,0,0,152323020894,203325585176,0,0,0,-51002564282,634679079188,0,0,0,0,0,0,1410917105,0,0,353848252,0,0,552121896930,0,0,104097165353,0,-23304748452,0,0,0,0,3904642696,0,0,3659266484,0,0,0,0,245376212,0,613825595743,475293967755,0,0,0,0,0,0,0,0,475293967755,0,0,475293967755,0,0,0,11911394466,9858897465,41738040089,-31879142624,0,0,0,0,0,2052497001,21084673883,-19032176882,0,0,0,0,0,0,0,0,0,126620233522,0,113511817548,0,0,0,13108415974,0,0,3198935315414,1036421290135,926421290135,0,0,0,0,0,0,0,688781849995,0,1839982323,0,12434392518,0,0,33992178397,0,0,0,0,4534730890,0,169255949451,0,15582206561,0,0,110000000000,110000000000,110000000000,110000000000,110000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162514025279,2162514025279,1564156232536,1008486370000,1008486370000,0,560834915000,0,0,-5165052464,0,0,0,3961374994,116409099437,0,477987318312,477987318312,0,477987318312,0,0,0,0,0,0,0,3198935315414,0,0
2013,0,2768235282081,2761973609641,1007873885140,1007873885140,0,0,352083430831,397465522487,0,0,0,-45382091656,1402016293670,0,0,0,0,0,0,1390133377,0,0,110262322,0,0,1390070574094,0,0,33761288971,0,-23315965094,0,0,0,0,6261672440,0,0,6110580511,0,0,0,0,151091929,0,359545786841,229370665250,0,0,0,0,0,0,0,0,229370665250,0,0,229370665250,0,0,0,7370462750,5685717561,38432189860,-32746472299,0,0,0,0,0,1684745189,21963858667,-20279113478,0,0,0,0,0,0,0,0,0,122804658841,0,107738117777,0,0,0,15066541064,0,0,3127781068922,880432875754,880432875754,0,0,0,0,0,0,0,584090981306,0,1464675431,0,39092023179,0,0,20041416663,0,0,0,0,6175409201,0,223125192266,0,6443177708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247348193168,2247348193168,1582787826606,1272567580000,1272567580000,0,310343798499,0,0,-123551893,0,0,0,3961374994,144626530513,0,515972461055,515972461055,0,515972461055,0,0,0,0,0,0,0,3127781068922,0,0
2014,0,3939812503492,3935999973396,1717060130176,1717060130176,0,0,197474340107,279720963132,0,0,0,-82246623025,2021465503113,0,0,0,0,0,0,1796217100,0,0,3941320615,0,0,2025959756897,0,0,6487513595,0,-16719305094,0,0,0,0,3812530096,0,0,3633259136,0,0,0,0,179270960,0,129991561736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423595801,4379088951,40204022446,-35824933495,0,0,0,0,0,1633999174,23089878017,-21455878843,0,2410507676,0,0,0,0,0,0,0,121567965935,0,102687119775,0,0,0,18880846160,0,0,4069804065228,1711573455836,1711573455836,210437041099,210437041099,0,0,0,0,0,1366499871795,0,1861719700,0,25004270953,0,0,24509074595,0,0,0,0,2008561292,0,70701055922,0,10551860480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358230609392,2358230609392,1582583569661,1272567580000,1272567580000,0,310343798499,0,0,-327808838,0,0,0,3961374994,182241735237,0,589443929500,589443929500,0,589443929500,0,0,0,0,0,0,0,4069804065228,0,0
2015,0,2970427721404,2965609834770,164147260813,164147260813,0,0,2741779648024,132174873494,0,2609604774530,0,0,59682925933,0,0,0,0,0,0,0,0,57145417513,511650108,0,0,0,0,0,18745163406,0,-16719305094,0,0,0,0,4817886634,154469078,0,4637718956,25698600,0,0,0,0,0,133146147996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10305668048,5406970081,43397152620,-37990182539,0,0,0,0,0,4898697967,28463749200,-23565051233,0,0,0,0,0,0,1807447420,0,1807447420,121033032528,4688159350,99512289868,0,0,16832583310,0,0,0,3103573869400,824024542338,824024542338,654103204781,654103204781,0,0,0,0,0,33854472337,0,2132789448,0,27383031945,0,2711322446,17970571764,0,0,0,0,0,0,70582809538,0,15286340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279549327062,2279549327062,1582140489041,1272567580000,1272567580000,0,310343798499,0,0,-770889458,0,0,101786372631,0,101786372632,3961374994,489874717764,547779193929,0,547779193929,-57904476165,0,0,0,0,0,0,3103573869400,0,0
