date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,5264,0,4680,27866,5736,60
2019-12-03,20850,0,2000,45730,14420,160
2019-12-04,17130,5500,12330,25120,0,2320
2019-12-05,11981,5600,8640,32539,0,500
2019-12-06,22047,5780,0,23843,11470,40
2019-12-09,24191,0,2870,5789,0,500
2019-12-10,16145,0,750,53785,10640,160
2019-12-11,17400,0,720,30720,6910,10
2019-12-12,25808,17358,2240,1912,0,800
2019-12-13,20539,0,280,22151,0,2170
2019-12-16,13469,0,280,8961,0,1050
2019-12-17,48571,31541,3630,61919,16949,1100
2019-12-18,6035,0,11340,50925,11030,4140
2019-12-19,84380,29950,4130,162760,77760,1980
2019-12-20,74126,34510,9430,31864,0,0
2019-12-23,92739,79839,280,37671,9850,0
2019-12-24,44596,14270,3610,7974,0,50
2019-12-25,41474,21549,90,18376,0,500
2019-12-26,66535,33552,0,7915,0,500
2019-12-27,105565,58430,0,58655,31000,0
2019-12-30,145556,129281,9140,35314,19280,550
2019-12-31,52109,33254,5140,69621,55556,4070
2020-01-02,40919,16319,2600,19161,6270,1520
2020-01-03,44433,10000,5380,21237,8367,1050
2020-01-06,24122,0,8980,50958,16088,210
2020-01-07,52307,22347,2710,9733,0,100
2020-01-08,69523,36403,1500,43197,8040,410
2020-01-09,56647,42517,9320,102443,71783,1820
2020-01-10,35360,24000,1450,22310,15870,1940
2020-01-13,25253,13578,2870,24137,6000,4000
2020-01-14,27458,6730,2990,27922,23982,6000
2020-01-15,25250,0,7140,26720,10040,1000
2020-01-16,17772,8780,40,30458,16388,80
2020-01-17,11130,5580,6590,52210,37730,5700
2020-01-20,32662,10000,3700,22058,14338,100
2020-01-21,19009,6000,1500,22381,10921,1680
2020-01-22,15130,0,13800,25810,21880,10
2020-01-30,16970,0,21140,23910,12900,400
2020-01-31,3810,0,5970,35400,27460,0
2020-02-03,180540,125640,13570,119290,75140,1430
2020-02-04,85566,71206,3310,37294,8984,20
2020-02-05,42893,26133,1000,77947,57327,0
2020-02-06,93978,62488,10000,25312,5532,1430
2020-02-07,19396,10000,840,18244,9614,110
2020-02-10,8010,6440,1430,7900,0,110
2020-02-11,13612,0,5080,14938,6993,520
2020-02-12,11635,0,1140,28185,10000,10
2020-02-13,19621,14156,2440,25619,14664,0
2020-02-14,15736,10916,5230,20304,12484,600
2020-02-17,14891,5751,250,7469,0,1800
2020-02-18,14831,6500,680,56469,51869,0
2020-02-19,12399,0,680,51671,41116,2800
2020-02-20,48890,33000,1230,23720,7000,2400
2020-02-21,14071,0,2490,16159,0,1420
2020-02-24,40738,30000,3390,47202,36342,100
2020-02-25,45350,17000,7710,37390,20000,0
2020-02-26,56162,25472,10220,18918,0,0
2020-02-27,2882,0,1490,14728,12943,0
2020-02-28,2370,0,260,25160,10000,500
2020-03-02,1940,0,3380,19160,7000,800
2020-03-03,12395,0,60,25675,17100,1210
2020-03-04,165855,144000,4300,16365,9000,100
2020-03-05,14550,0,50,14200,11000,3460
2020-03-06,8350,0,1630,30370,16000,80
2020-03-09,18915,7000,5560,79445,46770,1580
2020-03-10,64146,38890,500,18714,0,1510
2020-03-11,5796,0,1230,20084,0,300
2020-03-12,169893,149500,1070,207447,148717,5630
2020-03-13,31402,10010,4030,155418,113078,2110
2020-03-17,1380,0,0,14110,7000,1300
2020-03-18,9615,0,250,9475,0,750
2020-03-19,42648,7000,1760,36292,19822,0
2020-03-20,34580,14380,500,154550,124280,6010
2020-03-23,3214,0,0,14056,12000,0
2020-03-24,90480,48200,12330,65770,48380,450
2020-03-25,168286,137426,5010,15074,0,0
2020-03-26,163486,117950,0,65004,42004,5000
2020-03-27,105140,66820,0,113050,55040,0
2020-03-30,147540,78200,14950,162540,136380,1900
2020-03-31,315042,268660,44750,116898,90371,3470
2020-04-01,179350,130850,0,29250,14000,100
2020-04-02,104300,104300,0,104300,104300,0
2020-04-03,208491,97959,0,188809,159899,6540
2020-04-06,199768,100320,7180,107932,76030,1040
2020-04-07,311097,193707,5020,270913,153134,7800
2020-04-08,160080,108060,3350,46250,19000,3800
2020-04-09,205419,128260,660,85321,30790,5970
2020-04-10,224339,122460,14280,141551,79021,2500
2020-04-13,208748,128943,0,161382,86917,10310
2020-04-14,491598,320608,34120,208482,103142,22150
2020-04-15,162435,62710,9430,238625,116070,7180
2020-04-16,311528,209558,23610,104372,29092,17610
2020-04-17,265263,134153,27600,117887,51559,7600
2020-04-20,242574,128284,21670,269696,173556,6730
2020-04-21,134517,37606,13690,477153,371423,11690
2020-04-22,207212,108860,8500,93828,39880,1970
2020-04-23,119034,52800,25200,212336,150366,18720
2020-04-24,106324,70401,23490,178206,118379,13460
2020-04-27,95306,47540,10100,67364,44004,13660
2020-04-28,46985,26110,200,31235,8150,8750
2020-04-29,13679,9000,7310,13461,0,1490
2020-05-04,81305,26420,5840,43785,21000,4370
2020-05-05,132940,41500,8760,51310,22800,4650
