Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,123818899540,57322471878,-3556639378,0,0,-77188832626,40980348850,0,141376248264,740987154824,-43101136473,81093931651,-3994121152,-6573479044,-51438872678,-45024104,-13583862171,844720839117,-379767933069,1678,0,0,-421505599984,6560000,47447838856,-753819132519,98333864449,-653199988000,612473685098,-397708908235,0,1247495796,0,-338853850892,-247952144294,2715129379802,0,2467177235508
2015,1,47367015159,57714163667,-6010295633,1767073332,0,4028584976,6498688037,0,111365229538,-99890674189,49496183247,-177014049924,-2994672871,-7879748560,-17004902214,9590481089,-7084024081,-141416177965,-35024409870,1121726909,0,0,-144331296421,0,0,-178233979382,0,-517013608200,554756505238,-463388658243,0,-96839950,0,-425742601155,-745392758502,2467177548607,-110933309,1721673856796
2015,2,6458829005128,93307993172,3790974255,6181328962,0,-6539803015202,11557560628,0,33863846943,-62663136354,-17916038269,194115106862,-4377214136,-8481895791,-52566718215,-9590481089,-4022737780,68360732171,-46955802347,8199208712,-188604296421,0,96047695281,-196016151885,64447348955,-262881997705,0,0,1441923053627,-970602202165,0,-235053783809,0,236267067653,41745802119,1721673856796,855336039,1764274994954
2015,3,93375341183,-7160350986,-6547272633,0,0,-139058109800,0,0,-59390392236,66513099977,-127949516,-180428409354,-62508596744,-3075664826,59907762126,0,-13485639001,-192595789574,-45614988280,-406222222,0,0,0,8537789024406,45931850957,8537699664861,0,0,-381230299728,-706706061252,0,-4695101526180,0,-5783037887160,2562065988127,1764274994954,-2,4326340983079
2015,4,68197214408,12422030887,1379151637,-8100730353,0,-137076575045,3731210951,0,-59447697515,71872526899,263554396,216124558233,-11979792996,-3641077725,-581092781541,0,3791842912,-368053775838,-28443412020,2303269219,-1746395703579,730000000000,-2752680000,-1038991533684,-57150424468,-2141430484532,0,-805169501962,153219358046,-8400438680,0,-4888886350,0,-665239468946,-3174723729316,4326340983081,-592074670,1151025179095
2016,1,31024576029,13571573109,-6258387719,-2618539,0,-47502424000,1377142736,0,-7790138384,-267866815036,-25405009594,172140182622,-30975965296,-1467275962,-608469992368,0,-19389453726,-789224467744,-53770622082,35408626,-35000000000,0,0,6192730485,14348888889,-68193594082,-831373476,-169356357000,283649313291,-61302716753,0,-122261300,0,52036604762,-805381457064,1151036779095,2618542,345657940573
2016,2,139225690789,15542540360,9046970142,1813056412,0,-54887602247,7219603142,0,117960258598,168904402459,-6679434967,-167265292564,28542647351,-6741523484,596230572271,0,976158254,731927787918,-306120992948,498676617,-15000000000,20000000000,-925357085703,2263423563,4532144730,-1219183833741,0,169356357000,399098729052,-133278465007,0,-205552222450,0,229624398595,-257631647228,345657940573,-8056415,88018236930
2016,3,1127838046539,15798971764,-15313686339,-1813056412,0,-1381560805525,-4744441755,0,-259794971728,-146447816083,-14749486262,163568213792,-2193098481,4266362097,-874097858174,0,-1927875000,-1131376529839,124877753588,-498676617,-20000000000,0,-57043931777,1553346837845,1478948132,1602160931171,831373476,-831373476,317799049805,-471913655257,0,-287772982550,0,-441887588002,28896813330,88018236930,8056411,116923106671
2016,4,189900821889,27893527075,16895073840,0,0,-200402632525,34858761629,0,69145551908,-167868953285,-534142015974,-124020605699,-59253006970,-22512463460,-191852504396,0,-14258294104,-1044762291980,-187175961786,0,-2000000000,1935000000000,132450844679,304538753153,74161388888,2256975024934,0,0,1214283761557,-210097869742,0,0,0,1004185891815,2216398624769,116923106671,16044137,2333337775577
2017,1,41477200801,48133346791,-1260808179,4659416,0,-47174355771,32317633345,0,73497676403,-14393964114,-50518774981,-198403013753,-14355439151,-11326938362,-44917007384,0,-1067350000,-261484811342,-9619624405,395727369,-150000000000,50000000000,0,0,27683143552,-81540753484,0,0,580909782044,-597188535260,0,-502541350,0,-16781294566,-359806859392,1683337775577,-4659416,1323526256769
