Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,112030220735,31097877565,0,-841431784,0,29321994481,15335402264,0,186944063261,-9432765921,42957407473,53264974965,-14785321035,-15335402264,-10620167365,202243009101,-46879977832,388355820383,-32229050487,0,-145662563946,13326476754,0,0,1056903088,-163508234591,192489641428,-21900000000,191976837811,-512695768470,-19982956184,-26060856000,0,-196173101415,28674484377,16890548465,-841431783,44723601059
2006,0,170031207000,34519175000,665132000,44698000,0,-26224432000,17489693000,0,196525473000,-17790340000,-55025579000,9769536000,1304985000,-16384873000,-10536284000,324474000,-10842212000,97345180000,-25797891000,1664134000,-128854754000,83604563000,-193037477000,171782865000,18161906000,-72476654000,0,0,497107973000,-439534415000,-9341215000,-66998686000,0,-18766343000,6102183000,44723601000,0,50825784000
2007,0,222468661000,37825237000,4661514000,0,0,-96616468000,31710058000,0,200049002000,-373312600000,-15688122000,72243778000,-1240952000,-30792691000,0,0,0,-148741585000,-257896873000,729798000,-1635226398000,1331087593000,-958713782000,281268412000,36566756000,-1202184494000,1731771138000,-11118812000,1233998427000,-1058618794000,-6097284000,-59396534000,0,1830538141000,479612062000,50825784000,0,530437846000
2008,0,-61689231000,64643550000,252541743000,0,0,-118486671000,52363765000,0,189373156000,188110961000,-37976180000,114003442000,-13521466000,-49894012000,-3137039000,0,0,386958862000,-317686514000,13385930000,-569700000000,458079743000,-426462866000,285083349000,22039006000,-535261352000,0,-149921826000,1012149371000,-890396534000,-5215239000,-141942958000,0,-175327186000,-323629676000,530437846000,0,206808170000
2009,0,572309317000,81158707000,-199578461000,0,0,-186900598000,43758070000,0,310747035000,-170199885000,19752203000,784286974000,19103381000,-44930003000,-929685000,0,-4199506000,913630514000,-83404529000,26369521000,-227166000000,246000000000,-250548999000,212175917000,40393514000,-36180576000,0,0,1027229835000,-989228688000,-3157032000,-134947114000,0,-100102999000,777346939000,206808170000,455533000,984610642000
2010,0,676292587434,86996450123,86227023956,0,0,-700049569830,42542135420,0,192008627103,40724734956,-54295266985,-788888268100,6161542965,-41829766890,-165742128330,0,-8654486938,-820515012219,-62314631856,2945120000,-574979609869,1001623000000,-603500000000,853000000000,161704599824,778478478099,33649000000,0,883576745987,-1065451930589,0,-122784149976,0,-271010334578,-313046868698,984610642098,752416394,672316189794
2011,0,351681200392,198921618766,37875188972,-1542696225,0,-116676647656,117213229417,0,587471893666,368476239477,35274279706,137986606744,-31097357448,-114190654109,-81711661306,95628083095,-64725870817,933111559008,-326069078042,5422364340,-1133598500000,856510211400,-594741569279,162925087803,24296773701,-1005254710077,0,-15219366000,1914616265909,-1390497638485,0,-143195195714,0,365704065710,293560914641,672316189794,1453026182,967330130617
2012,0,489927954185,215148557479,11013981270,-2781973065,0,-51459916808,94369615032,0,756218218093,64968349554,75709579408,-94402339724,24994132139,-96483378327,-77403326392,6453122221,-9706163034,650348193938,-222818458228,7788090788,-2773200000000,2851929343712,-258883483745,111288125542,30504845950,-253391535981,693353676333,-501376498414,2102838534453,-2517380411634,0,-315253138377,0,-537817837639,-140861179682,967330130617,2990308359,829459259294
2013,0,618617962194,230052975960,-7383394361,2258288851,0,-103152864326,43391810398,0,783784778716,70706973679,6331711241,51056516330,21822216240,-44439725376,-181490308355,6232230468,-39495349366,674509043577,-179465405244,7167957959,-2410500000000,2592419036288,-1000000000,32504017702,48790143022,89915749727,696877189600,0,1603649310611,-1618068675638,-317070140579,-1188717337,0,364198966657,1128623759961,829459259294,-18471131,1958064548124
2014,0,662958462227,228177812126,-3645632092,1088936313,0,-164123838658,20731742626,0,745187482542,256736002655,-27541874716,223307678845,4101698273,-21282447042,-133990327246,2141984214,-26596945646,1022063251879,-68551321859,34756383243,-286000000000,321700000000,-1588517220554,13803141557,490438131635,-1082370885978,1820236643412,-483843631000,1091009194315,-1479176474561,0,-379025917488,0,569199814678,508892180579,1958064548124,220819904,2467177548607
2015,0,6682302151470,174976445311,12072052844,-226608917,0,-6800099171435,21787939086,0,90812808359,-271186392163,31715749858,127127690448,2848141549,-23078866372,-81862133219,0,-27085699862,-154653609903,-226856370191,13361223668,-1935000000000,730000000000,-93020570683,6799890797742,177726288982,5466101369518,0,-1322183110162,1783168184628,-2153596169230,0,-4935141036289,0,-6627752131053,-1316304371438,2467177548607,163601926,1151036779095
2016,0,1507194470664,78616411814,8539336884,-64865953,0,-1623505934924,38901077541,0,9680496026,-9912711111,-6090533688,-25434497464,-3646729300,-28273393656,-35950245559,0,-31132135681,-130755977353,-549476541544,2239699660,-50000000000,1305098000000,-1566054371341,609885914697,117434411810,-130872886718,0,-831373476,2824865891612,-1536346509254,0,-493762010450,0,793925998432,532297134361,1151036779095,3862121,1683337775577
2017,0,667859304919,270175246135,23785088885,-948191761,0,-863178084145,159429271459,0,257122635492,-241174743437,-28254022278,178918197981,1596298154,-163414116710,-57396448919,0,-20219856345,-69273741562,-115632799442,5899054425,-541014310235,100000000000,-1247265389665,2547371260636,158179557136,907537372855,0,3514500,4121408145007,-4412433094685,0,-422838075020,0,-713859510198,124404121095,1683337775577,-57526528,1807684370144
2018,0,176538472023,323785681593,65708640186,-281530734,0,-498594466796,157481018371,0,224637814643,269607814981,-66880267090,-287608569530,-15928096273,-144440960360,-51208608966,0,-14571682089,-86392554684,-80445602786,-82734260116,-2021000000000,1116783244902,-59923737439,186632400000,271192030344,-669495925095,0,-94500000,4972036728556,-4935309857964,0,-443822436290,0,-407190065698,-1163078545477,1807684470044,-65208790,644540715777
2019,0,283313819051,285301228692,51088213036,2414671609,0,-400548384344,155746106173,0,377315654217,-2368782344,286482062433,-130723439556,18917191805,-167161587373,-56197199458,0,-26855534343,299408365381,-50260165512,346723323734,-1220370000000,2838672628829,-1988132688865,5237305430,329775273152,261645676768,0,-69881990089,6779853655027,-7082144189299,0,-308890616390,0,-681063140751,-120009098602,644540715777,58963247,524590580422
