Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2009,4,371614950906,365474708657,151620919151,151620919151,0,0,93986465021,94377103065,0,0,0,-390638044,119867324485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119867324485,0,0,0,0,0,0,6140242249,0,0,0,0,0,0,0,6140242249,0,31125288715,12715000000,0,0,0,0,0,0,0,0,12715000000,0,0,0,0,12715000000,0,11179878716,9215388686,9215388686,0,0,0,0,0,0,1964490030,1964490030,0,0,0,0,0,0,0,0,0,0,7230409999,0,0,0,0,0,7230409999,0,0,402740239621,234556660549,234556660549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234556660549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168183579072,168183579072,150000000000,150000000000,150000000000,0,0,0,0,0,0,0,0,0,0,0,18183579072,18183579072,0,18183579072,0,0,0,0,0,0,0,402740239621,0,0
2010,1,300715050549,292315841190,75311148146,60311148146,0,15000000000,86570858102,86961496146,0,0,0,-390638044,130433834942,0,0,0,0,0,0,1045743912,0,0,2558878613,0,0,20428237806,0,0,106400974611,0,0,0,0,0,0,8399209359,0,0,644094561,0,4821100,0,0,7750293698,0,29432049760,12715000000,0,0,0,0,0,0,0,0,12715000000,0,0,0,0,12715000000,0,10812200825,8933370395,11342907894,-2409537499,0,0,0,0,0,1878830430,2286824777,-407994347,0,0,0,0,0,0,0,0,0,5904848935,0,5728611953,0,0,0,176236982,0,0,330147100309,169733459540,169733459540,10000000000,10000000000,0,0,0,0,0,497000000,0,60187850,30023276,6925849942,884657240,0,0,0,0,0,0,250329250,0,151085411982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160413640769,159793934933,151633418094,150000000000,150000000000,0,0,0,816709047,816709047,0,0,0,0,0,0,8160516839,8160516839,0,8160516839,0,0,619705836,619705836,0,0,0,330147100309,0,0
2010,2,708117153541,698924079390,185798294796,75798294796,0,110000000000,130961043126,131208579817,0,0,0,-247536691,382164741468,0,0,0,0,0,0,1315879704,0,0,2444266888,0,0,103646212503,0,0,274758382373,0,0,0,0,0,0,9193074151,0,0,1193359460,0,27113685,0,0,7972601006,0,53947556738,38515000000,0,0,0,0,0,0,0,0,38515000000,0,0,0,0,38515000000,0,10608471900,8815301070,11614474350,-2799173280,0,0,0,0,0,1793170830,2286824777,-493653947,0,0,0,0,0,0,0,0,0,4824084838,0,4647847856,0,0,0,176236982,0,0,762064710279,436808359983,436808359983,0,0,0,0,0,0,0,497000000,0,36427850,82523276,9657544622,755134364,0,6867527778,0,0,0,0,21158000,0,418331742918,0,559301175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325256350296,325256350296,307484350000,299995000000,299995000000,0,7499750000,0,0,-10400000,0,0,0,816709047,816709047,0,16138582202,16138582202,0,16138582202,0,0,0,0,0,0,0,762064710279,0,0
2010,3,684167325745,676629048230,153614333055,48614333055,0,105000000000,128654769092,128902305783,0,0,0,-247536691,394359946083,0,0,0,0,0,0,1285478403,0,0,1442128012,0,0,49378612516,0,0,342253727152,0,0,0,0,0,0,7538277515,0,0,1451528030,0,33472529,0,0,6053276956,0,49734854688,33215000000,0,0,0,0,0,0,0,0,33215000000,0,0,0,0,33215000000,0,10503852936,8545851081,11743252780,-3197401699,0,0,0,0,0,1958001855,2544472277,-586470422,0,0,0,0,0,0,0,0,0,6016001752,0,6016001752,0,0,0,0,0,0,733902180433,356536013039,356148212864,44500000000,44500000000,0,0,0,0,0,497000000,0,36427850,87523276,6375048336,839479365,0,9683450994,0,0,0,0,110267220,0,294019015823,0,0,0,0,387800175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387800175,0,0,377366167394,377366167394,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,816709047,816709047,0,19784299300,19784299300,0,19784299300,0,0,0,0,0,0,0,733902180433,0,0
2010,4,542333139590,538650277674,89123918439,59123918439,0,30000000000,95526363326,99401108783,0,0,0,-3874745457,353999995909,0,0,0,0,0,0,1480173046,0,0,1051431638,0,0,42755849236,0,0,308712541989,0,0,0,0,0,0,3682861916,0,0,0,0,25496382,0,0,3657365534,0,42064644918,25815000000,0,0,0,0,0,0,0,0,25815000000,0,0,0,0,25815000000,0,9974911425,8124039795,11717824930,-3593785135,0,0,0,0,0,1850871630,2544472277,-693600647,0,0,0,0,0,0,0,0,0,6274733493,0,6274733493,0,0,0,0,0,0,584397784508,206433539022,206433539022,108460000000,108460000000,0,0,0,0,0,497000000,0,26973000,65023276,1965856399,0,0,1601796217,0,0,0,0,23770827,0,93699349944,0,93769359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377964245486,377964245486,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,816709047,816709047,0,20382377392,20382377392,0,20382377392,0,0,0,0,0,0,0,584397784508,0,0
2011,1,544215921571,535862333584,47460320809,17460320809,0,30000000000,112980357721,116855103178,0,0,0,-3874745457,375421655054,0,0,0,0,0,0,1117223833,0,0,1161790971,0,0,27709226483,0,0,345433413767,0,0,0,0,0,0,8353587987,0,0,1010793905,0,25496382,0,0,7317297700,0,41327387685,25815000000,0,0,0,0,0,0,0,0,25815000000,0,0,0,0,25815000000,0,9702355103,7566113698,11463120842,-3897007144,0,0,0,0,0,2136241405,2936972277,-800730872,0,0,0,0,0,0,0,0,0,5810032582,0,5810032582,0,0,0,0,0,0,585543309256,207002676375,207002676375,122631284910,122631284910,0,0,0,0,0,0,0,15973000,195023276,575581153,535223646,0,3719562080,0,0,0,0,8220827,0,79321807483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378540632881,378540632881,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,816709047,816709047,0,20958764787,20958764787,0,20958764787,0,0,0,0,0,0,0,585543309256,0,0
2011,2,423586540105,414794900597,36018368297,6018368297,0,30000000000,116366531149,143054064610,0,0,0,-26687533461,262410001151,0,0,0,0,0,0,1515072091,0,0,1234413496,0,0,7339436661,0,0,252321078903,0,0,0,0,0,0,8791639508,0,0,1954919377,0,25496382,117835909,0,6693387840,0,39626640528,25815000000,0,0,0,0,0,0,0,0,25815000000,0,0,0,0,25815000000,0,9213615222,7184504042,11463120842,-4278616800,0,0,0,0,0,2029111180,2936972277,-907861097,0,0,0,0,0,0,0,0,0,4598025306,0,4598025306,0,0,0,0,0,0,463213180633,136467450982,136462450982,100141437254,100141437254,0,0,0,0,0,0,0,15973000,173023276,142038152,621760192,0,1632581794,0,0,0,0,22132771,0,33713504543,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,326745729651,326745729651,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,1813981917,1813981917,0,-32830684183,-32830684183,0,-32830684183,0,0,0,0,0,0,0,463213180633,0,0
2011,3,370082333472,361200432023,37641783141,7641783141,0,30000000000,157519634065,182659572897,0,0,0,-25139938832,166039014817,0,0,0,0,0,0,441632739,0,0,1406856378,0,0,7100879445,0,0,157089646255,0,0,0,0,0,0,8881901449,0,0,759615011,0,25496383,117835909,0,7978954146,0,38962301591,25815000000,0,0,0,0,0,0,0,0,25815000000,0,0,0,0,25815000000,0,9120595341,6790822386,11463120842,-4672298456,0,0,0,0,0,2329772955,3344764277,-1014991322,0,0,0,0,0,0,0,0,0,4026706250,0,4026706250,0,0,0,0,0,0,409044635063,108067734581,108067734581,78031230893,78031230893,0,0,0,0,0,0,0,15973000,88523276,793422380,499805666,0,1675027087,0,0,0,0,4482371,0,26959269908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300976900482,300976900482,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,1813981917,1813981917,0,-58599513352,-58599513352,0,-58599513352,0,0,0,0,0,0,0,409044635063,0,0
2011,4,336421093355,329785378815,11281318493,11281318493,0,0,106663086095,172783149138,0,0,0,-66120063043,211840974227,0,0,0,0,0,0,36000000,0,0,1356806378,0,0,2424191552,0,0,208023976297,0,0,0,0,0,0,6635714540,0,0,0,0,25496382,124047699,0,6486170459,0,12225236466,15000000,0,0,0,0,0,0,0,0,15000000,0,0,0,0,15000000,0,8606770245,6384127515,11463120842,-5078993327,0,0,0,0,0,2222642730,3344764277,-1122121547,0,0,0,0,0,0,0,0,0,3603466221,0,3603466221,0,0,0,0,0,0,348646329821,85031947454,85031947454,48328538874,48328538874,0,0,0,0,0,497000000,0,23233000,107023276,69262048,451211711,0,2389902063,0,0,0,0,1838571,0,33163937911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263614382367,263614382367,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,1813981917,1813981917,0,-95962031467,-95962031467,0,-95962031467,0,0,0,0,0,0,0,348646329821,0,0
2012,1,244405858309,237259000986,14728334692,10728334692,0,4000000000,68987410102,128588227620,0,0,0,-59600817518,153543256192,0,0,0,0,0,0,96500000,0,0,1275755373,0,0,4935456095,0,0,190734708118,0,-43499163394,0,0,0,0,7146857323,0,0,467616208,0,33449997,117835909,0,6527955209,0,11948646207,15000000,0,0,0,0,0,0,0,0,15000000,0,0,0,0,15000000,0,8502508341,6436058336,12093120842,-5657062506,0,0,0,0,0,2066450005,3344764277,-1278314272,0,0,0,0,0,0,0,0,0,3431137866,0,3431137866,0,0,0,0,0,0,256354504516,61465674721,61465674721,47516120730,47516120730,0,0,0,0,0,497000000,0,15973000,145023276,15635007,383859444,0,710927691,0,0,0,0,1824571,0,12179311002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194888829795,194888829795,355948450000,341333000000,341333000000,0,14625850000,0,0,-10400000,0,0,0,1813981917,1813981917,0,-164687584039,-164687584039,0,-164687584039,0,0,0,0,0,0,0,256354504516,0,0
