Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2018,1,75010537,319244274,0,0,0,-3600236,372926997,0,763581572,2812898166,818283390,-7797083770,-57960207,-372926997,-530198982,0,0,-4363406828,0,0,-5000000000,0,0,0,3600236,-4996399764,0,0,12792858298,-7799794867,-381663702,0,0,4611399729,-4748406863,7450602498,0,2702195635
2018,2,2507749147,320131236,0,0,0,-364577107,435548820,0,2898852096,-11562069000,-2813398897,1401225674,-99982856,-435548820,-2904802,0,0,-10613826605,0,0,-300000000,5000000000,0,0,364577107,5064577107,0,0,10336203841,-5088863388,-381663702,0,0,4865676751,-683572747,2702195635,0,2018622888
2018,4,115722017,296802633,0,42940463,0,-25486264,575301504,0,1005280353,-8135512768,5532876917,588772501,156895293,-575301504,-32800182,0,0,-1459789390,-761820901,0,8000000000,-8000000000,0,0,13799909,-748020992,0,0,13038737829,-11192134826,-381663702,0,0,1464939301,-742871081,1634778778,0,891907697
2019,1,76408509,299730513,0,0,0,-269862,581305681,0,957174841,2299087570,-2072356835,-1767614948,-195786476,-581305681,-915360809,0,0,-2276162338,-59306336,0,0,0,0,0,267698,-59038638,0,0,13595614684,-11691701534,-381663702,0,0,1522249448,-812951528,891907697,0,78956169
2019,2,670400429,322327243,0,0,0,6557114,675326928,0,1674611714,-9253427897,2350915812,2995158588,-55950637,-548508570,0,707594063,0,-2129606927,-515026400,470000000,0,0,0,0,304388,-44722012,0,0,15694380239,-12215545563,-415385621,0,0,3063449055,889120116,78956169,0,968076285
2019,3,2495336734,345196126,0,0,0,-11096030,711809038,0,3541245868,3091809591,-2033669888,2113660631,104720388,-711809038,0,0,0,6105957552,-1505386400,485000000,0,0,0,0,11096030,-1009290370,0,0,14641074543,-12747349580,-197227839,0,0,1696497124,6793164306,967033791,0,7760198097
2019,4,3398306888,409045037,0,-602162,0,-2866465782,811282411,0,1751566392,-6019412788,-3834626873,8841481600,52625182,-813408550,-200000000,0,0,-221775037,-1429432910,-955000000,0,0,0,0,12303288,-2372129622,0,0,28105361513,-25011599408,-959864000,0,0,2133898105,-460006554,7760198097,0,7300191543
2020,1,2713050434,406178112,0,0,0,-491543,796222771,0,3914959774,-8704443879,-2299406464,6994883052,-613078104,-796222771,-1273704209,0,0,-2777012601,-43277814,0,0,0,0,0,490126,-42787688,0,0,18009391287,-17097319921,-189415416,0,0,722655950,-2097144339,7300191543,0,5203047204
2020,2,1448321730,401774855,0,-5941551,0,-11671981,786148248,0,2618631301,12696674504,-2566257175,-469204694,-141134778,-786148248,-17568538,0,0,11334992372,-10912249023,1150314112,0,0,0,0,23235898,-9738699013,0,0,24434258836,-17499695364,-1536866504,0,0,5397696968,6993990327,5203047204,0,12197037531
