Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2008,2,9095478848,0,0,0,0,0,0,0,0,9095478848,0,0,0,0,0,0,0,0,0,0,9095478848,-8789170702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306308146,0,0,0,0,0,0,0,0,0,0,0,0,0,-10479377056,-10173068910,7198672,0,7198672,0,-10165870238,0,0,0,0,0,-10165870238,-10165870238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,8529913561,0,0,0,0,0,0,0,0,4123277530,0,0,86746362,0,0,146661534,424240294,0,3748987841,0,8529913561,-1588909909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6941003652,0,0,0,0,0,0,0,0,0,0,0,0,0,-7095050985,-154047333,198175305,-24256260,173919045,0,19871712,0,0,0,0,0,19871712,19871712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,20461047220,0,0,0,0,0,0,0,0,9640700966,0,0,0,0,0,3282960854,480702380,0,7056683020,0,20461047220,-3774285999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16686761221,0,0,0,0,0,0,0,0,0,0,0,0,0,-7113340625,9573420596,61043715,-116437446,-55393731,0,9518026865,0,0,0,0,0,9518026865,9518026865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,13613523298,0,0,0,0,0,0,0,0,3788444293,0,0,200723818,0,0,868299231,579977390,0,8176078566,0,13613523298,-5352266768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8261256530,0,0,0,0,0,0,0,0,0,0,0,0,0,-7405654522,855602008,121643736,-248609680,-126965944,0,728636064,0,0,0,0,0,728636064,728636064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,11121506158,0,0,0,0,0,0,0,0,2364814270,0,0,0,0,0,114893649,303108135,0,8338690104,0,11121506158,-2762297499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359208659,0,0,0,0,0,0,0,0,0,0,0,0,0,-7431267068,927941591,120369494,-186299795,-65930301,0,862011290,0,0,0,-348209630,0,513801660,513801660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,11432956284,0,0,0,0,0,0,0,0,1663060119,0,0,344772730,1237368307,0,290409186,7897345942,0,0,0,11432956284,-3931369277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501587007,0,0,0,0,0,0,0,0,0,0,0,0,0,-6867228636,634358371,12390818,0,12390818,0,646749189,0,0,0,7446333,0,654195522,654195522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,6700921511,0,0,0,0,0,0,0,0,1730296407,0,0,888636363,0,0,229665402,822240894,0,3030082445,0,6700921511,-1306653190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5394268321,0,0,0,0,0,0,0,0,0,0,0,0,0,-6730456477,-1336188156,3404059,0,3404059,0,-1332784097,0,0,0,340763297,0,-992020800,-992020800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,9564394310,0,0,0,0,0,0,0,0,4195179473,0,0,175909091,0,0,2365981000,1124065921,0,1703258825,0,9564394310,-3614551257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949843053,0,0,0,0,0,0,0,0,0,0,0,0,0,-5908979277,40863776,6321346,-57436804,-51115458,0,-10251682,0,0,0,0,0,-10251682,-10251682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,7764217068,0,0,0,0,0,0,0,0,1730594498,0,0,43636364,0,0,26523500,637035207,0,5326427499,0,7764217068,-971860332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792356736,0,0,0,0,0,0,0,0,0,0,0,0,0,-5376615063,1415741673,5615087,-589292,5025795,0,1420767468,0,0,0,-417179322,0,1003588146,1003588146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,5498599070,0,0,0,0,0,0,0,0,2091850534,0,0,182272728,0,0,1623780782,991253691,0,609441335,0,5498599070,70815575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5569414645,0,0,0,0,0,0,0,0,0,0,0,0,0,-4772563428,796851217,-110165425,183210503,73045078,0,869896295,0,0,0,-195284618,0,674611677,674611677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
