Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,8821592310,2371827209,-979322482,0,0,-730979573,0,0,9483117464,-8414375198,1699411017,-2476872261,-424149424,0,-319227861,0,-2757200092,-3209296355,-1477653641,4696003840,0,0,0,0,0,3218350199,0,0,12000000000,0,0,0,0,12000000000,12009053844,19064388868,0,31073442712
2010,1,14551874901,2258688381,0,0,0,-1495459366,0,0,15315103916,-15211269525,-14531870684,-6661289380,-1343082546,0,-2344579484,-1965710600,0,-26742698303,-1035742133,31608855,-10000000000,30000000000,0,0,1479311156,20475177878,0,0,0,0,0,0,0,0,-6267520425,24216070049,0,17948549624
2010,2,22681750860,4520293312,1168000000,0,0,-7660119080,104632763,0,20814557855,-14575007426,-17740209536,-6910033504,-2125943479,-104632763,-4333220489,0,-3217095200,-28191584542,-3698335196,8135914792,-27500000000,77500000000,0,0,3754469775,58192049371,0,0,9500000000,0,0,-19250000000,0,-9750000000,20250464829,24216070049,0,44466534878
2010,3,35855674223,6758415834,1720105225,0,0,-6950238693,189986079,0,37573942668,-15908796832,-10212281825,4571774516,-171821917,-189986079,-5147487438,0,-3704942960,6810400133,-8070042368,6169569292,-65500000000,85540000000,0,0,4923293665,23062820589,0,0,9500000000,-9500000000,0,-19233959592,0,-19233959592,10639261130,24216070049,0,34855331179
2010,4,60426848605,9098096683,2336000000,0,0,-8060948698,189986079,0,63989982669,-709343344,-4664737191,9294070748,664738544,-189986079,-6849283060,70000000,-14772967700,46832474587,-10197210932,6233389792,-65500000000,85540000000,0,0,3765566913,19841745773,0,0,9500000000,-9500000000,0,-19233959592,0,-19233959592,47440260768,24216070049,0,71656330817
2011,1,52839184579,2057987632,584000000,0,0,-3260713411,0,0,52220458800,-19862230976,13380751074,-8434379676,-1316801522,0,-3593703868,616000000,-3354911160,29655182672,-1516668204,392545454,0,10000000000,0,2000000000,1857598767,12733476017,0,0,0,0,0,0,0,0,42388658689,71656330817,0,114044989506
2011,2,10710778277,1929828219,584000000,0,0,-11388417842,0,0,1836188654,25475460736,-10403202928,-6847771288,-3768204265,0,-7238843120,-616000000,-1454097840,-3016470051,-2181373801,10671014000,0,0,0,-2000000000,3938989852,10428630051,0,0,0,0,0,-28817987500,0,-28817987500,-21405827500,114044989506,0,92639162006
2011,3,15375293520,2442848388,584000000,0,0,157908782,0,0,18560050690,-4587145089,-12663903485,12939654774,1237662691,0,-1866424450,4200000000,-346277529,17473617602,-8715496465,-57155000,0,30000000000,0,0,1123079552,22350428087,0,0,0,0,0,512026450,0,512026450,40336072139,92639162006,0,132975234145
2011,4,3538179586,2221273811,584000000,0,0,-11402721229,0,0,-5059267832,6892801555,-19788388602,4345797874,5836057662,0,-2555531018,7849000000,-1207463811,-3686994172,-2671045410,335985909,-57000000000,2000000000,0,0,12435647299,-44899412202,0,0,0,0,0,-7350000,0,-7350000,-48593756374,132975234145,0,84381477771
2012,1,35985718391,2146309913,584000000,0,0,-14676665018,0,0,24039363286,-22245356762,10403632006,2124475071,-4798937975,0,-1179781261,199385000,-8168541500,374237865,-1577462465,14599691940,0,0,0,0,3933285512,16955514987,0,0,0,0,0,0,0,0,17329752852,140095879963,0,157425632815
2012,2,27939417094,2077286768,1623093450,0,0,-9699574273,0,0,21940223039,9623340414,13387056284,911048113,-4311881274,0,-11208292430,-199385000,-490084500,29652024646,-3842486969,8744317000,0,0,0,0,5089186375,9991016406,0,0,0,0,0,-38400622500,0,-38400622500,1242418552,157425632815,0,158668051367
2012,3,7584938337,2041841645,-2999451,0,-15576086285,11713282144,0,0,5760976390,2003788828,4479940962,3904143278,5616966434,0,-2339370439,199385000,-758225539,18867604914,-3984450053,836214545,0,0,0,0,3640485260,492249752,0,0,0,0,0,-42175000,0,-42175000,19317679666,158668051367,0,177985731033
2012,4,7918263245,1942781764,-520000000,0,15576086285,-7080710613,-15275353286,0,2561067395,8818390643,-12535108119,14311315777,4091938392,0,-1506178654,3450,-486624415,15254804469,-2746847298,107490000,0,0,0,0,7080710613,4441353315,0,0,0,0,0,-9945000,0,-9945000,19686212784,177985731033,0,197671943817
2013,1,9491571642,1738017528,-50000000,0,0,-7533381844,0,0,3646207326,-2111182033,-4876821342,-15332399333,-11204013932,0,-106514902,0,-5824846000,-35809570216,-1810454744,3959190000,-10000000000,0,0,0,3574191844,-4277072900,0,0,0,0,0,0,0,0,-40086643116,197671943817,0,157585300701
2013,2,20374105236,1625384685,-1079898999,0,0,-15557729384,0,0,5361861538,-31853138827,7849846947,3420714644,1126471778,0,-157502601,0,-2352845000,-16604591521,-2798188606,17333858000,0,0,0,0,3850960349,18386629743,0,0,0,0,0,-38418873500,0,-38418873500,-36636835278,157585300701,0,120948465423
2013,3,6978264773,1988807062,-150000000,0,0,-5781351286,0,0,3035720549,12553132367,-15681765050,-3932315143,2973093070,0,0,0,-443204000,-1495338207,-7525289621,68850000,0,0,0,0,5895417267,-1561022354,0,0,0,0,0,643193100,0,643193100,-2413167461,120948465423,0,118535297962
2013,4,3581364511,1984787967,-150000000,0,0,3315721581,0,0,8731874059,6953714109,14784722521,-6016631919,8061514277,0,-4582797932,0,-118464000,27813931115,-3663058507,-5722447528,0,0,0,0,2556774510,-6828731525,0,0,0,0,0,0,0,0,20985199590,118535297962,0,139520497552
2014,1,52936173,1722622818,0,0,0,-1118901452,0,0,656657539,13543687409,-3921041212,-5025491589,-2472290570,0,-1303995836,0,-5581277000,-4103751259,-2056615705,44670000,0,0,0,0,1074231452,-937714253,0,0,0,0,0,-75750000,0,-75750000,-5117215512,139520497552,0,134403282040
2014,2,13134828388,1723114399,1043240423,0,0,-16087854179,0,0,-186670969,291807827,15626792056,-390814222,-3995110193,0,-12307299,0,-487253374,10846443826,-1341746003,10451415418,0,0,0,0,7473736872,16583406287,0,0,0,0,0,-26883899000,0,-26883899000,545951113,134403282040,0,134949233153
2014,3,943459210,1519331941,-1243240423,0,0,-460719252,0,0,758831476,966871775,-87423566,4248319053,3473063698,0,-1960439209,0,368709374,7767932601,-4098563171,218434000,0,0,0,0,1705340807,-2174788364,0,0,0,0,441498820,0,0,441498820,6034643057,134949233153,0,140983876210
2014,4,7110936226,1492096085,1621999765,0,0,-11423137222,0,0,-1198105146,-120804159,-8788653523,1327112964,3119592903,0,-160525673,0,-199930000,-6021312634,-2411078733,11019644000,0,0,0,0,1065205210,9673770477,0,0,0,0,-441498820,-35822000,0,-477320820,3175137023,140983876210,0,144159013233
2015,1,7105097724,1594167947,-629066325,0,0,-7710952613,0,0,359246733,5919982986,0,-5857819374,3485815074,0,-1738312853,0,-2255990000,-87077434,-5222588063,8083258000,0,0,0,0,1046765336,3907435273,0,0,0,0,0,0,0,0,3820357839,144159013233,0,147979371072
2015,2,3115096085,1287891200,-475142429,0,0,-12077598310,0,0,-8149753454,-9606476795,673203463,20836966718,-7631436204,0,-1608414208,0,-194940000,-5680850480,-1566486597,15438702698,0,0,0,0,1625090258,15497306359,0,0,0,0,0,-9590895000,0,-9590895000,225560879,147979371072,0,148204931951
2015,3,8754320530,1288272666,947034040,0,0,2455245983,0,0,13444873219,-29076244110,10459888120,-20054310644,1026037147,0,-540766208,0,103320000,-24637202476,-8448889621,-392768519,0,0,0,0,1810387842,-7031270298,0,0,0,0,0,149381400,0,149381400,-31519091374,148204931951,0,116685840577
2015,4,-3365159718,1289829431,2681978767,0,0,-15132992870,0,0,-14526344390,32994249665,-1118864822,7470532105,2983886446,0,0,0,-828747000,26974712004,-4847075377,14830138519,0,0,0,0,988707175,10971770317,0,0,0,0,0,-161352400,0,-161352400,37785129921,116685840577,0,154470970498
2016,1,1583480442,1220951988,-1267700834,0,0,-1686239214,0,0,-149507618,420513395,7732875439,-98072151,-2346053674,0,-2722334498,0,-1746251000,1091169893,-1368714642,0,0,0,0,0,1686239214,317524572,0,0,0,0,0,-665000,0,-665000,1408029465,154470970498,0,155878999963
2016,2,18125929186,1220951988,-966235072,0,0,-17652453582,0,0,728192520,-38672412,7607310426,-5859850761,-2983584718,0,0,0,-656248675,-1202853620,-4856828598,13680000,0,0,0,0,18496335107,13653186509,0,0,0,0,0,0,0,0,12450332889,155878999963,0,168329332852
2016,3,2091626817,1232141553,452214976,0,0,-5845797463,0,0,-2069814117,-2109912129,-12374709742,1801606030,1250382530,0,0,0,-412837000,-13915284428,1621841488,36142000,-10000000000,0,0,0,3436532413,-4905484099,0,0,0,0,0,-9600920300,0,-9600920300,-28421688827,168329332852,0,139907644025
2016,4,1843972552,1365743425,-1124462500,0,0,527101916,0,0,2612355393,-6030618909,3586006044,376535448,3791619514,0,0,0,-205619200,4130278290,-8655305652,192668000,0,0,0,0,967003671,-7495633981,0,0,0,0,0,-6343000,0,-6343000,-3371698691,139907644025,0,136535945334
2017,1,3019995084,1291409828,-31900000,0,0,-1875450367,0,0,2404054545,4656733406,570891590,-4492674909,-1347434373,0,0,0,-3311913000,-1520342741,-1383027635,4510000,0,0,0,0,1870940367,492422732,0,0,0,0,0,-1710000,0,-1710000,-1029630009,136535945333,0,135506315324
2017,2,17977684890,1401102181,-5000000,0,0,-16624539049,0,0,2749248022,955224706,2982217459,2723504588,-3537608743,0,0,0,-1587609001,4284977031,-283199363,102670000,-10000000000,0,0,0,16780869049,6600339686,0,0,0,0,0,-15351436000,0,-15351436000,-4466119283,135506315324,0,131040196041
2017,3,4276774584,1382290223,-15500000,0,0,-3079998865,0,0,2563565942,1627520105,-6809139145,3715892425,2678692507,0,-273506110,0,-301763000,3201262724,-4239400161,3547600000,0,0,0,0,1221148829,529348668,0,0,0,0,0,-18496500,0,-18496500,3712114892,131040196043,0,134752310935
2017,4,4042247336,1450644994,-303485516,0,0,-2143521008,0,0,3045885806,1250167638,-2167223672,2062618936,2079864835,0,-857827900,32280000,-433353000,5012412643,-3652876740,105057273,-30000000000,10000000000,0,0,2110050482,-21437768985,0,0,0,0,0,-2584000,0,-2584000,-16427940342,134752310935,0,118324370593
2018,1,2370713966,1486279961,-5000000,0,0,-1613173169,0,0,2238820758,-753415673,752302739,-7858942988,-2891189209,0,-48925086,0,-2952791300,-11514140759,-249227030,244608015,-20000000000,0,0,0,1368565154,-18636053861,0,0,0,0,0,0,0,0,-30150194620,118324370593,0,88174175973
2018,2,18430782251,1503300536,-15400000,0,0,-18422938348,0,0,1495744439,1833200706,10538360859,-1776452567,-4094072727,0,-477703992,0,-2316765800,5202310918,-1037748276,36078182,-25000000000,18384716987,0,0,-1368565154,-8985518261,0,0,0,0,0,-17014725180,0,-17014725180,-20797932523,88174175973,0,67376243450
2018,3,7657900028,1518565014,-95200000,0,0,-5140847360,0,0,3940417682,-11693794087,-3388486396,3606540297,2488014504,0,-696621698,0,-769487500,-6513417198,-5757972730,8097693516,-25000000000,-8384716987,0,0,19398431451,-11646564750,0,0,0,0,0,-265814820,0,-265814820,-18425796768,67376243450,0,48950446682
2018,4,1844562588,1449425858,-233926684,0,0,-5305650694,0,0,-2245588932,5151797132,-6673027083,8717534835,3671882733,0,-1707106448,0,-790680000,6124812237,-3771314516,3135268484,-55000000000,30000000000,0,0,2420950105,-23215095927,0,0,0,0,0,-1292000,0,-1292000,-17091575690,48950446682,0,31858870992
2019,1,1789654180,1575282508,-26000000,0,0,-2834344938,0,0,504591750,-3501355303,-3564157931,-1924577089,-2776727421,0,-299840771,0,-3343279900,-14905346665,-1013233447,40020000,-35000000000,25000000000,0,0,2794324938,-8178888509,0,0,0,0,0,-1111500,0,-1111500,-23085346674,31858870992,0,8773524318
2019,2,36236267927,1570935937,-17000000,0,0,-37088273905,29150685,0,731080644,5775123118,7470283266,970204675,-6675740656,-29150685,-315162191,0,-2617645527,5308992644,-86441985,2891770393,0,-25000000000,0,0,35742288462,13547616870,0,0,0,0,0,-18215300000,0,-18215300000,641309514,8773524318,0,9414833832
2019,3,76932798,1759042875,-17000000,0,0,-3485383587,-29150685,0,-1695558599,-1051898679,-14036308505,96717846,3949927644,29150685,-595810510,0,10211500,-13293568618,-6145627992,1610251107,-35000000000,45000000000,0,0,2124599275,7589222390,0,0,0,0,0,0,0,0,-5704346228,9414833832,0,3710487604
2019,4,1222330152,1696874837,-46000000,0,0,-1068991739,0,0,1804213250,-1886087767,1860215084,687601625,3358452612,0,-85637715,0,-1081447253,4657309836,1425809650,0,37000000000,-45000000000,0,0,-537018481,-7111208831,0,0,0,0,0,0,0,0,-2453898995,3710487604,0,1256588609
2020,1,25213058533,1764875098,-12000000,0,0,-25511831292,0,0,1454102339,1037635232,4441558545,-4644394608,-654321660,0,-140267794,0,-2965930677,-1471618623,-366616070,0,-68000000000,58000000000,0,0,25511831292,15145215222,0,0,0,0,0,0,0,0,13673596599,1256588609,0,14930185208
2020,2,26352974790,1797767992,-19500000,0,0,-28819596284,0,0,-688353502,-9507393146,12345901555,3809472553,-2119951951,0,0,0,-391844000,3447831509,-2755918767,11200828170,-48000000000,32000000000,0,0,22259889097,14704798500,0,0,0,0,0,0,0,0,18152630009,14930185208,0,33082815217
