disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2007-08-22,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2007-08-22,,,,,,,
2008-02-26,investorRight,MEETING,Họp cổ đông,2008-03-05,2008-03-29,2008-03-29,ĐHCĐ thường niên 2008,,,,
2008-04-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-25,2008-05-22,2008-05-22,Trả cổ tức năm 2007 (950 đ/cp),950,9.5,,2007
2009-03-02,investorRight,MEETING,Họp cổ đông,2009-03-11,2009-03-31,2009-03-31,ĐHCĐ thường niên năm 2009,,,,
2010-03-10,investorRight,MEETING,Họp cổ đông,2010-03-18,2010-04-09,2010-04-09,ĐHCĐ thường niên 2010,,,,
2010-04-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-04-27,2010-05-12,2010-05-12,Trả cổ tức năm 2009 (1000 đ/cp),1000,10,,2009
2011-02-22,investorRight,MEETING,Họp cổ đông,2011-03-02,2011-03-31,2011-03-31,ĐHCĐ thường niên năm 2011,,,,
2011-04-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-18,2011-05-04,2011-05-04,Trả cổ tức năm 2010 (1500 đ/cp),1500,15,,2010
2012-02-20,investorRight,MEETING,Họp cổ đông,2012-03-01,2012-03-28,2012-03-28,ĐHĐCĐ thường niên năm 2012,,,,
2012-04-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-04-18,2012-05-02,2012-05-02,Trả cổ tức năm 2011 (2000 đ/cp),2000,20,,2011
2013-02-28,investorRight,MEETING,Họp cổ đông,2013-03-18,2013-04-24,2013-04-24,ĐHĐCĐ thường niên năm 2013,,,,
2013-05-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-16,2013-06-03,2013-06-03,Trả cổ tức năm 2012 (2000 đ/cp),2000,20,,2012
2014-03-06,investorRight,MEETING,Họp cổ đông,2014-03-18,2014-04-16,2014-04-16,ĐHĐCĐ thường niên năm 2014,,,,
2014-04-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-16,2014-05-30,2014-05-30,Trả cổ tức năm 2013 (1400đ/cp),1400,14,,2013
2015-03-16,investorRight,MEETING,Họp cổ đông,2015-03-25,2015-04-27,2015-04-27,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-27,2015-06-15,2015-06-15,Trả cổ tức năm 2014 (500đ/cp),500,5,,2014
2016-05-12,investorRight,MEETING,Họp cổ đông,2016-06-07,2016-06-29,2016-06-29,ĐHCĐ thường niên 2016,,,,
2016-06-30,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:5",,5,,2016
2016-07-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-07-22,2016-08-08,2016-08-08,Trả cổ tức năm 2015 (500 đ/cp),500,5,,2015
2017-04-03,investorRight,MEETING,Họp cổ đông,2017-04-14,,,ĐHCĐ thường niên năm 2017,,,,
2017-05-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-05-29,2017-06-15,2017-06-15,Trả cổ tức năm 2016 (800 đ/cp),800,8,,2016
2018-01-16,investorRight,MEETING,Họp cổ đông,2018-03-08,2018-04-19,2018-04-19,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-10,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2017 (900đ/cp),900,9,,2017
2019-04-11,investorRight,MEETING,Họp cổ đông,2019-04-04,2019-04-26,2019-04-26,ĐHĐCĐ thường niên năm 2019,,,,
2019-05-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-31,2019-06-26,2019-06-26,Trả cổ tức năm 2018 (950 đ/cp),950,9.5,,2018
2020-04-14,investorRight,MEETING,Họp cổ đông,2020-05-14,2020-06-12,2020-06-12,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-07-21,2020-07-31,2020-07-31,Trả cổ tức năm 2019 (1500 đ/cp),1500,15,,2019
