Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,2,37593734611,137585696052,18711276800,32312646235,0,-3507502560,59789839075,0,282485690213,-177323011179,-9860355438,115857754493,-1973684542,-70594452553,-2199079523,0,-2979018850,133413842621,-761359091,0,0,0,0,0,3324835178,2563476087,0,94736550000,0,-305592095734,0,-12312424000,0,-223167969734,-87190651026,123775334942,45792864,36630476780
2012,1,12957103702,64165100253,-208266600,0,0,-4753296885,25850324377,0,98010964847,8281490159,-653621869,9318906639,26274754593,-40421820232,-4170384533,0,-3117494350,93522795254,0,204613500,0,0,0,0,4580141898,4784755398,0,0,0,-85578086400,0,-30099000,0,-85608185400,12699365252,207627762898,-30574769,220296553381
2012,2,22076716051,64143952789,924489200,0,0,-5675112667,27021645502,0,108491690875,-9178829364,-7397439099,34880454090,12108506273,-15515032039,1141588273,0,-457256250,124073682759,-1086345455,0,0,0,0,0,5530112667,4443767212,0,0,0,-83598155892,0,-47093639800,0,-130691795692,-2174345721,220296553381,-92379173,218029828487
2012,3,14260729052,64168279976,108360078,0,0,-3288880773,22781173042,0,98029661375,-10056111379,2196720458,25154620326,54555407,-35742929309,-2310322554,0,-1026967250,76299227074,-66190000,0,0,0,0,0,3288880773,3222690773,0,0,0,-111689920892,0,-31267800,0,-111721188692,-32199270845,218029828487,88565249,185919122891
2012,4,3580802787,64107653743,-2022988200,-856480287,0,-3577732055,23900976238,0,85132232226,-12644435287,1660417041,10722538730,-91734485,-12291803417,-1498091768,0,-584480000,70404643040,-129500000,0,0,0,0,0,3577732055,3448232055,0,0,0,-57486321400,0,-39788600,0,-57526110000,16326765095,185919122891,-4544996,202241342990
2013,3,11051827591,64009539540,471281300,-3858476437,0,-1385162294,16907321483,0,87196331183,-3111443546,13700512742,-15143548210,-147626484,-26039714266,-4749934406,0,-419899250,51284677763,0,0,0,0,0,0,1265938476,1265938476,0,0,0,-85524672000,0,-28863900,0,-85553535900,-33002919661,137979990126,-47682150,104929388315
2013,4,28165227934,64007346094,-13778450,-801628819,0,-923129865,16087729109,0,106521766003,18441461908,4272174196,-50713977774,-143250864,-10147806891,-2804271416,0,-1336287000,64089808162,0,0,0,0,0,0,923129865,923129865,0,0,0,-83545977285,0,-10837125,0,-83556814410,-18543876383,104929388315,36552311,86422064243
2014,1,4834019665,63753956681,-1737827761,27887899,0,653496066,14977686503,0,82509219053,-14595842768,3134036276,1314716087,194363130,-22213263606,-8085914495,0,-4174672800,38082640877,0,0,0,0,0,1238847000,805899845,2044746845,0,0,0,-44490315504,0,-2070000,0,-44492385504,-4364997782,86422064243,1661642,82058728103
2014,2,22192085384,64021097891,114494338,9821935188,0,-7774682414,14462851519,0,102837781906,8052731041,357429430,6021762184,-109554575,-8770668898,-1049752691,0,-768207000,106571521397,0,7719999206,0,0,0,160231293,549593188,8429823687,0,0,0,-84725741900,0,-23080082715,0,-107805824615,7195520469,82058728103,176215770,89430464342
2014,3,23765718360,66624930405,0,-5068982966,0,-458589046,14438768603,0,99301845356,44624731248,-5649093678,7444022452,-33661528,-20047145404,-4103262241,0,-967324750,120570111455,-164752990082,0,0,0,0,0,458589046,-164294401036,0,0,112243590800,-48056012080,0,-49696500,0,64137882220,20413592639,89430464342,-142831609,109701225372
2014,4,16785144558,67549437321,-176571140,6216118357,0,-603804863,13860299008,0,103630623241,-8843164131,86042663,-27740886239,-1379267460,-7061898818,-4874721345,0,-1906815000,51909912911,0,0,0,0,0,0,603804863,603804863,0,0,0,-88297848455,0,-49377400,0,-88347225855,-35833508081,109701225372,24672919,73892390210
2015,1,15548457596,67443812336,0,6460344357,0,-8686631646,11502606701,0,92268589344,830156611,5015618203,-19263904385,2131719657,-18519620257,-3888938837,0,-5075138250,53498482086,-818742163,8150016090,0,0,0,7000000000,11560421160,25891695087,0,0,0,-48569023763,0,-23910843475,0,-72479867238,6910309935,73892390210,833430,80803533575
2015,2,18707332947,70470185921,88013312,9838010440,0,-12400433283,11532617749,0,98235727086,-24960889818,-2786467791,29348279549,-1710162261,-6624511771,-2622177770,0,-1420540250,87459256974,-181044886269,12560495734,0,0,0,199500000,-11183368055,-179468258590,0,0,122557050000,-89486222201,0,803232700,0,33874060499,-58134941117,80803533575,47123129,22715715587
2015,3,4844947128,71368486629,0,24251033313,0,487673468,11482774053,0,112434914591,532122647,-947550304,19506447933,-467801875,-12791799653,-5738834434,5000000,-686945750,111845553155,103664388,-784509730,0,0,0,0,96836262,-584009080,0,0,0,-52580382756,0,-7723846835,0,-60304229591,50957314484,22715715587,114246310,73787276381
2015,4,33331561037,71437251206,-721915830,-5107933150,0,-490676792,10134610492,0,108582896963,64864841222,837945596,-31734497994,325411589,-16331877738,2036127918,0,-3427989470,125152858086,-2397199000,0,0,0,0,-199500000,690176792,-1906522208,0,0,0,-125732460329,0,-157658165,0,-125890118494,-2643782616,73787276381,-883075,71142610690
2016,1,40012916182,71525172971,12862818561,-6590236171,0,-398873693,8330829449,0,125742627299,-15074448204,3327390823,-43209359312,140258776,-7648915371,-8500656572,0,-2435000000,52341897439,-1680031090,0,0,0,0,0,398873693,-1281157397,0,0,0,-21297411900,0,-15780000,0,-21313191900,29747548142,71142610690,-28290401,100861868431
2016,2,28853933524,71497916062,8958190880,1337930323,0,-364607209,7863850835,0,118147214415,3816326912,-2261031606,12671880410,-218096932,-5300778023,-20080232174,0,-469930750,106305352252,-244721999,0,0,0,0,0,364607209,119885210,0,0,0,-97127639400,0,-18517705600,0,-115645345000,-9220107538,100861868431,1761125,91643522018
