Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,1004309237894,-474762155337,-70285864929,-98676804879,-3967280188,31624611399,-88037327601,0,300204416359,-753340000,3234000,0,0,0,0,3534817618,2784711618,94736550000,-18830000,11679809132,-452437258958,0,-11601250900,0,-357640980726,-54651852749,123775334942,-84406599,69039075594
2010,4,1381052253991,-660381490561,-94596024786,-119798166723,-6463151022,67549942686,-114852794098,0,452510569487,-994000000,3324000,0,0,-6383875531,0,3657894110,-3716657421,101120425531,-18830000,11679809132,-512826709382,0,-23846350900,0,-423891655619,24902256447,123775334942,-275870613,148401720776
2011,1,525159680807,-294424465376,-35269790801,-52306897026,-13838164830,20381231852,-38099139822,64059681811,111602454804,0,0,0,0,-3000000000,0,207500018,-2792499982,0,0,0,-126320002500,0,-4692400,0,-126324694900,-17514740078,148401630776,273763380,131160654078
2011,4,477415356365,-295514937665,-28719665218,-15223549268,-2072130782,13877327460,-41140277100,0,108622123792,0,0,0,0,0,0,881069005,881069005,0,0,0,-41911817850,0,-36738000,0,-41948555850,67554636947,140040043813,33082138,207627762898
2013,1,408602644453,-298838140859,-38523195283,-31056426124,-351231618,12546873004,-18506107575,0,33874415998,0,0,0,0,0,0,0,0,0,0,0,-86121964328,0,-19410000,0,-86141374328,-52266958330,202241342990,-8759289,149965625371
