Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,347225848526,15599259271,0,0,-245611477533,0,0,-6137173610,111076456654,-5394235204,12225493,-92955077964,1715784119,0,-3453424232,271307663,0,11273036529,-7417150508,396681496988,-244742000000,2953197210,-2653833000,0,0,144821710690,0,0,0,0,0,-63034249564,0,-63034249564,93060497655,3340817299,0,96401314954
2007,0,333222118339,16722298837,0,0,0,-212282139045,21211308650,-48934404113,110056879266,1600260840,-56214815,13492664778,-14047688647,0,-7297500000,313746133,0,104062147555,-109650463387,231689213760,-1390416782600,-332710400000,-220103432008,0,48934404113,-1772257460122,1350305590000,0,1048117000000,-48117000000,0,-281021424294,0,2069284165706,401088853139,96401314954,0,497490168093
2008,0,156768324696,20397461421,16123285750,1489440540,-16147445119,-35902759601,279310334841,-364842883240,57195759288,-89263495221,-25044282615,309615032273,-34602320329,-11419905354,-79391570936,0,-188685174187,-61595957081,-2150359327624,18000000000,-3607495681922,3655889963933,-755934403894,0,246329774197,-2593569675310,431850871498,-869327434323,2622000000000,0,0,0,0,2184523437175,-470642195216,497490168093,0,26847972877
2009,0,1384202221891,28467057299,118595508178,1447428428,813158683,-173142127869,256160138374,-228124864785,1388418520199,-350876124106,10373602642,-39640489000,-142451244381,-554170665973,-49895785316,0,-890149446,260867664619,-1648037880903,1727089650,-1996294163002,981891541000,-3570409630371,556500000000,116618634891,-5558004408735,1268040820000,-10695069390,5874189793788,-379711814727,0,-54595630500,0,6697228099171,1400091355055,26847972877,0,1426939327932
2010,0,3143054802940,71137087665,-19214422240,91402905358,-2012984795,-356920572475,511476475135,-537518890418,2901404401170,-4407501951813,-144873321759,3261838944290,-261819749646,-1048074859461,-312592412186,0,-27733342232,-39352291637,-5028300360776,66348737887,-2099000000000,2830792152829,-2667222718617,861782332777,469012014215,-5566587841685,2677960233556,-25657830000,3418205875559,-376498497233,0,0,0,5694009781882,88069648560,1426939327932,0,1515008976492
2011,0,1471471446573,199317114262,12221478840,26908645760,5404084760,-1080881292819,807484484862,-785058983719,656866978519,962424433108,-4364830317207,8678060560809,-381406532855,-1192631581884,-1030085134846,0,-30187169243,3298211236401,-1466116187077,207235846450,-1733825000000,1906419943518,-3514010158903,2346238093859,861951861434,-1392105600719,274487652842,0,2868261067533,-3186066741944,0,-2146068000765,0,-2189386022334,-283280386652,1515008976492,0,1231728589840
2012,0,2655063125963,899999392236,4065415576,-3763603143,-1915923059,-411199648402,1097254164113,-753816756152,3485686167132,-349157912285,-7010548606730,4198969712254,-146267807240,-2341608899245,-898948679962,0,10512225001,-3051363801075,-2921880550078,948248820753,-4907448555556,5285050808420,-6246161477500,2747638571786,890579435927,-4203972946248,282413000000,0,14841647663616,-7412562003299,0,-71035327899,0,7640463332418,385126585095,1231728589840,0,1616855174935
2013,0,9740085981878,589659772264,53343819374,91401429917,3013515056,-5692185410543,1459922785660,-756474309084,6077851548095,1506465991329,-53674323727,5739159477741,367776128547,-2550652028899,-1803518979544,641182106,0,9284048995648,-8589796722908,39220197524,-8069778802040,4780340308582,-8050167058980,10458023592091,539692018943,-8892466466788,3256960309647,-2953978284083,16614545541480,-11103071677430,0,-288850999997,0,5525604889617,5917187418477,1616855174935,6109883,7534048703295
2014,0,5409680638498,1582956786204,95586098902,153521258290,0,-1333188623458,2916411635062,0,8824967793498,-236771046585,7828554877896,-435168123808,-979838213859,-3191276794957,-1910568513664,0,-3085600466,9896814378055,-12078574548052,1233509487141,-4394117030716,3944306480156,-12714336731816,2592111751675,1017729795067,-20399370796545,4359528098609,0,17264986730202,-8682400989542,0,-2366476025105,0,10575637814164,73081395674,7534048703295,383620704,7607513719673
2015,0,2852100965401,2215531092798,180300335624,392125548103,0,-1894455580399,2721940288870,0,6467542650397,-4510794740749,-7424030776827,40818058572231,-1756985859776,-4381857928346,-1421314104431,0,0,27902940507499,-14514819118699,38823385497,-18880888911471,8840834375998,-20185422456828,4450260724277,1152731210286,-39098480790940,7544319623168,0,20664801635454,-16711194036085,0,-974185674300,0,10523741548237,-671798735204,7607513719673,2750120021,6938465104490
