disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2007-07-18,investorRight,POLL,Lấy ý kiến cổ đông,2008-07-23,,,Lấy ý kiến cổ đông bằng văn bản về việc Phát hành trái phiếu chuyển đổi quốc tế và niêm yết cổ phiếu ra thị trường nước ngoài,,,,
2007-09-19,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2007-09-19,,,,,,,
2007-11-05,investorRight,POLL,Lấy ý kiến cổ đông,2007-11-09,2007-12-10,2007-12-10,Lấy ý kiến cổ đông bằng văn bản về việc chào bán thêm cổ phần và tăng vốn điều lệ,,,,
2008-01-11,investorRight,ISSUE,Phát hành thêm,2008-01-22,2008-03-11,,Tỷ lệ 2:1 với giá 10.000 đ/cp,,50,,
2008-02-25,investorRight,MEETING,Họp cổ đông,2008-03-04,2008-03-29,2008-03-29,ĐHCĐ thường niên 2008,,,,
2008-12-31,investorRight,POLL,Lấy ý kiến cổ đông,2009-01-08,2009-01-20,2009-01-20,"Lấy ý kiến cổ đông bằng văn bản về việc bổ sung ngành nghề kinh doanh, thay đổi thành viên HĐQT, thay đổi thành viên Ban kiểm soát",,,,
2009-02-16,investorRight,POLL,Lấy ý kiến cổ đông,2009-02-26,2009-03-09,2009-03-09,Lấy ý kiến cổ đông bằng văn bản về việc thông qua phương án chào bán để tăng vốn điều lệ lên 2.000 tỷ đồng,,,,
2009-05-14,investorRight,MEETING,Họp cổ đông,2009-05-20,2009-06-15,2009-06-15,ĐHCĐ thường niên 2009,,,,
2009-06-24,investorRight,ISSUE,Phát hành thêm,2009-07-02,2009-08-14,,Tỷ lệ 100:73 với giá 10.000 đ/cp,,73,,
2009-07-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-07-14,2009-08-10,2009-08-10,Trả cổ tức năm 2008 (500 đ/cp),500,5,,2008
2009-10-06,investorRight,POLL,Lấy ý kiến cổ đông,2009-10-14,2009-10-27,2009-10-27,Lấy ý kiến cổ đông về việc phát hành trái phiếu chuyển đổi quốc tế và niêm yết chứng khoán ra thị trường nước ngoài.,,,,
2010-01-29,investorRight,POLL,Lấy ý kiến cổ đông,2010-02-05,2010-02-24,2010-02-24,Lấy ý kiến cổ đông về chia cổ tức bằng cp và thông qua phương án chào bán để tăng VĐL,,,,
2010-02-08,investorRight,MEETING,Họp cổ đông,2010-02-23,2010-03-20,2010-03-20,ĐHCĐ thường niên 2010,,,,
2010-04-27,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-05-07,2010-05-11,,"Trả cổ tức năm 2009, Tỷ lệ 100:60.1",,60.1,,2009
2010-04-27,investorRight,ISSUE,Phát hành thêm,2010-05-07,2010-06-18,,Tỷ lệ 1000:202 với giá 10.000 đ/cp,,20.2,,
2010-11-24,investorRight,POLL,Lấy ý kiến cổ đông,2010-11-30,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-01-13,investorRight,MEETING,Họp cổ đông,2011-01-19,,,ĐHCĐ thường niên 2011,,,,
2011-04-08,investorRight,POLL,Lấy ý kiến cổ đông,2011-04-19,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-06-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-06-16,2011-08-02,2011-08-02,Trả cổ tức năm 2010 (5880 đ/cp),5880,58.8,,2010
2011-07-29,investorRight,POLL,Lấy ý kiến cổ đông,2011-08-05,,,"v/v tăng vồn điều lệ, phát hành cổ phiếu",,,,
2011-10-06,investorRight,MEETING,Họp cổ đông,2011-10-14,,,về sát nhập CTCP Vinpearl vào CTCP Vincom,,,,
