date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,77050,30000,29000,83650,49700,5100
2019-12-03,31400,18400,29300,59500,25000,300
2019-12-04,43450,21800,1200,53650,35000,600
2019-12-05,39350,17500,300,100950,87000,4000
2019-12-06,38350,7400,0,165950,153000,500
2019-12-09,31350,27500,17700,99050,76500,13700
2019-12-10,18700,9100,52800,50800,36800,2300
2019-12-11,57700,20000,16000,73700,43400,4200
2019-12-12,174900,95950,11100,208100,132850,13900
2019-12-13,253450,132400,52700,326450,224000,36500
2019-12-16,76450,37850,17500,131450,82850,27600
2019-12-17,85600,6300,8400,132900,78700,59300
2019-12-18,77000,34350,11700,268400,199650,24800
2019-12-19,44550,16800,59100,109350,83000,23100
2019-12-20,535900,354250,130600,335900,199650,95600
2019-12-23,217550,89900,29600,271950,183100,61600
2019-12-24,102400,20000,12800,202200,170200,3900
2019-12-25,270350,116800,66000,505150,407500,56500
2019-12-26,165800,81100,13700,234700,169500,19600
2019-12-27,133700,70400,25900,254400,207400,25100
2019-12-30,115250,50100,27100,283950,188000,33400
2019-12-31,71700,33100,25000,131900,73200,33700
2020-01-02,102250,38700,35500,107750,60900,33000
2020-01-03,288500,119200,41300,534200,360900,62600
2020-01-06,145800,51800,51100,402600,263000,52300
2020-01-07,61400,9300,19300,115800,62900,28500
2020-01-08,232050,102100,61300,548850,380200,65300
2020-01-09,181800,148700,18600,295900,235700,33100
2020-01-10,141550,76500,35700,575150,410500,93600
2020-01-13,139550,83300,39900,205750,118800,11800
2020-01-14,88650,17000,11800,69350,36200,7700
2020-01-15,80350,56400,4000,43250,16000,1500
2020-01-16,56650,36700,42100,101850,67600,600
2020-01-17,143900,101750,19800,122700,65050,1000
2020-01-20,49600,37000,3400,53800,30000,7200
2020-01-21,68550,36950,31200,142450,104550,10300
2020-01-22,75000,56000,0,142200,84500,5200
2020-01-30,261900,201300,55600,138100,90700,23300
2020-01-31,219300,156300,6400,193300,119100,8300
2020-02-03,181100,97300,157800,715700,556100,26100
2020-02-04,199700,128400,16500,273500,151900,12600
2020-02-05,187700,87200,21000,130000,52100,25900
2020-02-06,235050,111150,8000,159850,102650,23700
2020-02-07,77150,31600,5000,84150,22800,2000
2020-02-10,127850,86000,15600,119750,52100,13500
2020-02-11,162950,58500,9000,67250,33500,14200
2020-02-12,326700,143600,38500,156400,83000,46000
2020-02-13,174650,70900,9700,219250,95000,19800
2020-02-14,328750,227950,69800,263350,225250,76100
2020-02-17,105850,26050,48800,101950,51050,21400
2020-02-18,75000,30000,22100,115800,64400,82800
2020-02-19,56200,31500,7100,75300,44600,8600
2020-02-20,85250,50300,23500,95550,51700,33400
2020-02-21,182300,58900,21500,162200,71800,40500
2020-02-24,136300,59700,10100,337400,183100,34300
2020-02-25,142900,56000,26400,43300,8200,9600
2020-02-26,141000,37000,29000,148300,100400,30300
2020-02-27,89150,44250,5400,257750,216550,41500
2020-02-28,61450,14600,1100,97350,58200,19000
2020-03-02,44250,16800,4900,103750,50000,9800
2020-03-03,37450,0,29900,114350,57600,35600
2020-03-04,117000,66900,15000,119200,76100,82300
2020-03-05,250300,197900,25400,45700,7000,9400
2020-03-06,7100,0,15000,66800,27800,14800
2020-03-09,206900,146900,22000,538300,382300,151200
2020-03-10,97100,55100,3900,53800,8000,20600
2020-03-11,36150,15500,16600,151250,89100,4000
2020-03-12,113450,49500,14100,450050,329700,56600
2020-03-13,207650,117400,14200,180250,113900,18900
2020-03-17,99300,50900,11200,30000,0,400
2020-03-18,259600,232550,2100,79400,47050,600
2020-03-19,20850,12100,3600,29150,0,3700
2020-03-20,54350,30000,6900,110750,63900,19000
2020-03-23,20850,10000,100,80250,30400,0
2020-03-24,123050,71100,24400,62150,25900,2000
2020-03-25,149350,90000,8300,69450,0,14900
2020-03-26,54700,25100,50300,96900,54500,12600
2020-03-27,44500,8400,1500,75000,36400,11400
2020-03-30,86550,20000,18100,90150,55500,30000
2020-03-31,158450,120800,8100,135650,80300,23500
2020-04-01,83350,36600,15100,63950,12000,9900
2020-04-02,73650,73650,0,73650,73650,0
2020-04-03,29600,0,9500,63700,45000,700
2020-04-06,126150,72800,24200,38150,9500,7000
2020-04-07,71500,22700,22800,66900,0,12100
2020-04-08,28150,9600,1100,20850,0,6000
2020-04-09,188400,137300,0,2100,0,528100
2020-04-10,841748,565298,51700,425352,289802,63800
2020-04-13,205250,78550,17000,301150,202250,44400
2020-04-14,253100,150000,43200,131600,43000,39900
2020-04-15,213400,80800,16400,186300,50600,35300
2020-04-16,121950,63800,5400,150450,76700,5000
2020-04-17,317200,183400,97900,196500,84200,19500
2020-04-20,110650,43300,32600,374550,288900,35700
2020-04-21,134700,69500,40900,242000,121000,45100
2020-04-22,259350,153700,89600,150950,90800,112500
2020-04-23,163600,75000,171600,318800,254300,95300
2020-04-24,76700,17400,14000,96800,65800,3600
2020-04-27,153400,113650,11300,106800,54550,16800
2020-04-28,21750,14400,1000,56350,17000,4700
2020-04-29,101100,85000,30800,43300,8700,500
2020-05-04,30350,6200,1000,89750,48600,2000
2020-05-05,124050,97500,10900,43650,10000,5000
