Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,0,89737238213,-68281895343,-2664803268,-621917400,-483323037,178618803902,-142832429002,0,53471674065,-181260779161,0,0,0,-137510800000,123000000000,4578660993,-191192918168,8560000000,0,124500000000,-48450000000,0,0,0,84610000000,-53111244103,63905622124,0,10794378021
2011,0,128828113736,-75835387760,-4923456080,-10000000,-12076080110,199237268131,-220186780954,0,15033676963,-81407676621,0,0,0,-11600000000,10377152000,1724514284,-80906010337,0,-5615460575,92587000000,-30345900000,0,0,0,56625639425,-9246693949,10794378021,0,1547684072
2012,0,167059814923,-75407480255,-3023350768,-4346820028,-1082081521,137966310194,-175679046271,0,45487346274,-18996592195,0,0,0,-1400000000,1400000000,468136929,-18528455266,0,0,68954314109,-96804916609,0,0,0,-27850602500,-891711492,1547684072,0,655972580
2013,0,274970968032,-138922939047,-3217247303,-6871010947,-9292951574,91744291665,-194755091124,0,13656019702,-6724039165,0,-2650000000,4550000000,0,0,2023366507,-2800672658,0,-2700000000,90037782500,-96839403400,0,-65000121,0,-9566621021,1288726023,728114473,0,2016840496
2014,0,332451499477,-179687822818,-4321643475,-13131874470,-19397599578,72763507495,-120170979960,0,68505086671,-309148889,0,0,0,0,0,246995564,-62153325,34639830000,-926154000,47847728209,-136617115600,0,-5574792225,0,-60630503616,7812429730,2016840496,0,9829270226
