Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,237014251135,0,237014251135,-198289765763,38724485372,2816868822,0,0,-14060722087,-3223555587,24257076520,94286847,-59256406,35030441,0,24292106961,-6768139057,0,-6768139057,17523967904,0,17523967904,5611,0
2009,0,298878622024,0,298878622024,-257518626053,41359995971,1010705121,0,0,-18910252939,-1940735104,21519713049,604090025,-613426,603476599,0,22123189648,-3851943978,0,-3851943978,18271245670,0,18271245670,5851,0
2010,0,325247354595,0,325247354595,-281361246293,43886108302,3110365492,0,0,-26856837111,-3232825003,16906811680,1971760000,-305569,1971454431,0,18878266111,-4584932503,0,-4584932503,14293333608,0,14293333608,4577,0
2011,0,323514496287,0,323514496287,-273402566444,50111929843,4583971601,0,0,-29297363374,-2990649938,22407888132,80647272,-4102180,76545092,0,22484433224,-6582530983,0,-6582530983,15901902241,0,15901902241,5092,0
2012,0,389252365165,0,389252365165,-328662462539,60589902626,3862496007,0,0,-42677422099,-5489958925,16285017609,622842759,-133688061,489154698,0,16774172307,-4221587212,0,-4221587212,12552585095,0,12552585095,4019,0
2013,0,417973394691,0,417973394691,-341673918143,76299476548,3719300065,0,0,-53879436679,-4659475004,21479864930,54100000,-500,54099500,0,21533964430,-6502306616,0,-6502306616,15031657814,0,15031657814,4813,0
2014,0,484828961666,0,484828961666,-400261530092,84567431574,4796459127,0,0,-51247638985,-5991944276,32124307440,75176284,-1006267174,-931090890,0,31193216550,-8811596991,0,-8811596991,22381619559,0,22381619559,7167,0
2015,0,529711547723,0,529711547723,-443008414159,86703133564,4589429357,0,0,-49233757067,-6688359021,35370446833,371263972,-28155736840,-27784472868,0,7585973965,-1635821688,0,-1635821688,5950152277,0,5950152277,1905,0
2016,0,585222743747,0,585222743747,-538384764679,46837979068,5774693294,-261203784,-261203784,-21622040281,-9760577469,20968850828,273750873,-1538302970,-1264552097,0,19704298731,-4206520340,0,-4206520340,15497778391,0,15497778391,3906,0
2017,0,590482211504,0,590482211504,-524718674291,65763537213,4323111898,-25400106,-25400106,-25355367488,-9848828088,34857053429,205872030,-6500,205865530,0,35062918959,-7400331274,0,-7400331274,27662587685,0,27662587685,7897,0
2018,0,714067012735,0,714067012735,-647573019284,66493993451,6123158854,0,0,-24304302570,-11015921361,37296928374,191601161,-481686001,-290084840,0,37006843534,-7513968334,0,-7513968334,29492875200,0,29492875200,8483,0
2019,0,813489717966,0,813489717966,-757222453226,56267264740,7095490761,0,0,-31097876210,-12172713150,20092166141,417131818,-377364,416754454,0,20508920595,-4771955714,574509553,-4197446161,16311474434,0,16311474434,3699,3699
