Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,212464730933,-179932624062,-22401152006,-677498000,-5640878920,4527607731,-20717849409,4381304832,-12377663733,-7107686602,0,0,0,-20200000,0,0,-7127886602,0,0,13620000000,-3314872000,0,0,0,10305128000,-9200422335,32635944465,0,23435522130
2009,2,257677573250,-192992950178,-17422687170,-1136743323,-5365679084,8921723189,-23007328381,3543528556,26673908303,-13531644180,0,0,0,-275840000,10891049910,2916362000,-72270,0,-4809418330,24520865232,-23123787193,0,-13536839000,0,-16949179291,9724656742,23435522130,0,33160178872
2010,1,238316930024,-225353925380,-23030656621,-2070368073,-16920043381,12972412490,-29823586851,3027828105,-45909237792,-5558484352,0,0,0,-742950000,0,42300000,-6259134352,0,0,49330370414,-6084780720,0,0,0,43245589694,-8922782450,23435522130,0,14512739680
2010,3,762374725180,-610695062849,-62672545591,-9605577632,-28327215450,34272089128,-66239161293,0,19107251493,-29955472884,0,0,0,-3540500000,221280000,1448167000,-31826525884,0,0,143215515206,-113620961387,0,-17503519000,0,12091034819,-628239572,22821815791,0,22193576219
2010,4,1080116761485,-795861002777,-88681656339,-14033238359,-38875506968,44109912257,-88545736113,0,98229533186,-32682556867,0,0,0,-6040500000,221280000,1455349000,-37046427867,0,0,159736340206,-184845111531,0,-17503519000,0,-42612290325,18570814994,22821815791,0,41392630785
2011,1,254327357160,-156815957944,-23672772710,-2869123405,-8090608989,14892902927,-33884558657,3622845466,43887238382,-10159222483,0,0,0,-1500000000,0,124000000,-11535222483,0,0,24180792235,-50365378581,0,-17503526000,0,-43688112346,-11336096447,41392630785,0,30056534338
2011,4,319251699777,-223434491691,-24069690665,-3049684481,-8432050759,13352267252,-27592849376,0,46025200057,-7786761545,0,0,0,-1500000000,20000000000,540000000,11253238455,16208301000,0,24980064375,-60270134849,0,0,0,-19081769474,38196669038,24191748785,0,62388417823
2012,1,261549300736,-180204038274,-30302989448,-3261031188,-24186585944,66134554725,-74331124916,4439578348,15398085691,-6437257316,0,0,0,-500000000,13570200000,0,6632942684,0,0,21681483500,-68093859195,0,-17809636000,0,-64222011695,-42190983320,62388417823,0,20197434503
2012,2,313358338417,-212973985393,-21734294099,-1926073836,-4943669001,21613700480,-35655280314,0,57738736254,-6211005335,594991361,0,0,0,87780000,0,-5528233974,0,0,28928300450,-52189375624,0,0,0,-23261075174,28949427106,20197434503,0,49146861609
2012,4,356850901592,-254174216695,-25806026195,-1380816014,-6415565700,19906616518,-38035236220,0,50945657286,-7902228288,257058773,0,0,0,1500000000,384128,-6144785387,0,0,38983531474,-55273799965,0,-26711026500,0,-43001294991,1799576908,35518278631,0,37317855539
2013,1,300239068306,-226476363234,-37625913730,-971908730,-13922598423,15476501266,-28401728469,0,8317056986,-5112004066,250000000,0,0,0,0,404741,-4861599325,0,0,38150000000,-46055094700,0,0,0,-7905094700,-4449637039,37317855539,0,32868218500
2013,2,361128191934,-250584290301,-27225212830,-1481457824,-6190973341,19223790526,-46224798597,0,48645249567,-10300564754,776658182,0,0,0,0,492256,-9523414316,2000000000,0,30659111416,-44409189629,0,-16797900,0,-11766876113,27354959138,32868218500,0,60223177638
2013,3,359131790444,-303802482238,-30799599026,-1303996918,-6420622037,12022302626,-27955728712,0,871664139,-14169561349,385181818,0,0,0,0,133982803,-13650396728,0,0,38228200000,-34611955525,0,0,0,3616244475,-9162488114,60223177638,0,51060689524
2013,4,400784343156,-331138989922,-36083302634,-1488909314,-6107572366,13298360500,-26516794748,0,12747134672,-8032248574,1694082726,0,0,0,0,237760,-6337928088,0,0,42580000000,-43430494891,0,-35995500,0,-886490391,5522716193,51060689524,0,56583405717
2014,1,362691011908,-265799523443,-47539405078,-1845703054,-9974017074,20185367924,-58246634464,0,-528903281,-8959010879,0,0,0,0,0,309399,-8958701480,0,0,57294464684,-46348789751,0,0,0,10945674933,1458070172,26583405717,0,28041475889
2014,2,424264984735,-336134175024,-32295851302,-1771666262,-7588273791,14369565635,-41294977853,0,19549606138,-8681060808,224620000,0,0,0,30000000000,1035416073,22578975265,0,0,58166333500,-90672318972,0,0,0,-32505985472,9622595931,28041475889,0,37664071820
2014,3,375743252195,-297179485222,-33216112653,-1130826646,-9074855526,15997526266,-25656179918,0,25483318496,-9003699144,0,0,0,0,0,84911129,-8918788015,0,-1500000000,58255770995,-54545779884,0,-18915706375,0,-16705715264,-141184783,37664071820,0,37522887037
2014,4,400445707161,-254995157150,-33623049922,-708239915,-8713279079,12720168430,-26155928147,0,88970221378,-4681013273,0,0,0,282000000,908000000,491227,-3490522046,0,0,-1276002000,-93022104495,0,0,0,-94298106495,-8818407163,37522887037,0,28704479874
