Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,57687785881,-30374944275,-2402183036,0,0,1646672663,-8009348687,4693745094,18547982546,-11016457174,0,0,3000000000,0,932966314,0,-7083490860,0,0,0,0,0,0,0,0,11464491686,40258065219,0,51722556905
2010,1,59648847677,-65425661305,-6006264608,-621051854,0,4605784732,-15649667492,4729530633,-23448012850,-5017984407,0,-1000000000,1000000000,0,0,198591762,-4819392645,0,0,22266375122,-21077216467,0,0,0,1189158655,-27078246840,38503729349,84803864,11510286373
2010,2,141282946290,-144532258676,-10785522209,-1597443686,0,7700778225,-23167169480,0,-31098669536,-7234011729,0,-2500000000,2000000000,0,0,591724390,-7142287339,0,0,46425580896,-35335098367,0,0,0,11090482529,-27150474346,38503729349,85406645,11438661648
2010,3,210839790574,-207260812128,-16887537195,-2802842475,0,7739474460,-39184725834,0,-47556652598,-8276079453,0,-2500000000,2500000000,0,0,626919428,-7649160025,0,0,80899118190,-58667148281,0,0,0,22231969909,-32973842714,38503729349,84803864,5614690499
2011,1,66634328331,-57160133790,-7447280385,-1745497156,-1808271271,896864614,-8257640672,0,-8887630329,-7319501458,0,0,0,-100000000,0,185741780,-7233759678,0,0,42007882475,-20470940190,0,0,0,21536942285,5415552278,7610288413,-1794853,13024045838
2011,2,85689533179,-63598530374,-5469568605,-3156336383,0,9451730301,-50926399656,0,-28009571538,1168537385,4552350000,0,499890000,100000000,0,423517188,6744294573,0,0,-42007882475,113683614974,-53493839821,0,0,18181892678,-3083384287,13024045838,2928898,9943590449
2011,3,63162232528,-45511858500,-4270720194,-4384262304,0,21499115986,-42494855105,0,-12000347589,-1129380828,187000000,0,0,0,0,185755981,-756624847,0,0,43690537208,-21644291034,0,-17215182600,0,4831063574,-7925908862,9943590449,0,2017681587
2011,4,66811424385,-39175885030,-4752513790,-4449206732,0,1975933115,51771750234,0,72181502182,-65656712407,75509884,0,100000000,0,0,23881257,-65457321266,0,0,128607697090,-181191989486,53493839821,-4560277800,0,-3650730375,3073450541,2017681587,413658,5091545786
2012,1,62381674053,-45000578073,-6896978020,-4712265280,0,1751423626,-6798424070,0,724852236,-1204499920,0,0,420110000,0,0,134281098,-650108822,0,0,49311536903,-48774578423,0,-157098900,0,379859580,454602994,5091545786,0,5546148780
2012,2,59681111294,-41864406769,-5291504453,-3510864781,0,1866627379,-6178152197,0,4702810473,-1526146667,209090909,0,0,0,0,219310302,-1097745456,0,0,36344983639,-40286983372,0,-15750000,0,-3957749733,-352684716,5546148780,0,5193464064
2012,3,49557923468,-35357433980,-6280972257,-5902557013,-74613944,1585159592,-5207151707,0,-1679645841,-1071068243,0,0,0,0,0,152570347,-918497896,0,0,25045285406,-23215880570,0,-900000,0,1828504836,-769638901,5193464064,0,4423825163
2012,4,38538137559,-27607947699,-4944511804,-4302122971,0,4222461492,-5070674023,0,835342554,-714970327,0,-1320782000,0,0,0,270008240,-1765744087,0,0,22840317786,-19730305657,0,0,0,3110012129,2179610596,4423825163,-26329,6603409430
2013,1,22363765800,-18881378996,-5532014236,-3722492867,0,13071380706,-16591463389,0,-9292202982,-650394035,0,320782000,0,0,0,48543727,-281068308,0,0,17843039187,-11751659598,0,0,0,6091379589,-3481891701,6603409430,0,3121517729
2013,2,81890334035,-53612663853,-4022354406,-3847244922,0,9274795438,-10762698403,0,18920167889,-3324160481,4714545454,-320782000,0,0,320782000,129308625,1519693598,0,0,36413860309,-46452335397,0,0,0,-10038475088,10401386399,3121517729,329034,13523233162
2013,3,41880327357,-56929538307,-2421505945,-2412583008,0,3917762959,-13004900451,0,-28970437395,-3642210658,0,0,1320782000,-7819110000,87396529684,124747897,77380738923,0,0,51695241146,-102542970655,0,-39937500,0,-50887667009,-2477365481,13523233162,-66773,11045800908
2013,4,44619867007,-26949391132,-931007895,-1831637219,0,777911604,-3435830438,0,12249911927,-79129582407,0,0,0,-85000000000,148947000000,348746252,-14833836155,19999000000,0,20187220960,-19143278062,0,0,0,21042942898,18459018670,11045800908,28811,29504848389
2014,1,12366028616,-15478612952,-1314597582,-1811410884,-3161717478,17209284992,-8614014464,0,-805039752,-5130657390,0,-17800000000,0,0,0,86965141,-22843692249,0,0,5284363021,-7238809466,0,0,0,-1954446445,-25603178446,29504848389,0,3901669943
2014,2,44006033036,-18627654026,-305528386,-1981828894,345769748,4772078642,-9550334838,0,18658535282,-2423690,0,-4772000000,238400000,0,3500000000,-54665692,-1090689382,0,0,1571637738,-8804692194,0,0,0,-7233054456,10334791444,3901669943,258250,14236719637
2014,3,60791412647,-216385854038,-1404475134,-1378903917,-7839251687,224544343264,-198273762920,0,-139946491785,-101217400,-83800000000,0,99333600000,0,0,0,15432382600,374998900000,0,3500000000,-41169192950,0,74957507,0,337404664557,212890555372,14236719637,0,227127275009
2014,4,122299842319,-219615575548,-982776615,-1541579541,0,297436250429,-279977293885,0,-82381132841,-149045537,0,-10300000000,111787000000,-91103583340,0,974440666,11208811789,-117600000000,0,74625038039,-42669216370,0,0,0,-85644178331,-156816499383,227127275009,44437,70310820063
2015,1,123998664693,-142180158983,-1039828593,0,0,4754292779,-2612958224,0,-17079988328,-185092590,0,0,0,0,0,35441212,-149651378,0,0,981478,-35274924083,0,0,0,-35273942605,-52503582311,70310820063,302687,17807540439
2015,2,114288376244,-98018098030,-267886025,-2505211507,0,13764353368,-74552592356,0,-47291058306,0,0,0,0,0,10000000000,55482565434,65482565434,0,0,9199025506,-13412275214,0,0,0,-4213249708,13978257420,5972197162,424796,19950879378
