Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2016,3,84539360753,0,84539360753,-35164864658,49374496095,1221644752,-453109037,-453081012,-22170956504,-7268118344,20703956962,211627197,-329620159,-117992962,0,20585964000,-4122285998,0,-4122285998,16463678002,12304166,16451373836,0,0
2016,4,115830083290,0,115830083290,-57072624230,58757459060,1752533890,-1430893509,-1413486002,-25633502162,-12386061436,21059535843,2020120581,-285582565,1734538016,0,22794073859,-4713065526,0,-4713065526,18081008333,-220176224,18301184557,1077,1077
2017,1,141327113291,0,141327113291,-66872169213,74454944078,16522968603,-1504065004,-1491333270,-23873945093,-13132413544,52467489040,1102944180,-24816844,1078127336,0,53545616376,-7436116171,0,-7436116171,46109500205,297824258,45811675947,2769,2769
2017,2,157867002860,0,157867002860,-72796666512,85070336348,302395631,-1768848850,-1698044436,-29510873655,-14452232774,39640776700,449099242,-38940115,410159127,0,40050935827,-8005237375,0,-8005237375,32045698452,-40394434,32086092886,1962,0
2017,3,180804765652,0,180804765652,-82509383810,98295381842,1332129202,-1782432202,-1679350333,-35365841902,-16576787427,41121737168,244698229,-25414515,219283714,0,41341020882,-9234069298,0,-9234069298,32106951584,32806028,32074145556,73,0
2017,4,179027471401,0,179027471401,-88697613808,90329857593,19169883825,-1226658382,-976716949,-37904463960,-19564315510,44423283679,1337578912,-161178299,1176400613,0,45599684292,-7706160374,0,-7706160374,37893523918,498558929,37394964989,1038,0
2018,1,210152648639,-2349000,210150299639,-93312026795,116838272844,2503196280,-1186459582,-882059064,-43232894811,-18965204472,52277738004,935699754,-26083163,909616591,0,53187354595,-11359076997,0,-11359076997,41828277598,1053082812,40775194786,1132,1132
2018,2,207116542533,0,207116542533,-98446233543,108670308990,2771011084,-1168828556,-753437712,-40358058366,-20580381765,44005873756,793440705,-39827293,753613412,0,44759487168,-9831909309,0,-9831909309,34927577859,571409325,34356168534,951,951
2018,3,224743475404,0,224743475404,-100252559349,124490916055,2827546332,-1758606403,-696968569,-47191292862,-22273616528,54700349596,651928971,-1029098447,-377169476,0,54323180120,-10030505286,0,-10030505286,44292674834,373910828,43918764006,1216,1216
2018,4,222916696275,0,222916696275,-106153862815,116762833460,7996215816,-697126025,-311675643,-48827623474,-22483278347,50884788284,739826081,-143225466,596600615,0,51481388899,-9279243135,0,-9279243135,42202145764,323250037,41878895727,1163,1163
2019,1,248977925223,0,248977925223,-111165627058,137812298165,1647431017,-376676079,-76003412,-56052116395,-26968116948,61916033126,1134802059,-172712213,962089846,0,62878122972,-11489876597,0,-11489876597,51388246375,3233700143,48154546232,1337,1337
2019,2,295594544163,0,295594544163,-136066449420,159528094743,10162132579,-1048254878,-135814683,-60666412455,-33380494989,75653497782,1001170135,-9474190,991695945,0,76645193727,-14771120569,0,-14771120569,61874073158,6985257150,54888816008,952,952
2019,3,299969572363,0,299969572363,-133137606962,166831965401,3658185775,-1134774893,-40554942,-66333298003,-35974094007,69940169564,1402299230,-349626754,1052672476,0,70992842040,-14009808232,0,-14009808232,56983033808,5950155451,51032878357,1133,1133
2019,4,296451647812,0,296451647812,-142565903512,153885744300,5519564590,-689351832,-32264734,-69598264905,-41308108757,51041938974,2514529818,-917078027,1597451791,0,52639390765,-10515503084,0,-10515503084,42123887681,5341343543,36782544138,817,817
2020,1,196390161736,-35045455,196355116281,-103626635652,92728480629,12835579546,-170935604,-57323831,-57871709849,-30767230019,18445855430,1729258764,-188624382,1540634382,0,19986489812,-3905793926,0,-3905793926,16080695886,2184581932,13896113954,310,310
