Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2016,4,16048000,16048000,12582.173014332,8802.48729336111,12047.1774358175,4657.57727567298,2732.19155190678,2732.19155190678,2645.52961758475,5615,0.319458563208463,0.31509813876174,1.28115286236995,1.44039057269179,0.170783012024087,0.0936243415928214,0.33429927114171,0.18326500267596,0.651488629663077,0.357150241610754,0.824130446404993,0.451793591861368,0.38299023609197,0.389638937277839,0.209373586143127,110.21397700675,3.31173967143609,11.6243175822536,31.3996927060246,8.65719863349057,42.1614445333378,283696994.235452,39072702.8585497,0.0394321766561514,1.09287662076271,0.915016371474857,0.531548781558721,0.185054712276318,0.162178862030788,0.173188454473645,0.137726883444248,0.138840493586137,1.5132049018472,2.76798383831383,-0.0354615710293969,0,0,23.2048151806024,23.2048151806024,23.9649556665638,5.03887523465007,7.20250968698548,5.26264349784581,13.6122271832493,6.68003296468364,36.0976107147664,41.1892948380381,7.1965639290748,7.92260828892866,31.0394406362489,35.397535881135,37.9430778103705,38.7146697307662,5.74412584364547,6.24025764325422,6.41013434515588,4.91603482514008
2017,4,36000000,36000000,12923.5840563056,18306.287589,12802.0048719444,3132.09164819444,4093.05822719444,4093.05822719444,4032.97550240278,5615,0,1.3060286544974,1.66746136167916,1.96330911424934,0.0440106345390526,0.0329704998739477,0.128696681527975,0.0964129230704548,0.290039201646524,0.21728242642903,0.334848871182219,0.250851522154457,0.439157124129522,0.434020611763284,0.296338705410501,116.102937353888,3.14376197810966,10.1601639172027,35.9246172576013,9.57873954657964,38.1052223233623,519736871.611987,116828765.11041,0.0352112676056338,1.63722329087778,0.610790235865666,0.528242651894739,0.264376017189509,0.239366218407004,0.273913564306467,0.224784446691381,0.257835036464789,1.32538098992914,1.96413932195235,-0.0491291176150852,0,0,17.3464426985849,17.3464426985849,17.6048676610357,5.4938320276068,3.87844884741475,5.54600632558704,22.6685576205694,3.58710418378706,13.568190571597,14.9858413925718,1.07967214026048,1.06673698549612,1.97109665967911,2.06947064190183,2.28919390301674,2.39423894346065,0.498086114913109,0.70233164041011,1.32631202092596,1.2432701894317
2018,1,36000000,36000000,13971.3328367778,20218.0427653333,13880.4764761111,4014.43035411111,3953.62217269444,3953.62217269444,3897.05008842361,5615,0.440553110117039,1.75291593985138,2.10452275156596,2.43410168189462,0.0464710697150614,0.0360490236815337,0.0464710697150614,0.0360490236815337,0.242091330287317,0.187797615852879,0.289107580987456,0.22426955302365,0.354510660128273,0.405527306997685,0.25508857513532,93.687986838227,3.89591037568406,8.69483513208034,41.9789443336655,7.97467949002313,45.7698645389624,651611047.047449,128804343.376902,0,0,0,0.536558488265828,0.261635849068769,0.240381046642814,0.247549783031947,0.197670594997637,0.32092131373545,1.30447258128336,1.81289748341208,-0.0498791880343098,1.03536506727828,1.23966243323108,15.9347548268793,15.9347548268793,16.1660739714752,4.50923335203642,3.11602862508642,4.53874909182157,15.693384725303,2.85223260576877,10.9015359168884,11.8654637942689,0.173843868733914,0.293462382841775,0,0,0.166397430614036,0.103837101255472,-0.0341764796965082,0.0455159590444432,0.0826235978872769,0
2018,2,34780711.1111111,34780711.1111111,12880.3761098611,21586.0855340278,12792.1258094444,5042.888610491,4157.4904378193,4157.4904378193,4091.52899901574,5615,0.369803891793268,1.07887955269324,1.38453255529967,1.58310471486253,0.0342963475722628,0.0230995096884533,0.132823221989939,0.0894600014401982,0.450425537646215,0.303373677003444,0.484721885218477,0.326473186691897,0.308018660409749,0.367514636579034,0.22602930955614,99.7668872055607,3.65852849801709,9.02675550906579,40.4353479645507,8.56951504940043,42.5928419398175,695701950.962399,131384360.751119,0,0,0,0.53292280526444,0.261195151452793,0.233671455687601,0.237920172446206,0.188851505403095,0.31059115876299,1.21470672701892,1.65532664583107,-0.0490686670431114,5.4122880189908,-39.9204231585512,16.7168153575969,16.7168153575969,16.9863149000579,5.39580516960148,3.2196666639925,5.43302974308524,13.781783689494,3.00660836299166,11.5109654458308,12.866819159167,-0.0144361302896615,-0.069908289939425,0,0,-0.15845622500263,-0.164976904029392,0.0515649336785056,0.0628085788781871,-0.077218023246981,0
2018,3,36000000,36000000,14094.0953191111,22806.6052493611,14009.6961025278,5232.41921727778,4345.69700875,4345.69700875,4294.395735,5615,0.344394073731931,1.5697938406222,2.04014191786754,2.3979346806633,0.0313500954299154,0.0249287398745122,0.0683399587538452,0.054342069185022,0.226238358207426,0.179898565029818,0.257588453637341,0.204827304904331,0.319410672828719,0.373744131285513,0.238610346135976,104.602337335597,3.48940577521671,9.27062813724122,39.3716579498806,9.10753182489347,40.0767196884618,735038307.051925,142293692.219338,0,0,0,0.536308269112246,0.259673624646006,0.231730049167481,0.240999511632153,0.193586770722258,0.359159137785214,1.25224836471099,1.6762956812152,-0.0474127409098956,43.6450282874986,43.4201925943047,14.6121553969694,14.6121553969694,14.7867136422629,4.50543284703745,2.78428110215039,4.53257512049406,12.1358777580969,2.61184218629561,10.0581727923124,11.2710552458733,0.0851063495722051,0.145583528859349,0,0,0.213668510456871,0.268129012919424,0.0819127222297917,-0.0733783655037139,0.0939790486103602,0
2018,4,36000000,36000000,15252.7068922222,24025.75038475,15176.7530860278,5204.38425130556,4470.25064036111,4470.25064036111,4431.02853323611,4462,0.290867830533341,1.00483110987399,1.39891277721065,1.78174535469518,0,0,0.0142281473689639,0.0118542958127141,0.200252431165403,0.166841929218977,0.200252431165403,0.166841929218977,0.31423649533532,0.388124115186604,0.249013627385616,104.174157500552,3.50374803845248,9.63145003656423,37.8966820794727,8.75169980892155,41.7061837093539,774330361.549687,146151008.106535,0.019893899204244,2.98016709357407,0.335551654857283,0.538909035738936,0.262586571583398,0.234528437053701,0.235570640665757,0.188745031014979,0.318643904307029,1.33834537149905,1.68889134102225,-0.046825609650778,0,0,16.8670631841594,16.8670631841594,17.0163652602194,4.94338483869041,3.138299482536,4.96812457662079,14.4877849826491,3.02507813373342,11.5203078188355,12.8985558072889,0.312431604056453,0.33893249187365,0.303548328666474,0.285906319144303,0.128715018478063,0.102011048623727,0.0921541772019232,0.0632112192649561,0.182439842663829,0
2019,1,45000000,45000000,16618.5702419722,20083.4364318889,16361.7765715556,3800.21940564444,3740.18609997778,3740.18609997778,3707.93386002778,4462,0.0678513762383027,0.983172155018815,1.36373534367785,1.90606886463419,0,0,0.00666372395283693,0.00524037487806851,0.271612071251864,0.213596644285132,0.271612071251864,0.213596644285132,0.315335055567923,0.374691126704368,0.243221200747813,90.8719902612038,4.01663921909093,7.76282177021902,47.0189849521306,9.07963541095305,40.1998520292664,809090993.227395,154709619.366159,0,0,0,0.539677845498993,0.253760763338792,0.224620558641791,0.236172706446561,0.191214116411105,0.329236662817851,1.30600921813367,1.69323434020627,-0.0449585900354565,1.13408385296645,-0.197359418917123,16.3093488851698,16.3093488851698,16.4512103782625,3.67059254266875,3.0373288060973,3.72820150264407,16.0517047803601,2.86496367780939,11.2900183626278,12.7546814732049,0.11691017040666,0.180275384565852,0,0,0.221375808165529,0.217669041341402,-0.163316243118833,0.142177719213372,0.0780816062552738,0
2019,2,45000000,45000000,13165.3404918222,22049.6142458889,13974.2556812889,4791.36350593333,4196.46715495556,4196.46715495556,4160.24687278889,4462,-0.553385615230732,1.27209345894443,2.92971096227327,3.57724077502391,0,0,0.0114562663910196,0.00950825411669391,0.20487591627421,0.1700390168871,0.20487591627421,0.1700390168871,0.327821393645377,0.380560555427701,0.265910967578882,87.8070819602488,4.15684010733029,7.04421919321923,51.8155369655943,9.40565346835532,38.8064477633604,733357458.288987,147640162.698448,0,0,0,0.542810345207861,0.252849019599593,0.222479266745407,0.247248352417313,0.201320871601839,0.29796776007958,1.39718340269662,1.72248107861262,-0.0459274808154741,16.7353662244317,6.6622521036906,17.6338804207283,17.6338804207283,17.7874059551646,5.62081930550644,3.35606778308138,5.29545198597474,15.4444554057238,3.24182558356925,12.8211910360694,14.5713604282911,0.187231935916597,0.157575171934221,0,0,0.218948500754874,0.204051072427746,-0.102404630618677,0.0105552271861324,0.0665282691766438,0.25
2019,3,45000000,45000000,14295.6081296,23721.3052894222,15238.1165962667,4945.33444793333,4354.55858497778,4354.55858497778,4294.50760361111,4462,0.626130787494094,1.38980471345335,2.41378754080516,3.1417914776737,0,0,0,0,0.196112653270234,0.163958346844716,0.196112653270234,0.163958346844716,0.315279392881769,0.370457263879594,0.258966096020268,83.4483136804115,4.37396495988965,6.16972285023643,59.1598697153816,8.99364948057371,40.5841923001781,788956938.672579,157019585.443459,0.0238095238095238,2.17727929248889,0.459288802979833,0.544222620580524,0.247379155673803,0.215698976409356,0.245440444960889,0.199021743452367,0.282396491540741,1.41070873279753,1.71747344399324,-0.0464187015085223,5.91295396779587,8.45181457040602,19.290129725153,19.290129725153,19.5598675688377,5.87593051225799,3.54112048115064,5.51249227352545,16.9857066057694,3.41198312255055,13.7925247309423,15.8182629298864,0.0148007745284617,0.0457842279741794,0,0,-0.0737469815411117,-0.0790482846912368,0.037672505034511,0.0810463034988247,0.0889665383121052,0
2019,4,45000000,45000000,14312.6781426444,25355.4153235778,14105.6211787333,4663.40180904444,4241.30632744444,4241.30632744444,4164.57449314444,4239,1.0746540089738,0.958955837991625,1.5848628359569,2.03043713564194,0,0,0.00535815006590821,0.0039498578521789,0.356542505182163,0.262831797617934,0.356542505182163,0.262831797617934,0.31836099670762,0.439430025241751,0.247904803226325,85.2100230304071,4.28353363863955,7.20402828584017,50.6660975661941,10.1430060288662,35.9853872669739,801259613.455758,149135702.964888,0.0386847195357834,2.12065316372222,0.471552829621972,0.541684067373588,0.26397893168181,0.230886629510071,0.230637164702681,0.186126569292166,0.490433565252955,1.48202670621547,1.90322855062763,-0.0445105954105146,0,0,12.189640645728,12.189640645728,12.4142334553281,3.61218211467779,2.03901215342841,3.66520547694466,11.0863275602223,1.8490354949156,7.00448131650276,8.00841304166963,0.319179157650356,0.32597207380407,0.305789239205953,0.276385004501301,0.291552036346675,0.300878171864058,-0.0512150953795673,0.31174588176779,0.160616919594107,0.25
