disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-02-15,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2008-02-15,,,Ngày giao dịch đầu tiên trên sàn HOSE,,,,
2008-03-03,investorRight,MEETING,Họp cổ đông,2008-03-12,2008-03-30,2008-03-30,ĐHCĐ thường niên 2008,,,,
2008-04-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-25,2008-05-20,2008-05-20,Trả cổ tức năm 2007(1500đ/cp),1500,15,,2007
2008-12-18,investorRight,KINDDIV,Cổ phiếu thưởng,2008-12-29,2008-12-31,,Tỷ lệ 100:66.67,,66.67,,
2009-03-23,investorRight,MEETING,Họp cổ đông,2009-03-27,,,ĐHCĐ thường niên 2009,,,,
2009-08-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-05-18,2009-06-04,2009-06-04,Cổ tức năm 2008 (700 đ/cp),700,7,,2008
2009-11-19,investorRight,POLL,Lấy ý kiến cổ đông,2009-11-30,2009-12-14,2009-12-14,Xin ý kiến cổ đông bằng văn bản,,,,
2010-03-01,investorRight,MEETING,Họp cổ đông,2010-03-08,2010-04-29,2010-04-29,ĐHCĐ thường niên 2010,,,,
2010-05-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-20,2010-06-04,2010-06-04,Cổ tức năm 2009 (1.000 đ/cp),1000,10,,2009
2011-03-07,investorRight,MEETING,Họp cổ đông,2011-03-16,2011-04-18,2011-04-18,ĐHCĐ thường niên năm 2011,,,,
2011-09-06,investorRight,POLL,Lấy ý kiến cổ đông,2011-09-15,,,v/v chuyển trụ sở Công ty,,,,
2012-03-08,investorRight,MEETING,Họp cổ đông,2012-03-19,2012-04-27,2012-04-27,ĐHCĐ thường niên 2012,,,,
2012-04-11,stockAlert,alert,Cảnh báo,2012-04-11,2013-04-02,,CP thuộc diện cảnh báo,,,,
2013-03-08,investorRight,MEETING,Họp cổ đông,2013-03-14,,,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-03-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-03-14,2013-04-26,2013-04-26,Trả cổ tức năm 2012 (600 đ/cp),600,6,,2012
2014-03-18,investorRight,MEETING,Họp cổ đông,2014-03-26,2014-04-26,2014-04-26,Đại hội cổ đông thường niên năm 2014,,,,
2014-08-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-08-08,2014-09-30,2014-09-30,Trả cổ tức năm 2013 (600 đ/cp),600,6,,2013
2014-08-18,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu tăng vốn điều lệ năm 2014,,,,
2014-11-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-14,,,Số lượng: 14.509.933 cp,,,,
2015-03-20,investorRight,MEETING,Họp cổ đông,2015-03-30,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-04-09,stockAlert,noticed,Nhắc nhở,2015-04-09,,,Vv chậm CBTT thành lập cty con,,,,
2015-08-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-08-12,2015-08-28,2015-08-28,Trả cổ tức năm 2014 (300đ/cp),300,3,,2014
2016-03-03,investorRight,MEETING,Họp cổ đông,2016-03-14,2016-04-09,2016-04-09,ĐHCĐ thường niên năm 2016,,,,
2016-04-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-04-05,2017-07-05,,LNST công ty mẹ trên BCTC hợp nhất kiểm toán năm 2015 âm,,,,
2016-04-08,stockAlert,alert,Cảnh báo,2016-04-14,2017-04-17,,LNST năm 2015 âm,,,,
2017-03-30,investorRight,MEETING,Họp cổ đông,2017-04-11,2017-04-28,2017-04-28,ĐHĐCĐ thường niên năm 2017,,,,
2017-04-28,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến cổ tức bằng tiền năm 2016 (200 đ/cp),200,2,,2016
2017-05-03,stockAlert,noticed,Nhắc nhở,2017-05-03,,,Vi phạm từ 3 lần trở lên trong 1 năm quy định về CBTT,,,,
2017-10-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-10-24,2017-11-15,2017-11-15,Trả cổ tức năm 2016 (200đ/cp),200,2,,2016
2018-03-09,investorRight,MEETING,Họp cổ đông,2018-03-23,2018-04-12,2018-04-12,ĐHĐCĐ thường niên năm 2018,,,,
2018-07-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-08-02,2018-08-17,2018-08-17,Trả cổ tức năm 2017 (600 đ/cp),600,6,,2017
2019-04-02,investorRight,MEETING,Họp cổ đông,2019-03-29,2019-04-12,2019-04-12,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-10,stockAlert,noticed,Nhắc nhở,2019-04-09,,,V/v chậm công bố tài liệu họp ĐHĐCĐ thường niên năm 2019,,,,
2019-09-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-10-02,2019-10-15,2019-10-15,Trả cổ tức năm 2018 (500 đ/cp),500,5,,2018
2020-05-27,investorRight,MEETING,Họp cổ đông,2020-03-26,2020-06-05,2020-06-05,ĐHĐCĐ thường niên năm 2020,,,,
