disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2017-12-04,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2017-12-08,2019-07-15,,Giá tham chiếu 11.300 đ/cp,,,,
2018-03-15,investorRight,MEETING,Họp cổ đông,2018-04-02,2018-04-28,2018-04-28,ĐHĐCĐ thường niên năm 2018,,,,
2018-07-11,schedEvent,schedIssue,Dự kiến phát hành,2018-07-24,2018-07-24,,"Dự kiến phát hành 62.250.000 cp riêng lẻ, giá 10.000 đ/cp",,,,
2018-08-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-08-23,,,Số lượng 62250000 cp,,,,
2018-12-28,investorRight,POLL,Lấy ý kiến cổ đông,2019-01-15,,,V/v biểu quyết một số nội dung thuộc thẩm quyền của ĐHĐCĐ,,,,
2019-04-26,investorRight,MEETING,Họp cổ đông,2019-05-14,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-07-10,stockAlert,delistedUpcom,Hủy niêm yết trên UPCoM,2019-07-15,,,Hủy niêm yết trên UPCOM,,,,
2019-07-12,schedEvent,schedExchange,Dự kiến chuyển sàn,2019-07-17,,,Dự kiến chuyển sàn từ UPCOM sang HOSE,,,,
2019-07-12,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2019-07-22,,,Giá tham chiếu: 23.200 đ/cp,,,,
2019-07-23,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2019-07-23,2020-02-05,,Thời gian niêm yết dưới 6 tháng,,,,
2020-05-07,investorRight,MEETING,Họp cổ đông,2020-05-26,2020-06-25,2020-06-25,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-17,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 5,187,500cp cho CĐHH",,,,
