Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,0,3207567517583,0,3207567517583,-2913480382186,294087135397,2553433604,-9775125711,-9775125711,-256115014342,-10443753714,20306675234,446559954,-40145337,406414617,0,20713089851,-2071308985,0,-2071308985,18641780866,0,18641780866,7457,0
2010,0,4628285420923,0,4628285420923,-4214905455165,413379965758,3156185319,-21572091621,-21572091621,-319727494203,-12876679564,62359885689,854246146,-400618592,453627554,0,62813513243,-6221351324,0,-6221351324,56592161919,0,56592161919,22637,0
2011,0,6183420277655,0,6183420277655,-5626368164967,557052112688,3684560104,-34096338346,-34089630946,-400958351082,-16873357946,108808625418,2337533612,-1034261242,1303272370,0,110111897788,-11011189779,0,-11011189779,99100708009,0,99100708009,39640,0
2012,0,5464267507886,0,5464267507886,-5029238719179,435028788707,4584839255,-35902976201,-35902976201,-360662200227,-18945705648,24102745886,4068129273,-242788696,3825340577,0,27928086463,-5591617293,0,-5591617293,22336469170,0,22336469170,4467,0
2013,0,5892139495323,0,5892139495323,-5483535742352,408603752971,5248897910,-27501728706,-27501728706,-346522715540,-15854853140,23973353495,2987965731,-1099737055,1888228676,0,25861582171,-5172316434,0,-5172316434,20689265737,0,20689265737,4138,0
2014,0,5448965737039,0,5448965737039,-5109566461318,339399275721,426763338,-15859481440,-15859481440,-291003821700,-17949453227,15013282692,22494992491,-21648348082,846644409,0,15859927101,-5314533087,0,-5314533087,10545394014,0,10545394014,2109,0
2015,0,6062072820955,0,6062072820955,-5670918985854,391153835101,860789625,-18937177796,-16189999998,-336111750891,-19839887962,17125808077,2453140437,-3046412877,-593272440,0,16532535637,-4160148903,0,-4160148903,12372386734,0,12372386734,1442,0
2016,0,6459726611647,0,6459726611647,-6081201789102,378524822545,1062045875,-29409906420,-14315145552,-320255739582,-19269171430,10652050988,4992801194,-8104875561,-3112074367,0,7539976621,-2036461977,0,-2036461977,5503514644,0,5503514644,729,0
2017,0,4201420373601,0,4201420373601,-3945504251511,255916122090,64675539369,-38400227764,-25154184926,-233732640679,-25769162129,22689630887,1493125621,-2428568124,-935442503,0,21754188384,-4373982652,0,-4373982652,17380205732,0,17380205732,1738,0
2018,0,5712483113557,0,5712483113557,-5361164752530,351318361027,54911727527,-49847225247,-18600238255,-320970346484,-13790230652,21622286171,1071291459,-715531599,355759860,0,21978046031,-8632829446,0,-8632829446,13345216585,0,13345216585,1334.52,0
2019,0,10857337165310,0,10857337165310,-10066757212295,790579953015,197648401,-45853013156,-43259342022,-625201747263,-46016658625,73706182372,11538965935,-1540761100,9998204835,0,83704387207,-21198420762,0,-21198420762,62505966445,0,62505966445,5343.02,0
