date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,967517,261720,62680,2884853,2037493,95200
2019-12-03,699933,243080,60820,781337,443537,24220
2019-12-04,424008,77732,69140,541612,278360,16100
2019-12-05,353111,134947,49530,242979,30000,32560
2019-12-06,378833,28440,67700,342097,79797,88880
2019-12-09,986292,147020,103340,560168,137264,57980
2019-12-10,729682,253097,53850,843428,360310,122930
2019-12-11,1971594,1246492,212290,722096,184600,189800
2019-12-12,497436,124159,87650,568244,104751,12440
2019-12-13,533762,170430,139950,1082118,640278,117100
2019-12-16,855596,294290,173040,1263924,822760,48710
2019-12-17,1785139,1132790,249470,1052341,416810,83670
2019-12-18,568854,350270,48580,537596,196770,367160
2019-12-19,198612,60140,8380,450848,157917,9310
2019-12-20,403199,223244,8450,814921,550686,128740
2019-12-23,701634,400684,122860,982446,679556,51290
2019-12-24,683644,488314,18830,630626,363266,45410
2019-12-25,379678,76707,43130,558792,131653,54290
2019-12-26,2073385,1022660,133640,1761925,969930,132490
2019-12-27,504890,113030,12220,657300,315590,29500
2019-12-30,372570,138000,2670,928520,592850,25330
2019-12-31,535842,186242,39840,1092458,510758,47430
2020-01-02,498565,219979,24200,602825,247355,18030
2020-01-03,2233068,1331504,132140,1523622,922840,198470
2020-01-06,531084,290565,211590,923056,500145,84130
2020-01-07,881476,656467,30970,551034,364873,143710
2020-01-08,575938,278167,138210,1990792,1400113,32110
2020-01-09,904044,604819,18030,418406,106840,71150
2020-01-10,532126,304343,22860,477414,220417,10330
2020-01-13,493876,277746,95430,679644,350834,35290
2020-01-14,305102,60800,61660,917308,584838,93070
2020-01-15,276872,100000,54370,930408,674868,32110
2020-01-16,426846,64510,227790,1523894,1043574,243450
2020-01-17,308894,125344,173220,543746,277396,62000
2020-01-20,257037,111077,15170,213653,31220,5620
2020-01-21,497299,271360,30830,303691,59986,40560
2020-01-22,495552,317977,26470,615628,334200,33350
2020-01-30,1054485,736655,34610,953555,492189,32030
2020-01-31,914127,531627,6100,2087873,1174093,40270
2020-02-03,955939,316660,129400,3345511,2245331,25220
2020-02-04,840052,243802,41040,1690148,1224678,24420
2020-02-05,515135,181275,11490,770275,384955,30980
2020-02-06,2052168,1092590,130790,1049852,537232,207670
2020-02-07,452366,204732,31650,834584,496778,123230
2020-02-10,294436,30980,32560,496564,191300,35720
2020-02-11,352172,32250,3550,429258,208138,127620
2020-02-12,1004069,544749,168680,514881,117050,50010
2020-02-13,378474,142570,20000,921456,446611,46550
2020-02-14,477391,244990,23860,438309,202816,1190
2020-02-17,282442,67220,53110,570838,171819,53630
2020-02-18,336873,50000,21880,642607,350977,37740
2020-02-19,500819,165921,35630,522011,214130,54120
2020-02-20,304105,57830,20060,776655,362427,50080
2020-02-21,425668,110568,82100,933882,365040,51820
2020-02-24,585518,45050,287000,3691312,2440882,122250
2020-02-25,1744541,984513,116090,928469,159527,61980
2020-02-26,390293,87000,17560,679837,326872,93780
2020-02-27,864177,421880,64450,655793,269133,7840
2020-02-28,770382,411902,71420,1114778,657410,23550
2020-03-02,515320,239460,32860,670720,249470,39190
2020-03-03,666922,304927,41190,977318,567003,123020
2020-03-04,4711947,3141429,126210,1488053,523341,187330
2020-03-05,777007,373336,37710,1280853,641374,23010
2020-03-06,845355,529461,44830,429655,112580,1220
2020-03-09,476286,159650,300270,2985824,2053554,40240
2020-03-10,781160,349271,156750,1293020,590360,85680
2020-03-11,1361628,918428,196500,1981992,1233856,82600
2020-03-12,3728786,2788043,41890,3175754,1727354,72680
2020-03-13,3566854,2732154,131370,2673736,1849605,101880
2020-03-17,791011,347061,48710,1130079,815609,41970
2020-03-18,1311330,715870,66410,1114250,572843,179060
2020-03-19,707161,287966,53160,2113529,1199084,170250
2020-03-20,326652,84350,11340,557128,119183,1900
2020-03-23,425755,200000,19830,1264065,681230,46400
2020-03-24,1275573,928203,1000,1573917,1023013,32260
2020-03-25,879487,239720,73760,1133253,498850,62720
2020-03-26,1002691,597690,57560,1124659,556140,135180
2020-03-27,1502538,1185280,40550,2663622,2135990,522610
2020-03-30,1298801,899713,44920,2323809,1474689,379890
2020-03-31,1156584,661410,114570,1426156,670546,158270
2020-04-01,1638680,1242990,17550,411420,0,159730
2020-04-02,1025050,1025050,0,1025050,1025050,0
2020-04-03,1266100,348870,173300,850060,348000,61200
2020-04-06,3674468,2329740,133100,832372,396462,71210
2020-04-07,2044815,1425665,248250,2294245,1493515,558810
2020-04-08,1197635,670365,175690,1390945,867885,151580
2020-04-09,1214923,691051,186920,1853717,986328,173770
2020-04-10,1553963,1158155,152770,2878587,1886827,952210
2020-04-13,1466411,1088591,86380,1510029,820469,20390
2020-04-14,972362,787500,266010,1118048,706288,130880
2020-04-15,2183585,1309340,312600,1040825,487161,68910
2020-04-16,1296590,501975,117840,598690,190090,82530
2020-04-17,959484,523240,120960,1286636,812997,32860
2020-04-20,1918180,1069190,54400,2760140,1767500,248170
2020-04-21,1739153,1435073,251240,3132907,1920957,228200
2020-04-22,620667,215210,95620,766683,340191,48260
2020-04-23,500641,271431,354700,955919,577239,12330
2020-04-24,10455021,8702231,462780,816269,570199,713490
2020-04-27,2047387,1130287,135340,2248973,1415873,72800
2020-04-28,402707,99100,38450,416193,67910,159380
2020-04-29,930170,579720,4110,1269630,763090,114370
2020-05-04,1073170,697850,29240,1184120,649510,87900
2020-05-05,605289,120010,13510,573631,178060,40840
