disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-07-07,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2008-07-16,2008-07-18,,"Trả cổ tức năm 2007, Tỷ lệ 100:49.9",,49.9,,2007
2008-12-18,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2008-12-22,,,Ngày giao dịch đầu tiền trên HOSE,,,,
2009-03-11,investorRight,MEETING,Họp cổ đông,2009-03-25,2009-04-16,2009-04-16,ĐHCĐ thường niên 2009,,,,
2009-03-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-03-25,2009-04-15,2009-04-15,Cổ tức năm 2008 (1.500 đ/cp),1500,15,,2008
2009-07-17,investorRight,POLL,Lấy ý kiến cổ đông,2009-07-24,2009-08-10,2009-08-10,Lấy ý kiến cổ đông bằng văn bản về việc: Chia thưởng cổ phiếu cho cổ đông hiện hữu với tỷ lệ 2:1 và Phát hành 1 triệu cổ phiếu thưởng cho cán bộ công nhân viên;,,,,
2009-09-11,investorRight,MEETING,Họp cổ đông,2009-09-18,,,ĐHCĐ bất thường,,,,
2009-10-27,investorRight,KINDDIV,Cổ phiếu thưởng,2009-11-06,2009-11-10,,Tỷ lệ 100:50,,50,,
2010-02-11,investorRight,MEETING,Họp cổ đông,2010-02-26,2010-03-19,2010-03-19,ĐHCĐ thường niên 2010,,,,
2010-07-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-08-03,2010-08-26,2010-08-26,Cổ tức năm 2009 (1.000 đ/cp),1000,10,,2009
2010-07-26,investorRight,POLL,Lấy ý kiến cổ đông,2010-08-03,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2010-12-01,investorRight,MEETING,Họp cổ đông,2010-12-08,2010-12-23,2010-12-23,ĐHCĐ bất thường 2010,,,,
2011-01-11,investorRight,KINDDIV,Cổ phiếu thưởng,2011-01-19,2011-01-21,,Tỷ lệ 100:50,,50,,
2011-03-28,investorRight,MEETING,Họp cổ đông,2011-04-05,2011-04-28,2011-04-28,ĐHCĐ thường niên năm 2011,,,,
2011-05-31,investorRight,POLL,Lấy ý kiến cổ đông,2011-06-08,,,Lấy ý kiến cổ đông,,,,
2012-02-29,investorRight,MEETING,Họp cổ đông,2012-03-13,2012-04-19,2012-04-19,ĐHCĐ thường niên 2012,,,,
2012-04-13,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2012-04-24,2012-04-26,,"Trả cổ tức năm 2010, Tỷ lệ 100:15",,15,,2010
2012-05-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-06-04,,,Số lượng 70.090.459 cp,,,,
2012-11-23,investorRight,POLL,Lấy ý kiến cổ đông,2012-12-04,,,"v/v phát hành riêng lẻ cp, chuyển đổi trái phiếu",,,,
2013-03-21,investorRight,MEETING,Họp cổ đông,2013-04-01,2013-04-23,2013-04-23,ĐHCĐ Thường niên  2013,,,,
2013-03-26,investorRight,ISSUE,Phát hành thêm,2013-04-04,2013-05-22,,Tỷ lệ 5:1 với giá 10.000 đ/cp.,,20,,
2013-07-29,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-06-16,,,Số lượng: 73.309.434 cp niêm yết bổ sung,,,,
2013-09-10,investorRight,POLL,Lấy ý kiến cổ đông,2013-09-18,,,Vv trả cổ tức năm 2012 và tái cấu trúc các đơn vị trong cty,,,,
2013-11-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-15,2013-12-03,2013-12-03,Trả cổ tức năm 2012(500đ/cp),500,5,,2012
2014-02-19,investorRight,MEETING,Họp cổ đông,2014-02-28,2014-04-18,2014-04-18,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu thưởng cho người lao động,,,,
2014-08-18,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-08-27,2014-08-29,,"Trả cổ tức năm 2013, Tỷ lệ 100:10",,10,,2013
2014-09-23,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-10-01,,,Số lượng: 71.813.254 cổ phiếu,,,,
2015-03-05,investorRight,MEETING,Họp cổ đông,2015-03-13,2015-04-15,2015-04-15,ĐHĐCĐ thường niên năm 2015,,,,
2015-04-17,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cp thưởng cho người lao động,,,,
2015-06-11,investorRight,POLL,Lấy ý kiến cổ đông,2015-06-24,,,V/v Điều chỉnh mọt số điều khoản và điều kiện của trái phiếu chuyển đổi do công ty phát hành,,,,
2016-03-02,stockAlert,noticed,Nhắc nhở,2016-03-02,,,Nhắc lần 2 do chậm công bố BCTT Q4.2015 riêng lẻ và hợp nhất,,,,
2016-05-27,stockAlert,noticed,Nhắc nhở,2016-05-25,,,Nhắc nhở lần 3 chậm nộp BC thường niên năm 2015,,,,
2016-08-09,investorRight,MEETING,Họp cổ đông,2016-08-22,2016-09-15,2016-09-15,ĐHĐCĐ thường niên năm 2016,,,,
2016-08-23,stockAlert,noticed,Nhắc nhở,2016-08-22,,,Chậm công bố BCTC quý 2 /2016 lần 2,,,,
2016-09-01,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-08-31,2018-04-02,,LNST trên BCTC HN soát xét 6T.2016  âm,,,,
2017-04-14,investorRight,POLL,Lấy ý kiến cổ đông,2017-04-27,2017-05-10,2017-05-10,V/v: Điều chỉnh giá chuyển đổi của Trái phiếu chuyển đổi HAG,,,,
2017-05-05,stockAlert,alert,Cảnh báo,2017-05-12,2017-08-22,,LNST cty mẹ năm 2016 âm,,,,
2017-05-10,stockAlert,noticed,Nhắc nhở,2017-05-10,,,Vi phạm CBTT từ 3 lần trở nên trong vòng 1 năm,,,,
2017-05-12,investorRight,MEETING,Họp cổ đông,2017-05-25,2017-06-30,2017-06-30,ĐHĐCĐ thường niên năm 2017,,,,
2017-06-06,schedEvent,schedIssue,Dự kiến phát hành,2017-06-06,2017-06-06,,Chuyển đổi trái phiếu thành cổ phiếu,,,,
2017-08-15,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-08-21,,,Số lượng 137500000 cp,,,,
2018-04-26,stockAlert,alert,Cảnh báo,2018-05-07,,,LNST cty mẹ 2018 và LNST chưa pp tại 31/12/2018 âm,,,,
2018-06-14,investorRight,MEETING,Họp cổ đông,2018-06-05,2018-06-23,2018-06-23,ĐHĐCĐ thường niên năm 2018,,,,
2018-07-16,investorRight,POLL,Lấy ý kiến cổ đông,2018-08-01,2018-08-08,2018-08-08,V/v: Thông qua phương án phát hành cổ phiếu riêng lẻ,,,,
2018-08-17,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 185.000.000 cp riêng lẻ, giá 7.200 đ/cp",,,,
2019-03-20,stockAlert,noticed,Nhắc nhở,2019-03-18,,,Chậm CBTT quyết định xử phạt thuế,,,,
