Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,869714218000,24067305000,246996000,-142792000,0,-407745427000,49800958000,0,535941258000,-857271213000,-1538647042000,714704785000,-281086632000,-41362653000,-49793125000,0,-8902502000,-1526417124000,-146782646000,0,0,0,-397475300000,0,144852812000,-399405134000,2594120729000,-221650000000,1411390219000,-663124559000,-572000000,-36231774000,0,3083932615000,1158110357000,132797218000,0,1290907575000
2008,0,1006158258000,108998192000,600000000,2082336000,0,-422377729000,88500954000,0,783962011000,-520253236000,-482062946000,150486873000,-96993404000,-195474116000,-149057733000,0,-29882347000,-539274898000,-1056650067000,127905319000,0,0,-778089748000,23363313000,0,-1683471183000,154357651000,-327979971000,2695583825000,-1061691238000,0,-1122000,0,1460269145000,-762476936000,1290907575000,2654755000,531085394000
2009,0,1743504324000,159105686000,963447000,0,0,-196435954000,207443514000,0,1914581017000,-339054195000,-168204732000,37845131000,66934106000,-189041621000,-212869539000,0,-26879395000,1083310772000,-1357528506000,32965491000,-568353883000,134000000000,0,85997296000,0,-1672919602000,248393276000,-30091699000,4720800925000,-2577048046000,-359302070000,0,0,2002752386000,1413143556000,531085394000,0,1944228950000
2010,0,2768527065000,77419079000,-864597000,-19594467000,0,-1245284124000,204970691000,0,1785173647000,-816591846000,-248199111000,211651105000,-76999412000,-192430264000,-286345194000,0,-81818284000,294440641000,-2302664594000,10163800000,0,0,-1350429358000,1691966557000,165232578000,-1785731017000,1339754093000,-582568781000,5142574833000,-3054595653000,0,-292008407000,0,2553156085000,1061865709000,1944228950000,0,3006094659000
2011,0,1701895110000,135518570000,1789250000,-16492549000,0,-1133409080000,464848591000,0,1154149892000,-457785761000,-466656754000,-776332932000,123546643000,-312687688000,-186868807000,0,-71132387000,-993767794000,-4812909891000,31246169000,-324500000000,0,-1297079925000,763005652000,340752148000,-5299485847000,9194738000,0,10851994805000,-4674380580000,0,-3193250000,0,6183615713000,-109637928000,3006094659000,0,2896456731000
2012,0,524888766000,224663248000,-199638000,-210263000,0,-308336257000,494957341000,0,935763197000,-448947168000,1157824831000,499799741000,-198883059000,-335461063000,-623468952000,0,-46183043000,940444484000,-5897608163000,27992372000,0,0,-608540291000,435070000000,209888825000,-5833197257000,23683717000,0,10461022378000,-5968183382000,0,-1807500000,0,4514715213000,-378037560000,2896456731000,0,2518419171000
2013,0,998503641000,326449089000,-2484479000,-2321608000,0,-951063355000,591863715000,0,960947003000,-216028438000,-816730490000,-835358508000,-109973491000,-738861795000,-286002969000,0,-17779656000,-2059788344000,-4743278710000,18769294000,-635277950000,84480000000,-2245973876000,4142429061000,163664903000,-3215187278000,1230799770000,0,11359721915000,-7019971447000,0,-365737765000,0,5204812473000,-70163149000,2518419171000,0,2448256022000
2014,0,1773234478000,334181075000,0,-11047343000,0,-1546509831000,565216215000,0,1120057735000,-1528393473000,-229052284000,848233213000,-36486525000,-545854900000,-89958416000,0,-11975587000,-473430237000,-4447438540000,319789280000,-3610212923000,1679373093000,-474444498000,264517855000,460400684000,-5808015049000,1100000000000,0,10846172358000,-7130396235000,0,-4173042000,0,4811603081000,-1469842205000,2448256022000,0,978413817000
2016,0,-1406287691000,774966464000,45528933000,33309004000,0,-767018139000,1579381993000,0,259880564000,1119197170000,1293921678000,1067210872000,-120577118000,-1417691509000,-25424754000,0,-56558000,2176460345000,-3895058904000,1711964916000,-3351481274000,4404445889000,-4604707935000,2018359523000,354720632000,-3361757153000,2792000000000,-313000000000,4868173006000,-6433696706000,0,0,0,913476300000,-271820508000,967966695000,95062106000,791208293000
2017,0,430145293000,1054629884000,28441450000,60022958000,0,-1737550408000,1585315746000,0,1421004923000,515795384000,-211051664000,775769299000,-767137982000,-714949467000,-4591515000,0,-316303000,1014522675000,-1454631442000,475594760000,-7208649956000,2988905798000,0,1517118217000,1119834929000,-2561827694000,2450000000,0,4119461254000,-3055353071000,0,0,0,1066558183000,-480746836000,794326175000,-172105848000,141473491000
