disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2007-12-21,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2007-12-21,,,,,,,
2008-02-21,investorRight,MEETING,Họp cổ đông,2008-02-29,2008-03-29,2008-03-29,ĐHCĐ thường niên 2008,,,,
2008-05-12,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2008-05-19,2008-05-21,,"Trả cổ tức năm 2007, Tỷ lệ 100:100",,100,,2007
2009-02-27,investorRight,MEETING,Họp cổ đông,2009-03-06,2009-03-27,2009-03-27,ĐHCĐ thường niên 2009,,,,
2009-04-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-04-13,2009-05-08,2009-05-08,Trả cổ tức năm 2008 (2500 đ/cp),2500,25,,2008
2009-08-07,investorRight,POLL,Lấy ý kiến cổ đông,2009-08-18,2009-09-30,2009-09-30,Lấy ý kiến bằng văn bản về việc bổ sung ngành nghề trong Giấy chứng nhận đăng ký kinh doanh.,,,,
2009-11-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-02,2009-12-29,2009-12-29,Trả cổ tức năm 2009 (3000 đ/cp),3000,30,,2009
2010-02-08,investorRight,MEETING,Họp cổ đông,2010-02-22,2010-03-23,2010-03-23,ĐHCĐ thường niên 2010,,,,
2010-05-07,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-05-14,2010-05-18,,"Trả cổ tức năm 2009, Tỷ lệ 100:100",,100,,2009
2010-12-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-21,2011-01-05,2011-01-05,Trả cổ tức năm 2010 (3000 đ/cp),3000,30,,2010
2011-02-17,investorRight,MEETING,Họp cổ đông,2011-02-24,2011-03-26,2011-03-26,ĐHCĐ thường niên năm 2011,,,,
2011-05-20,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-05-30,2011-06-01,,"Trả cổ tức đợt 2/2010, Tỷ lệ 100:100",,100,2,2010
2011-07-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-07-20,,,Số lượng 30.800.000 cp,,,,
2011-11-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-11-11,2011-12-15,2011-12-15,Trả cổ tức năm 2011 (2500 đ/cp),2500,25,,2011
2012-02-15,investorRight,MEETING,Họp cổ đông,2012-02-22,2012-04-14,2012-04-14,ĐHĐCĐ thường niên năm 2012,,,,
2013-12-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-12-16,2013-12-31,2013-12-31,Trả cổ tức đợt 1/2012 (1000 đ/cp),1000,10,1,2012
2014-02-17,investorRight,MEETING,Họp cổ đông,2014-02-24,2014-03-29,2014-03-29,Đại hội đồng cổ đông thường niên 2014,,,,
2014-11-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-03,2014-12-25,2014-12-25,Trả cổ tức đợt 2/2012 (500đ/cp),500,5,2,2012
2014-11-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-03,2014-12-25,2014-12-25,Trả cổ tức năm 2013 (500đ/cp),500,5,,2013
2015-03-05,investorRight,MEETING,Họp cổ đông,2015-03-10,2015-04-04,2015-04-04,ĐHĐCĐ thường niên năm 2015,,,,
2015-12-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-12-10,2015-12-22,2015-12-22,Trả cổ tức năm 2015 (1000 đ/cp),1000,10,,2015
2016-02-24,investorRight,MEETING,Họp cổ đông,2016-03-08,2016-04-09,2016-04-09,ĐHCĐ thường niên năm 2016,,,,
2016-04-11,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:10",,10,,2016
2017-03-01,investorRight,MEETING,Họp cổ đông,2017-03-15,2017-04-15,2017-04-15,ĐHĐCĐ thường niên năm 2017,,,,
2017-06-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-06-05,,,Vi phạm pháp luật thuế,,,,
2017-12-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-01-09,2018-01-25,2018-01-25,Trả cổ tức năm 2016 (1000 đ/cp),1000,10,,2016
2018-03-12,investorRight,MEETING,Họp cổ đông,2018-03-30,2018-04-21,2018-04-21,ĐHĐCĐ thường niên năm 2018,,,,
2019-01-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-01-23,2019-01-31,2019-01-31,Trả cổ tức năm 2017 (1000 đ/cp),1000,10,,2017
2019-03-01,investorRight,MEETING,Họp cổ đông,2019-03-19,2019-04-20,2019-04-20,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-22,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức bằng tiền năm 2019 (1500 đ/cp),1500,15,,2019
2019-05-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-21,2019-06-10,2019-06-10,Trả cổ tức năm 2018 (1500 đ/cp),1500,15,,2018
2019-12-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-12-27,2020-01-14,2020-01-14,Trả cổ tức năm 2019 (1000 đ/cp),1000,10,,2019
2020-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-03-30,2020-04-10,2020-04-10,Trả cổ tức năm 2019 (500 đ/cp),500,5,,2019
2020-03-30,investorRight,POLL,Lấy ý kiến cổ đông,2020-04-09,,,V/v lấy ý kiến thông qua tỷ lệ chi trả cổ tức năm 2019 là 25% bằng tiền mặt và thời gian thanh toán cổ tức còn lại năm 2019 (đợt 3),,,,
2020-04-08,investorRight,POLL,Lấy ý kiến cổ đông,2020-04-13,,,V/v thông qua kế hoạch chi trả cổ tức bằng tiền mặt năm 2019 và lựa chọn đơn vị Kiểm toán độc lập cho công ty.,,,,
2020-05-11,investorRight,MEETING,Họp cổ đông,2020-05-29,2020-06-27,2020-06-27,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-06-11,2020-06-19,2020-06-19,Trả cổ tức đợt 3/2019 (1000 đ/cp),1000,10,3,2019
2020-09-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,"Số lượng -2,610,050 cp",,,,
