Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,474936230374,0,474936230374,-333693366618,141242863756,153710643,-35924985949,0,-52363088370,-13190570223,39917929857,627854750,-9242056630,-8614201880,0,31303727977,0,0,0,31303727977,0,31303727977,0,0
2008,0,751039291469,-2018250,751037273219,-526205617940,224831655279,399500291,-49310125436,-47837972659,-98990677978,-22940780968,53989571188,693043944,-2276792961,-1583749017,0,52405822171,-7603279049,0,-7603279049,44802543122,0,44802543122,0,0
2009,0,1009977966159,-102220000,1009875746159,-748091318037,261784428122,264354770,-30315526718,-29643303609,-128458066914,-29967782362,73307406898,31799505333,-32439107574,-639602241,0,72667804657,-9093788082,0,-9093788082,63574016575,0,63574016575,0,0
2010,0,1101276932674,-172839366,1101104093308,-811697912681,289406180627,1632554709,-36557329924,-36017617138,-116153722442,-30857198247,107470484723,3831987207,-1230036475,2601950732,0,110072435455,-13780107009,0,-13780107009,96292328446,0,96292328446,10699,0
2011,0,1310649029509,0,1310649029509,-1047510348881,263138680628,7984496538,-81293813259,-78576712972,-127713231547,-38141034744,23975097616,37524620859,-36253049601,1271571258,0,25246668874,-7085669632,0,-7085669632,18160999242,0,18160999242,2018,0
2012,0,1228211215043,-892348531,1227318866512,-1015646008810,211672857702,1092737172,-89873921975,-89717065171,-89027241148,-33524787380,339644371,8843507784,-8260262595,583245189,0,922889560,-605207010,0,-605207010,317682550,0,317682550,35,0
2013,0,1261574724874,0,1261574724874,-996020756489,265553968385,2334436394,-64898357445,-46465279071,-105571105325,-33110259188,64308682821,7861925383,-1913772759,5948152624,0,70256835445,-19598293155,0,-19598293155,50658542290,-68492254,50727034544,5636,0
2014,0,1441086636799,0,1441086636799,-1145180172253,295906464546,1943934277,-25096042169,-25035811045,-108018481891,-60433521286,104302353477,2976952578,-252273190,2724679388,0,107027032865,-23818032904,247728846,-23570304058,83456728807,0,83456728807,9273,0
2015,0,1561482505792,0,1561482505792,-1245697770006,315784735786,1809610273,-18005484108,-19806956123,-118203458779,-54660810750,126724592422,3815220461,-1430426431,2384794030,0,129109386452,-28691233563,147562318,-28543671245,100565715207,0,100565715207,6265,0
2016,0,1802460665945,0,1802460665945,-1434130334871,368330331074,1319840584,-19630257617,-23713763139,-134725818108,-82190691448,133903247723,2964541828,-320681130,2643860698,0,136547108421,-27068886746,-124562270,-27193449016,109353659405,0,109353659405,6809,0
2017,0,2039571560125,0,2039571560125,-1670172378256,369399181869,2346741444,-17597649692,-29272809016,-120164827757,-62346239819,184519425326,4442888960,-1180437992,3262450968,0,187781876294,-32186275345,115780442,-32070494903,155711381391,0,155711381391,8488,8488
2018,0,2011193147458,0,2011193147458,-1673869426381,337323721077,5675315971,-29694483065,-29619601339,-93661757136,-51926042508,171939996800,11538354605,-1994394791,9543959814,0,181483956614,-36048902636,-117216307,-36166118943,145317837671,0,145317837671,5783,5813
2019,0,1999265010667,0,1999265010667,-1618050664719,381214345948,4788463547,-22778245435,-22747239049,-151674131991,-58247602917,157433673772,2525735114,-933974749,1591760365,0,159025434137,-31301007647,-269293029,-31570300676,127455133461,0,127455133461,5082,5082
