Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,19061031111,6447468617,0,127961516,0,-2710576745,2285745939,0,25211630438,-38207018103,-4601274733,-206204238,-486212551,-2285745939,-533018392,0,0,-21107843518,-72812225528,81464729,0,0,-400000000,0,2629112016,-70501648783,51994582151,0,146427015350,-79492985520,0,-11464795056,0,107463816925,15854324624,1782716186,0,17637040810
2008,0,6544815600,6060293313,1061702472,8562081003,0,0,7007805143,-853852482,28382845049,36722063590,-22143329767,38229604549,-6260518386,-6821262863,-1231379426,0,0,66878022746,-134841042497,0,0,0,-9763330000,853852482,0,-143750520015,22413000000,0,236105642007,-181059708367,0,-16768098000,0,60690835640,-16181661629,17637040810,316883891,1772263072
2009,0,35278219139,24326393367,-1061702472,7156281043,0,-1192898924,8617650766,0,73123942919,-29859004867,17682550314,11065870361,1009373768,-8617650766,-433054085,0,-732078021,63239949623,-42364515613,380952381,-10000000000,12830000000,0,0,811946543,-38341616689,104000000000,0,268234053933,-306616140710,0,-16800000000,0,48817913223,73716246157,1772263072,-36964854,75451544375
2010,0,83124310542,28661778393,0,4564996905,0,-12749030705,7043015410,0,110645070545,-35945545827,-36623615122,51617085988,702850106,-6951887109,-7261350355,0,-7592388061,68590220165,-192537739616,13181818,0,0,0,19463641656,2748608591,-170312307551,0,-11947200000,198877307614,-124598783590,0,0,0,62331324024,-39390763362,75451544375,0,36060781013
2011,0,106515576281,56688211544,0,13624875313,0,-11883699879,18099539768,0,183044503027,19846026056,-69781957564,90241694367,-5605677461,-19412048568,-11146557936,0,0,187185981921,-58691825283,0,68000000000,-68000000000,0,0,11425783212,-47266042071,3673600000,0,378471605747,-444655486343,-44236579768,0,0,-106746860364,33173079486,36060781013,145585,69234006084
2012,0,96760682747,64823090182,0,0,0,-2858508388,17965470881,0,176690735422,-17296001474,-51487449644,-19253807502,4584305428,-17251749057,-19241795954,167435619664,-172107156974,52072699909,-186988411144,65454546,0,0,0,0,2793053842,-184129902756,0,-103060000,335844018320,-229939011944,-18879915504,0,0,86922030872,-45135171975,69234006084,0,24098834109
2013,0,95240618641,84446111259,0,0,0,-2863411515,13858879159,0,190682197544,-19927923036,-15560164523,6049701759,450920852,-13446033699,-20335410327,115331797649,-118737682564,124507403655,-2483443489,0,0,0,0,0,2863411515,379968026,0,-73280000,165713331250,-131813308000,-66739116386,-40511377500,0,-73423750636,51463621045,24098834109,0,75562455154
2014,0,136164241765,81048824606,538468375,3101124321,0,-879269334,7583538770,0,227556928503,32728967456,26266384289,-73606922392,-2926766321,-7560359902,-34976515619,208339278655,-204259904127,171561090542,-112693964450,116000000,0,0,0,0,763269334,-111814695116,70026904470,0,137704306866,-175482586944,-19633277448,0,0,12615346944,72361742370,75562455154,239322612,148163520136
2015,0,86647057959,84850311480,1462651701,0,30790696756,-680652638,5123473125,0,208193538383,24501437098,-174126005760,-113867587557,-1604195123,-15949238817,-21692943962,216892380,-551137639,-94879240997,-499758611252,45000000,0,0,-39992000000,0,681123303,-539024487949,7339430909,0,824952869244,-276462602742,0,-63429461250,0,492400236161,-141503492785,148163520136,-77116516,6582910835
2016,0,30668262118,123092808467,-427220951,10086549611,0,-1107374420,16375957696,0,178688982521,1519572619,-45822643331,93613692052,-334593570,-22548507208,-1217328650,286213439,-1981677313,202203710559,-296844759707,454545454,0,0,0,0,652828966,-295737385287,0,0,973722643159,-777200193466,0,-23093312750,0,173429136943,79895462215,6582910835,158938078,86637311128
2017,0,104999652802,147805490455,831662805,-948230039,0,-5197807556,27469431784,0,274960200251,14023400086,2209192085,56677495216,-9913520394,-27332177028,-4601424693,178416225,-460785617,305740796131,-5301896389,0,0,0,-26981483092,0,5156027000,-27127352481,0,0,954340729582,-1187062923255,0,-15911728555,0,-248633922228,29979521422,86637311128,-1107585,116615724965
2018,0,199268901164,143017657234,28998545421,7038326662,0,-7284600630,29036662759,0,400075492610,-4642679985,-139388409335,35863163497,-1526177386,-28976003536,-13548589783,657643325,-445975343,248068464064,-100298662279,50000000,-45000000000,0,0,24663600000,7567344698,-113017717581,0,0,1376905717790,-1427323460551,0,-48237928680,0,-98655671441,36395075042,116615724965,61626643,153072426650
2019,0,252920154639,136956773221,-16873882881,-1829474182,0,-5228390815,30714160176,0,396659340158,-25835856560,1872120326,-113829560167,-10568408236,-30144364731,-48064095345,2049281161,-1282589793,170855866813,-9772090921,260000000,-35000000000,0,0,0,9316332985,-35195757936,65733563493,0,1045014508520,-1143446901580,0,-106009143674,0,-138707973241,-3047864364,153072426650,1165286,150025727572
