date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,169546,95266,2990,166884,0,21820
2019-12-03,47855,0,4180,166845,115200,7000
2019-12-04,56645,0,20840,144545,0,610
2019-12-05,95184,0,7950,239876,0,16310
2019-12-06,17807,0,10040,14013,0,300
2019-12-09,16401,0,42820,93589,0,5000
2019-12-10,59349,0,10,87551,0,13580
2019-12-11,157136,96696,400,234234,178450,3650
2019-12-12,199956,0,2000,28604,0,4150
2019-12-13,28505,0,0,127545,0,9520
2019-12-16,146454,0,29030,133646,0,33890
2019-12-17,47703,0,10520,235827,0,10960
2019-12-18,53551,0,18460,316309,192100,2060
2019-12-19,146580,0,830,219580,143310,22020
2019-12-20,49614,0,11490,41946,0,4040
2019-12-23,120150,76290,12800,54570,0,850
2019-12-24,49350,0,0,54740,0,19150
2019-12-25,51960,0,4150,139130,71610,12040
2019-12-26,28820,0,8340,56650,0,160
2019-12-27,93055,0,4000,108795,0,10000
2019-12-30,113375,0,54750,393485,200000,40
2019-12-31,27130,0,5000,322110,235000,20630
2020-01-02,91750,0,7090,365290,290000,24160
2020-01-03,38520,0,4380,152520,54000,10660
2020-01-06,90288,0,24320,276812,180840,20190
2020-01-07,67345,0,8170,55765,0,43240
2020-01-08,74260,0,5030,273950,0,20110
2020-01-09,172728,0,17210,87962,0,50060
2020-01-10,561870,90000,30280,33240,0,185870
2020-01-13,40607,0,7500,161993,0,250
2020-01-14,53090,0,12510,95290,0,10940
2020-01-15,86862,0,21780,169468,0,3500
2020-01-16,98517,53000,11500,38903,0,5200
2020-01-17,378357,0,0,79803,0,112810
2020-01-20,973252,289600,3500,19928,0,38150
2020-01-21,568588,274310,3380,115102,0,14740
2020-01-22,641129,288430,0,24871,0,58570
2020-01-30,672004,325015,12750,50186,47285,438720
2020-01-31,506090,418440,0,140,0,455370
2020-02-03,1145645,642465,40520,458615,182635,201440
2020-02-04,483717,229127,320,766713,457603,25040
2020-02-05,9263,0,181530,258687,131920,0
2020-02-06,0,0,93790,581860,452480,0
2020-02-07,0,0,206360,33790,0,0
2020-02-10,268197,143536,24790,1018203,696384,28200
2020-02-11,32429,0,85850,472161,114300,3070
2020-02-12,24190,0,2970,17210,0,10190
2020-02-13,274550,81000,0,42280,0,36210
2020-02-14,71740,0,5970,176600,0,4390
2020-02-17,25085,0,12840,197975,0,320
2020-02-18,25257,0,7000,82493,0,16210
2020-02-19,137548,0,1680,104642,44643,25700
2020-02-20,42486,0,3140,69684,0,7490
2020-02-21,25811,0,600,213319,50000,980
2020-02-24,55953,0,900,360737,146810,1040
2020-02-25,42240,0,9000,39280,0,5000
2020-02-26,42250,0,290,49670,0,22000
2020-02-27,27190,0,860,42400,0,0
2020-02-28,24795,0,910,70265,0,60
2020-03-02,61565,0,10030,112545,0,4710
2020-03-03,75366,0,4840,114704,0,3910
2020-03-04,126100,0,1040,132540,0,145480
2020-03-05,415155,51870,12500,185775,50000,64880
2020-03-06,55340,0,2920,102950,0,2430
2020-03-09,22905,0,29620,87635,0,100
2020-03-10,55083,0,53240,672737,155000,930
2020-03-11,52847,0,67900,417293,76360,5460
2020-03-12,19665,0,340,572305,84000,1000
2020-03-13,55325,0,10550,457605,173440,5890
2020-03-17,101452,0,6440,889248,246000,59380
2020-03-18,94335,0,530,6985,0,217510
2020-03-19,272778,102488,4250,1382,0,97400
2020-03-20,77497,0,151530,597553,69900,5790
2020-03-23,146225,142590,15010,114805,0,11000
2020-03-24,89124,0,6000,171446,0,23560
2020-03-25,163535,0,15380,114065,0,6210
2020-03-26,31807,0,800,194893,70000,145360
2020-03-27,34757,0,9470,194813,110000,17970
2020-03-30,250,0,69000,299040,100000,6220
2020-03-31,33685,0,6910,61845,0,1010
2020-04-01,86185,0,43790,15045,0,1200
2020-04-02,50615,0,0,50615,0,0
2020-04-03,47789,0,0,75621,0,2450
2020-04-06,133265,0,30000,18575,0,7970
2020-04-07,38330,0,2880,47750,0,100
2020-04-08,17660,0,36290,76100,0,2000
2020-04-09,57480,0,0,325860,106630,5050
2020-04-10,59605,0,10000,104045,0,10040
2020-04-13,26340,0,1790,36800,0,6190
2020-04-14,273591,0,16000,174109,0,74200
2020-04-15,226546,0,46100,140174,0,10000
2020-04-16,242543,61490,4250,208597,0,75260
2020-04-17,159063,0,31640,140377,0,750
2020-04-20,30637,0,20880,228393,0,3830
2020-04-21,11570,0,3850,307370,97940,15870
2020-04-22,63810,0,11060,44140,0,25200
2020-04-23,46109,0,24880,68881,0,2570
2020-04-24,15695,0,6080,50845,0,1300
2020-04-27,50340,0,30610,47160,0,8140
2020-04-28,50790,0,8500,62040,0,8260
2020-04-29,31019,0,15050,79161,0,0
2020-05-04,13880,0,30,36300,0,2000
2020-05-05,11010,0,5000,23550,0,0
