Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,209872406612,0,209872406612,-177166282182,32706124430,510282309,-580514399,-434880192,-19124613296,-2642137382,10869141662,1084847362,-472947606,611899756,0,11481041418,-938820463,0,-938820463,10542220955,0,10542220955,3195,0
2008,0,317832347013,0,317832347013,-264627888483,53204458530,2721225587,-1406000302,-339597764,-25136782677,-4507271114,24875630024,2274794384,-953168094,1321626290,0,26197256314,-1979161521,0,-1979161521,24218094793,0,24218094793,7339,0
2009,0,378695940064,0,378695940064,-251143377825,127552562239,9459501561,-566480178,-378981537,-36778045016,-10494916771,89172621835,1944977236,-1451068712,493908524,0,89666530359,-8728867429,0,-8728867429,80937662930,0,80937662930,21699,0
2010,0,493329344759,0,493329344759,-356378568562,136950776197,15471318543,-353196378,-204116627,-49951883899,-13650350142,88466664321,1993292082,-633986545,1359305537,0,89825969858,-8341992080,0,-8341992080,81483977778,0,81483977778,18108,0
2011,0,501506584729,0,501506584729,-362648733893,138857850836,15031285508,-629130287,-14443634,-56232465720,-11724433104,85303107233,214049594,-869534088,-655484494,0,84647622739,-9410072723,0,-9410072723,75237550016,0,75237550016,12039,0
2012,0,697494162480,0,697494162480,-543095863406,154398299074,9707879085,-144366266,-5774236,-86947933021,-15260660644,61753218228,3522044408,-1663950034,1858094374,0,63611312602,-7547484579,0,-7547484579,56063828023,0,56063828023,7008,0
2013,0,722653225321,0,722653225321,-541667151285,180986074036,8273833452,-545292408,0,-108198668926,-17459960688,63055985466,807333912,-166421695,640912217,0,63696897683,-8170125579,0,-8170125579,55526772104,0,55526772104,6941,0
2014,0,804029275226,0,804029275226,-622331368918,181697906308,5946253204,-490994944,0,-115771986015,-18666955662,52714222891,3001631648,-132162287,2869469361,0,55583692252,-9277163850,0,-9277163850,46306528402,0,46306528402,3656,0
2015,0,784274854684,0,784274854684,-589490644474,194784210210,6695672773,-632056576,0,-79778613253,-18128409940,102940803214,306475155,-197841631,108633524,0,103049436738,-16273110809,0,-16273110809,86776325929,0,86776325929,5205,0
2016,0,839312807280,0,839312807280,-609992319779,229320487501,3316322224,-2139329515,-203475448,-105489160035,-22281668110,102726652065,1359703615,-248893177,1110810438,0,103837462503,-20784954631,0,-20784954631,83052507872,0,83052507872,3659,0
2017,0,1075698997960,-167662422,1075531335538,-837983354954,237547980584,5026215151,-2922200088,-1877913390,-142449901731,-23494160099,73707933817,4490591428,-4206567500,284023928,0,73991957745,-14832355906,0,-14832355906,59159601839,0,59159601839,2484,2484
2018,0,1117335189334,0,1117335189334,-919075138939,198260050395,6645451095,-6255819364,-2829779660,-112098266292,-29279176168,57272239666,3684260081,-593741043,3090519038,0,60362758704,-3743024599,0,-3743024599,56619734105,0,56619734105,2376,0
2019,0,1157310901105,0,1157310901105,-923578042792,233732858313,5784026756,-2710674263,-1665080319,-124649566982,-26579643971,85576999853,1317180062,-614783957,702396105,0,86279395958,-5156022262,0,-5156022262,81123373696,0,81123373696,3332,0
