date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,5550,3000,1400,5050,0,900
2019-12-03,650,0,900,6750,0,0
2019-12-04,10300,8200,500,3600,0,0
2019-12-05,8400,3000,0,1600,0,1100
2019-12-06,9550,7000,800,1450,0,100
2019-12-09,1250,0,1600,5250,3000,0
2019-12-10,12000,8800,100,13300,9700,0
2019-12-11,5100,5000,900,7100,5000,0
2019-12-12,200,0,100,4100,3900,0
2019-12-13,12100,11000,0,6500,0,0
2019-12-16,19950,17350,0,32750,25050,1000
2019-12-17,5450,3000,1000,2450,0,300
2019-12-18,5150,5000,1000,2950,0,100
2019-12-19,5850,3000,600,3650,0,0
2019-12-20,8950,5300,100,15050,11800,0
2019-12-23,1850,0,0,6550,0,0
2019-12-24,3100,0,0,3500,0,0
2019-12-25,2150,0,200,11350,4900,4400
2019-12-26,18500,8300,700,6200,0,400
2019-12-27,6800,3100,0,200,0,500
2019-12-30,2400,0,100,1300,0,500
2019-12-31,2550,0,600,1850,0,0
2020-01-02,3450,0,0,6450,0,0
2020-01-03,1950,0,100,7650,3000,800
2020-01-06,1400,0,0,2600,0,0
2020-01-07,650,0,300,7050,0,0
2020-01-08,6150,5000,0,50,0,500
2020-01-09,3050,0,2400,1150,0,100
2020-01-10,4250,4000,0,250,0,0
2020-01-13,200,0,200,100,0,0
2020-01-14,3150,2450,100,2750,2450,500
2020-01-15,1150,0,0,3250,0,0
2020-01-16,600,0,2000,600,0,0
2020-01-17,2150,0,20700,1150,0,1000
2020-01-20,2950,0,0,3550,0,300
2020-01-21,7050,5800,0,1650,0,0
2020-01-22,4050,2500,0,3750,0,0
2020-01-30,2000,0,100,7900,2300,500
2020-01-31,114000,51600,8300,23300,5500,27000
2020-02-03,203500,122200,9000,15600,7800,6500
2020-02-04,11150,2900,900,44050,25200,3400
2020-02-05,13000,2200,3200,31300,9500,3400
2020-02-06,36400,29000,3100,58400,20500,4300
2020-02-07,14300,8100,1100,14500,0,2200
2020-02-10,33150,22600,1300,11250,5900,1500
2020-02-11,5150,0,5200,18650,10600,1600
2020-02-12,3750,0,4000,27150,15100,500
2020-02-13,10500,0,2600,8800,5600,200
2020-02-14,5450,3000,1900,11450,0,600
2020-02-17,2350,0,1500,4250,0,0
2020-02-18,4850,0,0,14650,7200,800
2020-02-19,7000,0,2000,26100,18300,14800
2020-02-20,1250,0,1000,18550,5000,2800
2020-02-21,5450,2200,0,6150,0,300
2020-02-24,23250,9100,1900,20350,11800,300
2020-02-25,6400,0,200,10600,3000,4000
2020-02-26,5700,3300,800,21500,16100,700
2020-02-27,8500,3000,0,36600,25000,400
2020-02-28,8050,0,0,7250,5900,300
2020-03-02,7750,2600,900,3350,0,300
2020-03-03,12000,0,700,11900,3200,1300
2020-03-04,4800,3200,0,9300,6500,600
2020-03-05,3500,2200,0,4200,3500,3400
2020-03-06,3250,0,0,850,0,0
2020-03-09,5250,0,200,13550,6200,800
2020-03-10,1450,0,700,3550,2700,0
2020-03-11,30750,26800,0,20450,13600,0
2020-03-12,13250,6800,0,19950,7200,1000
2020-03-13,13650,11000,1000,4550,0,1200
2020-03-17,14350,10000,400,3750,0,0
2020-03-18,12150,9000,0,8150,6000,13000
2020-03-19,4600,0,4600,18000,13000,1100
2020-03-20,7250,6000,100,23550,18900,500
2020-03-23,300,0,200,1800,0,0
2020-03-24,1900,0,300,6400,3000,300
2020-03-25,2450,0,600,450,0,200
2020-03-26,2100,0,500,800,0,200
2020-03-27,50,0,500,1650,0,700
2020-03-30,2400,0,0,2500,0,500
2020-03-31,550,0,100,16350,12800,700
2020-04-01,1550,0,500,150,0,300
2020-04-02,850,0,0,850,0,0
2020-04-03,1550,0,400,550,0,300
2020-04-06,15150,0,300,15650,11400,500
2020-04-07,10900,5800,0,9300,4000,200
2020-04-08,14700,13300,800,6800,0,1100
2020-04-09,9100,6000,400,800,0,200
2020-04-10,3200,0,100,2400,0,100
2020-04-13,10300,8700,0,3900,0,0
2020-04-14,3350,0,600,3850,0,0
2020-04-15,24900,11000,0,19100,2900,500
2020-04-16,7650,3000,1100,10450,4500,700
2020-04-17,13600,5100,2600,4600,0,600
2020-04-20,76500,43050,1900,42500,13550,1700
2020-04-21,6400,0,2200,27500,17200,2000
2020-04-22,31950,28000,1600,19450,12000,800
2020-04-23,10650,6000,2000,5650,0,300
2020-04-24,9500,0,1800,7200,0,1100
2020-04-27,9450,2500,1300,9850,0,1700
2020-04-28,24200,15200,600,3700,0,1000
2020-04-29,8800,7500,0,2800,2500,0
2020-05-04,2800,0,0,1900,0,0
2020-05-05,1250,0,0,2650,0,500
