2020-04-08,93315,0,1500,42285,0,1960
2020-03-13,12511,0,45120,308479,28250,60
2020-03-20,12290,0,2400,9400,0,3810
2020-03-23,3400,0,0,19150,0,0
2020-04-09,160161,51020,70000,53239,0,11460
2020-04-10,176515,22680,15930,78005,0,24150
2020-04-13,233579,113240,1520,2671,0,85720
2020-04-14,28660,0,0,12770,0,19800
2020-04-15,29940,0,0,0,0,95200
2020-04-16,86545,75545,74740,185425,24885,49510
2020-04-17,57433,0,8750,405727,243443,6540
2020-04-20,38340,0,1000,56290,0,10120
2020-04-21,17997,0,3500,177183,17103,340
2020-04-22,33679,0,10640,175251,98841,1080
2020-04-23,12530,0,2500,44410,0,1080
2020-04-24,17880,0,2240,17820,0,2010
2020-04-27,75398,54800,14990,153152,101800,0
2020-04-28,25422,0,90,22828,0,4180
2020-04-29,19410,0,100,19160,0,200
2020-05-04,76175,18140,9020,68915,25500,6790
2020-05-05,1725,0,0,68395,23120,250
