disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2018-05-02,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2018-05-10,,,Giá tham chiếu 16.500 đ/cp,,,,
2018-05-04,investorRight,MEETING,Họp cổ đông,2018-05-21,2018-06-14,2018-06-14,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-10,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2018-05-10,2019-01-07,,Thời gian niêm yết dưới 6 tháng,,,,
2018-06-14,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức năm 2016, tỉ lệ 100:10",,10,,2016
2018-06-14,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Trả cổ tức bằng cổ phiếu năm 2017, tỉ lệ 100:15",,15,,2017
2018-09-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-09-19,2018-09-20,,"Trả cổ tức năm 2017, Tỷ lệ 100:25",,25,,2017
2018-10-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 3149956 cp,,,,
2018-11-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-12-10,2018-12-20,2018-12-20,Trả cổ tức năm 2018 (600 đ/cp),600,6,,2018
2019-02-20,investorRight,MEETING,Họp cổ đông,2019-03-14,2019-04-10,2019-04-10,Họp ĐHĐCĐ thường niên năm 2019,,,,
2019-04-11,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức bằng cổ phiếu đợt 2/2018 (300 đ/cp),300,3,2,2018
2019-04-12,schedEvent,schedIssue,Dự kiến phát hành,,,,Dự kiến phát hành 15749956 cp cho cổ đông hiện hữu,,100,,
2020-02-28,investorRight,MEETING,Họp cổ đông,2020-03-18,2020-05-22,2020-05-22,ĐHĐCĐ thường niên năm 2020,,,,
