Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,0,215209139300,-203836552947,-5112983000,-684567479,-1471520050,3445976213,-4932305314,2571657418,2617186723,-30076081000,666952557,-12000000000,13266000000,0,0,125194858,-28017933585,0,0,61156350031,-26100000000,0,-7129200000,0,27927150031,2526403169,581162161,0,3107565330
2015,0,250337463385,-216852210902,-12427865000,-3948989587,-1443983139,4408214282,-18078857499,4733352412,1993771540,-11382704846,613538818,-5200000000,7050250000,0,0,256165328,-8662750700,0,0,45797863589,-29060000000,0,-7000000000,0,9737863589,3068884429,3107565330,0,6176449759
2016,0,331378152280,-290859712366,-10578680750,-4674303591,-2271372828,7473683337,-12441376059,7744475439,18026390023,-16618477006,0,-20400000000,18122195639,0,0,301868555,-18594412812,6000000000,0,45804000000,-46924000000,0,-9800000000,0,-4920000000,-5488022789,6176449759,0,688426970
2017,0,232231716736,-227000602595,-8532658000,-5661184672,-786822624,1579394064,-6553343818,5862525843,-14723500909,-1089561500,63636363,-100000000,6417926865,0,0,531564298,5823566026,0,0,109388445788,-98152627629,0,0,0,11235818159,2335883276,688426970,0,3024310246
2018,0,243955946551,-222145514511,-8626329186,-4469571514,0,1198454000,-4755640267,0,5157345073,-65136000,0,0,3500088000,0,0,57193395,3492145395,0,0,92401864628,-103666424444,0,0,0,-11264559816,-2615069348,3024310246,0,409240898
2019,0,254932611612,-225589469320,-7901452000,-4527694449,0,505627500,-6092781196,0,11326842147,-968088000,0,0,279715000,0,0,4488845,-683884155,0,0,138991684176,-145528368039,0,0,0,-6536683863,4106274129,409240898,0,4515515027
