Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,3,83493664157,-82658780071,-3365228000,-1097800624,-736840371,-2157384119,-7972591269,0,-14494960297,-8711052881,0,-2634405667,7746000000,0,0,295586386,-3303872162,0,0,25804000000,-9842000000,0,-534535250,0,15427464750,-2371367709,7042939607,0,4671571898
2016,4,40457001640,-18446554607,-3613526000,-1048487067,-840179964,1095832864,-15275641928,0,2328444938,-7863038571,5727272,-5650928972,7353334639,0,0,-68684234,-6223589866,0,0,20000000000,-16560000000,0,-3528000000,0,-88000000,-3983144928,4671571898,0,688426970
2017,1,62746462652,-70317362667,-3825346000,-1347059492,-786822624,1898237400,-1924515125,0,-13556405856,0,63636363,-100000000,285009643,0,0,132262523,380908529,0,0,29471228000,-15560000000,0,0,0,13911228000,735730673,688426970,0,1424157643
2017,2,52807769870,-48301669325,-705289000,-1409775067,0,-523557804,-1172778064,0,694700610,-901786500,0,0,270000000,0,0,158171947,-473614553,0,0,27501399629,-26972627629,0,0,0,528772000,749858057,1424157643,0,2174015700
2017,3,61550135705,-54097297689,-2794872000,-1504735824,-45246939,433556122,-1699979643,0,1841559732,0,0,0,350000000,0,0,141130200,491130200,0,0,14493000000,-16087653171,0,0,0,-1594653171,738036761,2174015700,0,2912052461
2017,4,55127348509,-54284272914,-1207151000,-1399614289,45246939,-228841654,-1756070986,0,-3703355395,-187775000,0,0,5512917222,0,0,99999628,5425141850,0,0,37922818159,-39532346829,0,0,0,-1609528670,112257785,2912052461,0,3024310246
2018,1,47545361343,-43049360165,-1889178000,-994436716,0,12838700,-1002576014,0,622649148,0,0,0,2711596483,0,0,47706645,2759303128,0,0,13385810095,-17937787998,0,0,0,-4551977903,-1170025627,3024310246,0,1854284619
2018,2,57919101728,-52193403811,-497320000,-3156255768,0,742859800,-1773275306,0,1041706643,-905691625,0,0,70088000,0,0,8602434,-827001191,0,0,35154258019,-36123109256,0,0,0,-968851237,-754145785,1854284619,0,1100138834
2018,3,63767635416,-56857002324,-3899712605,-1891612083,0,-529071600,-2003486943,0,-1413250139,840691625,0,0,1606807034,0,0,503501589,2951000248,0,0,12050876171,-13978551696,0,0,0,-1927675525,-389925416,1100138834,0,710213418
2018,4,74723848064,-70045748211,-2340118581,1572733053,0,971827100,23697996,0,4906239421,-136000,0,0,-888403517,0,0,-502617273,-1391156790,0,0,31810920343,-35626975494,0,0,0,-3816055151,-300972520,710213418,0,409240898
