Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,3500000,3500000,14819.018674,61723.1269142857,14819.018674,747.767635142857,2958.52825742857,2958.52825742857,2849.83476114286,2959,0,0.130077367382793,0.945865891315647,2.40211910672551,0.587205839064012,0.286747731125662,0.741447785578633,0.362068045170857,0.460607535984731,0.22492651996365,1.04781337504874,0.511674251089312,0.199644006294379,0.146005422427739,0.0974913088892325,291.773666579372,1.25096964465334,6.90448987923693,52.8641516439356,22.2204550081212,16.4263062960051,1878529949.56522,90042164.3565217,0.0957312562551673,1.34478557155844,0.743612975294732,0.0843824790680149,0.0675424046727839,0.055638288679016,0.0536659194632173,0.047932248499611,2.68583294522805,2.03393982007799,4.16512916759995,-0.00573367096360633,0,0,7.7677135387492,7.7677135387492,8.06397630955418,1.55077745062298,0.37232397561312,1.55077745062298,30.7328091240665,0.535952315210036,7.93504936352964,9.63279654954898,0,0,0,0,0,0,0,0,0,0
2015,0,3500000,3500000,16170.8050888571,69620.37812,16170.8050888571,569.649011428571,3585.42711342857,3585.42711342857,3241.57962535714,3585,0,0.149361875642442,0.291784043684057,1.45847886938619,0.706992162730046,0.290033137120726,0.975200383242917,0.400061615083668,0.73063330913375,0.299731569745664,1.4376254718638,0.589764706866389,0.231393836948882,0.180059688308012,0.102785913569773,411.035711692552,0.888000700710439,6.1172730098301,59.6671097421133,21.8496102699502,16.7051034544989,2118881073.21739,109121694.756522,0.121839780688395,1.28050968336735,0.780939037782446,0.0933745066660253,0.0855366872698212,0.0661115356123919,0.0574738106250648,0.0514996788332377,3.02947557199426,1.99585542858639,4.49311223276097,-0.00597413179182708,-0.23249643630156,5.51676918310654,6.40955715259942,6.40955715259942,7.08944485590665,1.42114136394085,0.330090134822152,1.42114136394085,40.3423854670932,0.531253583901925,6.21082720010084,8.03571689843409,0.127946388987731,0.248143439025555,0.428447772912125,0.340268898179743,0.207980368254741,0.211895510690465,0.211895510690465,0.29893913418391,0.0912196984560696,0
