Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2006,0,6936711543000,3767530196000,679867797000,679867797000,0,0,192958434000,192988993000,0,0,0,-30559000,2894509376000,0,0,0,0,0,0,0,0,0,39875289000,13500000,0,0,0,0,2854620587000,0,0,0,194589000,194589000,0,3169181347000,0,0,0,0,0,0,0,3169181347000,0,311527991000,306400000000,0,0,0,0,0,0,0,0,306400000000,0,0,291400000000,0,15000000000,0,4219255000,3605215000,10161572000,-6556357000,0,0,0,0,0,416540000,1355586000,-939046000,0,197500000,0,0,0,0,0,0,0,908736000,0,0,0,0,0,908736000,0,0,7248239534000,7033346621000,5184471693000,1722900000000,1722900000000,0,0,0,0,0,283995458000,0,2589000,2616500000,6882602000,2703165000,0,116388401000,252561000,0,0,0,0,0,3048730417000,0,0,0,0,1848874928000,1845000000000,1845000000000,1845000000000,1845000000000,0,0,0,0,0,0,0,0,0,3874928000,0,0,0,0,0,0,214892913000,214347921000,168882074000,150000000000,150000000000,0,0,0,18882074000,0,0,0,0,0,4460162000,0,41005685000,41005685000,0,41005685000,0,0,544992000,544992000,0,0,0,7248239534000,0,0
2007,0,7024067280000,4605103691000,647782792000,647782792000,0,0,199472577000,200776862000,0,0,0,-1304285000,3757744559000,0,0,0,0,0,0,0,0,0,16457665000,7000000,0,0,0,0,3741279894000,0,0,0,103763000,103763000,0,2418963589000,0,0,0,0,0,0,0,2418963589000,0,110142504000,98638600000,0,0,0,0,0,0,0,0,98638600000,0,0,0,0,83638600000,15000000000,9346669000,4465351000,14560131000,-10094780000,0,0,0,0,0,4881318000,7260586000,-2379268000,0,0,0,0,0,0,0,0,0,2157235000,0,0,0,0,0,2157235000,0,0,7134209784000,6298757613000,6298757613000,68997487000,68997487000,0,0,0,0,0,187205519000,0,9397000,34024300000,21622558000,3963346000,0,95478544000,0,0,0,0,1168836000,0,5886287626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835452171000,835172452000,700000000000,700000000000,700000000000,0,0,0,0,0,0,0,0,0,5742958000,0,129429494000,129429494000,0,129429494000,0,0,279719000,279719000,0,0,0,7134209784000,0,0
2008,0,5382151000000,5361578000000,1036309000000,1036309000000,0,0,212596000000,296493000000,0,0,0,-83897000000,4112586000000,0,0,0,0,0,0,3942762000000,0,0,0,0,0,0,0,0,287507000000,0,-117683000000,0,87000000,87000000,0,20573000000,0,0,20546000000,0,0,0,0,27000000,0,1974035000000,1950061000000,0,0,0,0,0,0,0,0,1950061000000,0,0,1931458000000,0,32989000000,-14386000000,19668000000,13752000000,26898000000,-13146000000,0,0,0,0,0,4078000000,10371000000,-6293000000,0,1838000000,0,0,0,0,0,0,0,4306000000,0,0,0,0,0,4306000000,0,0,7356186000000,6487190000000,4487190000000,50000000000,50000000000,0,0,0,0,0,208454000000,0,105100000000,24000000,-8869000000,3885000000,0,315046000000,718000000,0,0,0,0,0,3812832000000,0,0,0,0,2000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000000000,0,0,0,0,0,0,868996000000,867753000000,700000000000,700000000000,700000000000,0,0,0,0,0,0,0,0,0,133035000000,0,34718000000,34718000000,0,34718000000,0,0,1243000000,1243000000,0,0,0,7356186000000,0,0
2009,0,5912318174867,5872185317503,452890418245,396090318245,0,56800100000,135968237354,161661759266,0,0,0,-25693521912,5283174717437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450224847522,0,-167050130085,0,151944467,151944467,0,40132857364,0,0,39997288614,0,0,0,0,135568750,0,4717536781870,4623060963764,0,0,0,0,0,0,0,0,4623060963764,0,0,4631178660264,0,20000000000,-28117696500,10362942469,7433294150,29554031508,-22120737358,0,0,0,0,0,2906348319,13460586105,-10554237786,0,23300000,0,0,0,0,0,0,0,84112875637,0,45374814785,32316112686,0,0,6421948166,0,0,10629854956737,9274785870989,7274672714380,157500000000,157500000000,0,0,0,0,0,300317617281,0,0,24000000,52570048526,6993262050,0,322398865577,0,0,0,0,6741938337,0,6428126982609,0,0,0,0,2000113156609,2000000000000,2000000000000,2000000000000,2000000000000,0,0,0,0,0,0,0,0,0,0,0,113156609,0,0,0,0,1355069085748,1354933964677,1200000000000,1200000000000,1200000000000,0,0,0,0,0,0,0,0,0,0,0,154933964677,154933964677,0,154933964677,0,0,135121071,135121071,0,0,0,10629854956737,0,0
2010,0,9289269212840,9258593986861,785200538621,317170438621,0,468030100000,357544563179,434192779046,0,0,0,-76648215867,8115721703641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8441416230282,0,-325694526641,0,127181420,127181420,0,30675225979,0,0,30038297860,0,0,0,0,636928119,0,4879137395795,4754776141995,0,0,0,0,0,0,0,0,4754776141995,0,0,0,0,4770459841995,-15683700000,13894567789,9829272412,9829272412,0,0,0,0,0,0,2131995377,2131995377,0,0,1933300000,0,0,0,0,0,0,0,110466686011,0,35328730330,66716007515,0,0,8421948166,0,0,14168406608635,11823825854330,9823624503309,150280000000,150280000000,0,0,0,0,0,175257647128,0,0,0,31762451428,11974882510,0,496143338817,0,0,0,0,955849565,0,8956637988014,0,612345847,0,0,2000201351021,2000000000000,2000000000000,2000000000000,2000000000000,0,0,0,0,0,0,0,0,0,0,0,201351021,0,0,0,0,2344580754305,2344580754305,2123751833169,2120000000000,2120000000000,0,3752303169,0,0,-470000,0,0,0,18592075761,7746698234,0,194490147141,194490147141,0,194490147141,0,0,0,0,0,0,0,14168406608635,0,0
2011,0,2111308942523,2064133659644,545055676364,122055676364,0,423000000000,92025760350,266780834996,0,0,0,-174755074646,1426846227430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587774765120,0,-160928537690,0,205995500,205995500,0,47175282879,0,0,26765531880,0,0,19522472213,0,887278786,0,3982058513287,3862468938766,0,0,0,0,0,0,0,0,3862468938766,0,0,3978436906995,0,0,-115967968229,19606991958,10341620629,42365087672,-32023467043,0,0,0,0,0,5541568329,20220586105,-14679017776,0,3723803000,0,0,0,0,0,0,0,99982582563,0,25282645870,41760431693,0,0,32939505000,0,0,6093367455810,3811490150740,1811218305682,135000000000,135000000000,0,0,0,0,0,80160121089,0,0,0,0,5201408784,0,378896291335,0,0,0,0,1001599810,0,1209932085100,0,1026799564,0,0,2000271845058,2000000000000,2000000000000,2000000000000,2000000000000,0,0,0,0,0,0,0,0,0,0,0,271845058,0,0,0,0,2281877305070,2281877305070,2112988580169,2120000000000,2120000000000,0,3752303169,0,0,-10763723000,0,0,0,18592075761,17471205591,23338817657,109486625892,109486625892,0,109486625892,0,0,0,0,0,0,0,6093367455810,0,0
2012,0,4424433008218,4417847187991,436741219472,216741219472,0,220000000000,1555494479944,1695901394530,0,0,0,-140406914586,2425489786175,0,0,0,0,0,0,2364744255030,0,0,0,0,0,24624000,0,0,224835059835,0,-164114152690,0,121702400,121702400,0,6585820227,0,0,1177011881,0,427919005,4713921851,0,266967490,0,1499632215533,1342612971832,0,0,0,0,0,0,0,0,1342612971832,0,0,1539690746100,0,1669064655,-198746838923,18347216178,10535325716,48012144512,-37476818796,0,0,0,0,0,7811890462,26021298605,-18209408143,0,0,0,0,0,0,0,0,0,138672027523,0,35684540947,68712173751,0,0,34275312825,0,0,5924065223751,3662702244640,3662335901843,2100000000000,2100000000000,0,0,0,0,0,164196782740,0,0,0,23601240,10020478663,0,203120728043,0,0,0,0,861279290,0,1183858418413,0,254613454,0,0,366342797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366342797,0,0,0,0,2261362979111,2261362979111,2112988580169,2120000000000,2120000000000,0,3752303169,0,0,-10763723000,0,0,0,18592075761,22807362969,28674975035,78299985177,78299985177,0,78299985177,0,0,0,0,0,0,0,5924065223751,0,0
2013,0,2554590419157,1802748886772,321847589082,251847589082,0,70000000000,709745640343,797560531288,0,0,0,-87814890945,769739124747,0,0,0,0,0,0,840263625504,0,0,0,0,0,90590404328,0,0,67651023931,0,-228765929016,0,1416532600,1416532600,0,751841532385,0,0,492871629,0,0,10845390,0,751337815366,0,1267690719126,1094707775497,0,0,0,0,0,0,0,0,1094707775497,0,0,1353558516034,0,1669064655,-260519805192,11355685469,4841789592,39222794289,-34381004697,0,0,0,0,0,5013895877,27501298605,-22487402728,0,1500000000,0,0,0,0,0,0,0,161627258160,0,21735649167,103484609400,0,0,36406999593,0,0,3822281138283,1596562795665,1596562795665,366000000000,366000000000,0,0,0,0,0,183585598843,0,27500000,0,14196111950,6321487918,0,259027969326,0,0,0,0,1646787390,0,765180290424,0,577049814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225718342618,2225718342618,2112988580169,2120000000000,2120000000000,0,3752303169,0,0,-10763723000,0,0,0,18592075761,26090240220,31957852286,36089594182,36089594182,0,36089594182,0,0,0,0,0,0,0,3822281138283,0,0
2014,0,1783842005902,1732388041692,352889411169,272889411169,0,80000000000,589840392784,649869834075,0,0,0,-60029441291,788241393529,0,0,0,0,0,0,940918686926,0,0,0,0,0,0,0,0,70771814440,0,-223449107837,0,1416844210,1416844210,0,51453964210,0,0,1205031109,0,0,20069127643,0,30179805458,0,947965980166,529445801714,0,0,0,0,0,0,0,0,529445801714,0,0,855314085269,0,1669064655,-327537348210,295610636863,1690501758,37994588266,-36304086508,0,0,0,0,0,278470356105,299348632500,-20878276395,0,15449779000,0,0,0,0,0,0,0,122909541589,0,13510476368,90479147304,0,0,18919917917,0,0,2731807986068,466889061857,285522400857,0,0,0,0,0,0,0,201096721709,0,27500000,0,1423686472,5378961013,0,18101789190,0,0,0,0,1745210570,0,56644649411,0,1103882492,0,0,181366661000,181366661000,181366661000,181366661000,181366661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264918924211,2264918924211,2112988580169,2120000000000,2120000000000,0,3752303169,0,0,-10763723000,0,0,0,35208664749,27079322898,32946934964,56695421431,56695421431,0,56695421431,0,0,0,0,0,0,0,2731807986068,0,0
2015,0,1137595101944,1110598340275,397659713908,37659713908,0,360000000000,543081210553,442702703786,97257593523,373717488483,1669064655,-372265639894,169857415814,11745761062,0,11745761062,6240000,0,11739521062,0,0,678861755988,0,324511260,0,0,0,0,6818561416,0,-527893173912,0,0,0,0,26996761669,186888392,1335910100,786014362,0,0,24601488561,0,86460254,0,939275619789,497624254800,0,0,0,0,0,0,0,0,497624254800,0,0,0,0,497624254800,0,283699386140,1114489411,37820553866,-36706064455,0,0,0,0,0,282584896729,306316632500,-23731735771,0,0,0,0,0,0,10465779000,0,10465779000,147486199849,603066100,10197294580,119176534832,0,17509304337,0,0,0,2076870721733,22807661736,22807661736,0,0,0,0,0,0,0,15822830,0,27500000,362500000,1332186950,1665003034,529610765,378445294,0,0,16776386703,0,0,0,638976233,0,1081229927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054063059997,2054063059997,2112988580169,2120000000000,2120000000000,0,3752303169,0,0,-10763723000,0,0,33963098424,0,28095486358,35208664749,-156192769703,-156192769703,0,-156192769703,0,0,0,0,0,0,0,2076870721733,0,0
