disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2001-12-19,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2001-12-19,,,Ngày giao dịch đầu tiên trên sàn HOSE,,,,
2002-07-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2002-07-17,2002-08-05,2002-08-05,Trả cổ tức năm 2002 (500 đ/cp),500,5,,2002
2005-01-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2005-02-16,2005-03-15,2005-03-15,Trả cổ tức đợt 2/2004 (950 đ/cp),950,9.5,2,2004
2005-01-27,investorRight,MEETING,Họp cổ đông,2005-02-16,2005-03-30,2005-03-30,Họp ĐHCĐ thường niên năm 2005,,,,
2005-08-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2005-08-11,2005-08-25,2005-08-25,Trả cổ tức đợt 1/2005 (300 đ/cp),300,3,1,2005
2006-01-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-02-13,2006-03-15,2006-03-15,Trả cổ tức đợt 2/2005 (900 đ/cp),900,9,2,2005
2006-02-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-02-17,2006-03-15,2006-03-15,Trả cổ tức năm 2005 (700 đ/cp),700,7,,2005
2006-07-21,investorRight,POLL,Lấy ý kiến cổ đông,2006-07-24,,,Lấy ý kiến cổ đông về việc phát hành 240.000cp cho CBCNV chủ chốt bằng mệnh giá,,,,
2006-08-17,investorRight,ISSUE,Phát hành thêm,2006-08-28,2006-09-27,,"Phát hành  cp cho CĐHH, giá 10000 đ/cp",,20,,
2006-08-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-08-28,2006-09-18,2006-09-18,Trả cổ tức đợt 1/2006 (500 đ/cp),500,5,1,2006
2006-08-17,investorRight,ISSUE,Phát hành thêm,2006-08-28,2006-09-27,,"phân phối quyền mua cp giai đoạn 2, tỷ lệ 100:20, giá 10000đ/cp",,20,,
2006-10-20,investorRight,MEETING,Họp cổ đông,2006-02-13,2006-03-25,2006-03-25,ĐHĐCĐ thường niên năm 2006,,,,
2006-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2001-01-12,2001-01-30,2001-01-30,Trả cổ tức năm 2000 (700 đ/cp),700,7,,2000
2006-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2004-09-08,2004-09-28,2004-09-28,Trả cổ tức đợt 1/2004 (250 đ/cp),250,2.5,1,2004
2007-01-26,investorRight,MEETING,Họp cổ đông,2007-02-08,2007-03-24,2007-03-24,Đại hội đồng cổ đông thường niên năm 2007,,,,
2007-04-14,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-04-18,2007-04-20,,"Trả cổ tức đợt 2/2006, Tỷ lệ 100:12",,12,2,2006
2007-08-15,investorRight,POLL,Lấy ý kiến cổ đông,2007-08-22,2007-09-30,2007-09-30,"Lấy ý kiến cổ đông bằng văn bản về việc:Tạm ứng cổ tức đợt 1 năm 2007 bằng cổ phiếu, tỷ lệ thực hiện 6%,bổ sung phương án phát hành thêm cổ phiếu đã thông qua ĐHCĐ thường niên năm 2007",,,,
2007-11-30,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-12-12,2007-12-14,,"Trả cổ tức đợt 1/2007, Tỷ lệ 100:6",,6,1,2007
2007-11-30,investorRight,POLL,Lấy ý kiến cổ đông,2007-12-12,2007-12-25,2007-12-25,Lấy ý kiến cổ đông về việc thay đổi trụ sở chính Công ty,,,,
2008-02-15,investorRight,MEETING,Họp cổ đông,2008-02-26,2008-03-29,2008-03-29,ĐHCĐ thường niên 2008,,,,
2008-04-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-16,2008-05-19,2008-05-19,Trả cổ tức đợt 2/2007 (800 đ/cp),800,8,2,2007
2009-02-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-02-26,2009-04-02,2009-04-02,Trả cổ tức năm 2008 (1000 đ/cp),1000,10,,2008
2009-02-16,investorRight,MEETING,Họp cổ đông,2009-02-26,2009-03-28,2009-03-28,ĐHCĐ thường niên 2009,,,,
2009-08-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-08-17,2009-09-21,2009-09-21,Trả cổ tức đợt 1/2009 (600 đ/cp),600,6,1,2009
2010-02-09,investorRight,MEETING,Họp cổ đông,2010-02-22,2010-03-27,2010-03-27,ĐHCĐ thường niên 2010,,,,
2010-04-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-04-15,2010-05-19,2010-05-19,Trả cổ tức đợt 2/2009 (1000 đ/cp),1000,10,2,2009
2011-02-11,investorRight,MEETING,Họp cổ đông,2011-02-22,2011-03-26,2011-03-26,ĐHCĐ thường niên năm 2011,,,,
2011-04-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-05,2011-06-07,2011-06-07,Trả cổ tức năm 2010 (1.000 đ/cp),1000,10,,2010
2012-02-10,investorRight,MEETING,Họp cổ đông,2012-02-21,2012-03-24,2012-03-24,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-03-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-04-12,2012-05-16,2012-05-16,Trả cổ tức năm 2011 (1200 đ/cp),1200,12,,2011
2013-01-09,investorRight,MEETING,Họp cổ đông,2013-01-16,2013-02-05,2013-02-05,ĐHĐCĐ bất thường 2013,,,,
2013-03-08,investorRight,MEETING,Họp cổ đông,2013-03-19,2013-04-20,2013-04-20,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-03-22,investorRight,MEETING,Họp cổ đông,2013-03-29,2013-04-25,2013-04-25,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-09-23,investorRight,MEETING,Họp cổ đông,2013-10-02,2013-11-03,2013-11-03,Đại hội cổ đông thường niên năm 2013 - Lần 2,,,,
2013-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-13,2013-12-05,2013-12-05,Trả cổ tức năm 2012 (1200 đ/cp),1200,12,,2012
2013-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-13,2013-12-05,2013-12-05,Tạm ứng cổ tức 2013(600đ/cp),600,6,,2013
2014-06-04,investorRight,MEETING,Họp cổ đông,2014-06-13,2014-07-16,2014-07-16,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,,,Vì thuộc diện bị cảnh báo,,,,
2014-08-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-08-27,2014-09-26,2014-09-26,Trả cổ tức đợt còn lại năm 2013 (600 đ/cp),600,6,,2013
2015-04-22,investorRight,MEETING,Họp cổ đông,2015-05-06,2015-06-06,2015-06-06,ĐHĐCĐ thường niên năm 2015,,,,
2015-06-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-22,2015-07-15,2015-07-15,Trả cổ tức năm 2014 (1.200đ/cp),1200,12,,2014
2016-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-03-16,2016-03-31,2016-03-31,Tạm ứng cổ tức đợt 1 năm 2015 (1.200đ/cp),1200,12,1,2015
2016-04-06,investorRight,MEETING,Họp cổ đông,2016-04-25,2016-05-25,2016-05-25,ĐHCĐ thường niên năm 2016,,,,
