Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,59329780515,-17487270807,-17634317051,0,-1027462431,62255261674,-94490138992,0,-9054147092,-265000000,-172727273,-5000000000,9000000000,0,0,1729056,3564001783,0,0,6200000000,-7750000000,0,0,0,-1550000000,-7040145309,8586273587,392000000,1938128278
2017,1,72359064625,-43104250430,-21900837090,-62760598,-834187996,125678974696,-192449289952,0,-60313286745,-160000000,0,-26500000000,17500000000,0,0,663017,-9159336983,0,0,97300723193,-36765518822,0,0,0,60535204371,-8937419357,11755145743,0,2817726386
2017,2,0,0,0,0,0,0,0,0,42564675707,-30457205297,624439935,-30000000000,6000000000,0,0,7671291722,-46161473640,0,0,121846984491,-115229062687,0,0,0,6617921804,3021123871,2817726386,-84462235,5754388022
2017,3,330366121809,-171268655780,-7963427707,-1936559713,-3569904780,49532766058,-162919792235,0,32240547652,-1995326583,854867748,-68000000000,21000000000,0,0,13519118595,-34621340240,20189884909,-27071354026,148703211643,-143403330529,0,0,0,-1581588003,-3962380591,5754388022,0,1792007431
2017,4,-46785761998,-68267215916,-10333880181,1734891655,-7463729195,87912632497,98460343808,0,55257280670,3314993310,-854867748,-90500000000,25000000000,0,0,-13517586906,-76557461344,-20189884909,27024894026,-34453211643,51452255089,0,1058340000,0,24892392563,3592211889,1792007431,0,5384219320
2018,1,140676584013,-27307716846,-20519559614,-115077892,-3947712196,51002309317,-114624196484,0,25164630298,-3280000000,0,-11000000000,7000000000,0,0,864865,-7279135135,0,0,62500000000,-80333734680,0,0,0,-17833734680,51760483,5384219320,0,5435979803
2018,2,0,0,0,0,0,0,0,0,-2177170528,-25588886602,0,-79000000000,69000000000,0,0,5404126896,-30184759706,0,0,89258092245,-52306832353,-648981102,-4354009683,0,31948269107,-413661127,5435979803,0,5022318676
2018,3,0,0,0,0,0,0,0,0,-47414812100,22815884090,0,19885952941,-22000000000,-114047059,0,-5403573253,15184216719,0,0,186498346305,-151648522219,648981102,3472059683,0,38970864871,6740269490,5022318676,0,11762588166
2018,4,131547802463,-19790793123,-46958716890,-105345439,-7148290317,61465388488,-53475918405,0,65534126777,-17911631240,2818181819,-44885952941,33000000000,0,0,19205331339,-7774071023,0,0,74775625425,-81037660831,-1297962205,-46613340000,0,-54173337611,3586718143,11762588166,0,15349306309
2019,1,149068175385,-98453633748,-48371914584,-84888176,-6635491453,11771785315,-71895922999,0,-64601890260,-7922521819,0,-34593996119,26389513889,-92996119,0,361356,-16219638812,0,0,127278664461,-58868311057,0,0,0,68410353404,-12411175668,15349306309,0,2938130641
2019,2,0,0,0,0,0,0,0,0,80656405757,-13139689454,1516494716,-104907003881,105000000000,92996119,0,9872741007,-1564461493,0,0,147186248292,-177975625425,0,-36753585640,0,-67542962773,11548981491,2938130641,0,14487112132
2019,3,0,0,0,0,0,0,0,0,-1710255648,7265008181,2726232556,33278013514,-52000000000,-721986486,0,-9872254620,-19324986855,0,0,125117300812,-148560792914,0,35906228640,0,12462736538,-8572505965,14487112132,0,5914606167
2019,4,195857213491,-22780222509,-11986193184,-85494719,-5706859580,10406282704,-102348872484,0,63355853719,-3222909091,0,-93000000000,54000000000,0,0,400391,-42222508700,0,0,146117771846,-158706663020,0,-238693000,0,-12827584174,8305760845,5914606167,0,14220367012
2020,1,133145855072,-108477986948,-55904929867,-4115428011,-7418445254,11058020476,-32264579109,0,-63977493641,-426203636,0,-35000000000,35000000000,-47404188,0,386875,-473220949,0,0,278950247278,-217073136801,0,0,0,61877110477,-2573604113,14220367032,0,11646762919
2020,2,142573848874,-18879359167,-31969851568,-3480566501,-4305726759,26615458042,-77066360816,0,33487442105,-5767990909,0,-16000000000,22000000000,-1205630789,0,446110,-973175588,0,0,245005541447,-279353247557,0,0,0,-34347706110,-1833439593,11646762919,0,9813323326
