Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,58389644000,3488638000,0,0,-63654000,0,2737178000,0,64551806000,-38658688000,-88988209000,76006068000,1772840000,-2737178000,0,0,0,11946639000,-8596857000,1996106000,0,12853585000,0,0,0,6252834000,4950000000,0,130150885000,-123774137000,0,0,0,11326748000,29526221000,0,0,29526221000
2010,0,15067183,0,0,0,0,31116164204,0,0,31131231387,0,0,0,0,0,1169051796,0,0,32300283183,0,0,0,0,-80262000000,0,0,-80262000000,49142080000,0,0,0,0,0,0,49142080000,1180363183,0,0,1180363183
2011,0,212604835836,8822574255,-377559195,0,0,305741098,27749767867,0,249105359861,-122706799974,-537271194866,563589189345,-139671627072,-26266182716,-49751683290,0,0,-62972938712,-98156417546,1284769916,0,0,0,0,751274296,-96120373334,0,0,1725462669223,-1514918743018,0,0,0,210543926205,51450614159,28546379179,0,79996993338
2012,0,168468944587,27524836686,9997243784,0,0,-957305165,53652435696,0,258686155588,56282285044,-87414920229,-143400408556,-3630489477,-54773050349,-52547833094,0,0,-26798261073,-35478114004,663805455,0,0,0,0,1130018845,-33684289704,38689927000,-38789936500,3456372061773,-3370955147793,0,0,0,85316904480,24834353703,79996993338,0,104831347041
2013,0,350787629564,34254161373,2778672865,0,0,201097567,26535371431,0,414556932800,-116625906539,-340163891869,129409197568,101125017946,-26262404801,-58109616672,0,0,103929328433,-142189977899,4573757305,0,0,0,19950000000,3002270118,-114663950476,108850459021,-20057078735,3616870963398,-3495027300214,0,0,0,210637043470,199902421427,104831347041,0,304733768468
2014,0,868197443094,116388450156,50319643793,0,0,-4921557749,21261415761,0,1051245395055,-69681219038,-948838589256,415275921603,-69527740506,-21122048282,-221553246030,0,-36133740038,99664733508,-266396524598,1447928974,0,0,-50000000000,0,6723644862,-308224950762,14163663481,-300394500,3786869312765,-3681368000939,0,-2617511830,0,116747068977,-91813148277,304733768468,0,212920620191
2015,0,1385783787694,197056011824,32187455819,-138916487,0,-856415030,38893852014,0,1652925775834,-476685311770,-2756191562693,1235357266488,-63386564833,-37442521379,-196048457727,0,0,-641471376080,-586517897472,0,0,0,-72239580000,0,913660286,-657843817186,0,-2153900000,8129261915021,-6695006247613,0,-1834225628,0,1430267541780,130952348514,212920620191,0,343872968705
2016,0,2005914114923,386634522356,78431491258,-91382580,0,2261763,119645695306,0,2590536703026,-989517728630,-4503949077200,3124564571480,-164867267201,-112394627462,-530854203913,0,0,-586481629900,-1278788918537,951588323,0,0,0,0,1799386697,-1276037943517,0,-315300000,19961551061988,-17225505287912,0,-220130282800,0,2515600191276,653080617859,343872968705,29875448,996983462012
2017,0,2809312032646,689713708632,125969042598,911764559,0,-35336741307,233202340492,0,3823772147620,-1322949244960,-2796297892101,3970336761157,-96805747662,-223723867627,-690668199572,0,0,2663663956855,-2065069567410,180000000,-210280000000,125580000000,0,0,29374580928,-2120214986482,92466480000,0,29465789268692,-27456000269116,0,-231718927130,0,1870536552446,2413985522819,996983462012,14366562,3410983351393
2018,0,3786318568918,1222868683717,126083626828,-107059306,0,-84857279584,436416577674,0,5486723118247,1246646823981,-4672944194460,1331042865781,126753313780,-427564376510,-829523019750,0,0,2261134531069,-1495931919038,1339965525,-85922451739,0,-828166470141,0,64286835061,-2344394040332,705355067201,-729700000,31893805156672,-31690848740269,0,-485862426828,0,421719356776,338459847513,3410983351393,107059306,3749550258212
2019,0,5053447204696,1442826938954,90495782206,-27160364,0,-341194613832,568136717134,0,6813684868794,-675979882201,-8374797030131,2823942311184,-227805034461,-537997464046,-1092128547184,0,-15000000000,-1286080778045,-3066921164140,1290807344,-8997469863015,5911392314754,0,0,278946264804,-5872761640253,90454820000,-4850060000,45905952301242,-38801961791867,0,-665093453185,0,6524501816190,-634340602108,3749550258212,27160364,3115236816468
