Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,127299935770,-97983961890,-10130560461,-859356081,-5000000000,42422346,-12205959490,0,1162520194,-1531611031,65454545,0,0,0,0,723336446,-742820040,0,0,5876500000,-11817727712,0,0,-1760299200,-7701526912,-7281826758,10176464217,0,2894637459
2010,1,182054028832,-123778280501,-16052276426,-1701193767,-14316512950,1107918997,-27482087840,2003979092,-168403655,-2039044616,-984001425,549429800,0,0,0,221722588,-2251893653,0,0,42534195530,-34736351736,0,-101530000,0,7696313794,5276016486,5433848068,0,10709864554
2010,2,393487160514,-330800199925,-28403158503,-4350490320,-16783993117,2609432604,-14838425570,0,920325683,-11717371532,0,0,0,-1300000000,700000000,623989549,-11693381983,0,0,77805024811,-61575796178,0,-193178000,0,16036050633,5262994333,5433848068,0,10696842401
2010,3,628682630433,-500538629353,-51177522292,-6950583764,-19216451502,2836290770,-31805206840,0,21830527452,-17870613598,210000000,-1315000000,843000000,0,0,1131223093,-17001390505,0,0,114362010418,-96906112248,0,-217495300,0,17238402870,22067539817,5433848068,0,27501387885
2010,4,880448969794,-693784973209,-85673608603,-19354608562,-23923371030,4660409344,-44921399707,8002587848,17451418027,-32402415169,201818182,0,0,-1315000000,986500000,886807537,-31642289450,0,-1578000,149794880417,-111750440588,0,-217356100,0,37825505729,23634634306,5433848068,0,29068482374
2011,1,243839300344,-173460696582,-16826347660,-3923479629,-17936949843,687533175,-30105721543,1753431958,2273638262,-848547300,0,-750000000,189000000,0,0,846660762,-562886538,0,0,45733630796,-33054838428,0,-23878285600,0,-11199493232,-9488741508,29068347374,0,19579605866
2011,2,229909908681,-155717533941,-31255708127,-4985292666,-3382666217,873373303,-14013346266,0,21428734767,-20099934306,300000000,0,186000000,0,0,1365992392,-18247941914,0,0,41838673465,-39476604268,0,-611688200,0,1750380997,4931173850,19579605866,0,24510779716
2011,3,330998945521,-234145504655,-44590482000,-4931590529,-1508942367,1702991155,-16525293256,0,31000123869,-1207348578,42000000,-46410000,1001410000,0,0,2420915458,2210566880,0,0,93893013663,-77136733690,0,0,0,16756279973,49966970722,24510779716,0,74477750438
2011,4,123100035654,-33906421788,-44979889099,-6849475257,-3822108801,16809890145,-10971530464,0,39380500390,-6870298898,0,0,0,0,0,2076515071,-4793783827,0,-60194250000,61144078262,-63091346699,0,-3682400700,0,-65823919137,-31237202574,74477750438,0,43240547864
2012,1,270561480075,-176657187398,-57000767253,-9862002363,-24861773446,6874452631,-70202166914,0,-61147964668,-3165801748,0,0,35000000,-41938250000,42500000000,169447673,-2399604075,14247500000,0,147910347037,-82047003299,0,-12206160000,0,67904683738,4357114995,43240547864,0,47597662859
2012,2,321762748814,-182596004059,-55106298398,-10651508625,-4513946418,21609824459,9070493749,0,99575309522,-23213254089,0,0,440000000,34454342018,-42500000000,266788910,-30552123161,-14247500000,0,40597689008,-87571806449,0,-12225938000,0,-73447555441,-4424369080,47597662859,0,43173293779
2012,3,302844814790,-162824609675,-47746543738,-8203131748,-4246763856,7307808076,-26629851387,0,60501722462,-10711769230,0,0,12000000,-8938250000,0,87092395,-19550926835,14247500000,0,127786212380,-162103687785,0,-85650000,0,-20155625405,20795170222,43173293779,0,63968464001
