Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,1925533568058,0,1925533568058,-1896025365320,29508202738,419879833,-59881877382,-59878307719,-1275776031,-16244641685,-47474212527,126752165,-200841925,-74089760,0,-47548302287,0,0,0,-47548302287,0,-47548302287,0,0
2009,0,1403632464796,0,1403632464796,-1267353516224,136278948572,296089357,-16131407337,-16131407337,-1821777277,-17253886284,101367967031,69391074,0,69391074,0,101437358105,-13525212825,0,-13525212825,87912145280,0,87912145280,6512,0
2010,0,1603641257344,0,1603641257344,-1500308990966,103332266378,1624616406,-19683958342,-18535836376,-2628732468,-19410967005,63233224969,113735000,0,113735000,0,63346959969,-15894385567,0,-15894385567,47452574402,0,47452574402,3282,0
2011,0,1751294245849,0,1751294245849,-1681102192225,70192053624,3015155419,-41714193158,-24506163425,-4212450537,-24091226408,3189338940,8327369411,-3995422342,4331947069,0,7521286009,-2175779593,0,-2175779593,5345506416,0,5345506416,0,0
2012,0,2082960070301,0,2082960070301,-2006618906234,76341164067,3789847317,-41872038428,-34339361666,-11492588096,-22262143136,4504241724,2508615515,-723510038,1785105477,0,6289347201,-1658399185,0,-1658399185,4630948016,0,4630948016,305,0
2013,0,1836101279785,-104920100,1835996359685,-1780796146058,55200213627,4065884966,-21100135058,-19879668828,-18624769083,-21096924960,-1555730508,2143864918,-50,2143864868,0,588134360,-188579840,0,-188579840,399554520,0,399554520,26,0
2014,0,1633389126236,0,1633389126236,-1577657585009,55731541227,2854354398,-19472457013,-18518332648,-13036788723,-19066152237,7010497652,263320263,-401936879,-138616616,0,6871881036,-2365795004,0,-2365795004,4506086032,0,4506086032,297,0
2015,0,1404047985481,-2397690004,1401650295477,-1301941061155,99709234322,5619186030,-10697413747,-10634967064,-14001262799,-22211367955,58418375851,263090910,-9469457552,-9206366642,0,49212009209,-10883381276,0,-10883381276,38328627933,0,38328627933,2524,0
2016,0,1412749168682,-1896021160,1410853147522,-1339027996752,71825150770,1523426912,-798610169,-794825685,-14132068342,-19741248619,38676650552,513972728,-1059869490,-545896762,0,38130753790,-7666159477,0,-7666159477,30464594313,0,30464594313,1845,0
2017,0,1907901687501,-13705185508,1894196501993,-1768353902529,125842599464,1255043500,-2595562916,-2595508300,-18471654298,-26644796522,79385629228,1927850884,-274871335,1652979549,0,81038608777,-16469733504,0,-16469733504,64568875273,0,64568875273,3826,0
2018,0,2522820554976,-10662580727,2512157974249,-2423070186176,89087788073,1234357459,-8471613979,-8471208657,-21313685450,-19605868066,40930978037,768900973,-1557400000,-788499027,0,40142479010,-8045405602,0,-8045405602,32097073408,0,32097073408,2113,0
2019,0,2231355645625,-17306039624,2214049606001,-2124561258229,89488347772,314750652,-14247408942,-14038605333,-21764844439,-22072089887,31718755156,1106180495,-1065750000,40430495,0,31759185651,-6465288170,0,-6465288170,25293897481,0,25293897481,1665,0
