Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,3729515479,2936655720,2135567867,0,0,-1323544014,3789192834,0,11267387886,42161244510,24861329627,-55947635375,1495231811,-3496765243,0,350348274,-32105425,20659036065,-1729035945,0,0,0,0,0,19555845,-1709480100,0,0,311917601069,-305932001337,0,0,0,5985599732,24935155697,7148790297,0,32083945994
2015,1,4089141943,4544923823,0,0,0,-463223655,6862736702,0,15033578813,-78779776512,26107047524,37196588390,700743238,-3577812060,466510280,446651222,-726964180,-3133433285,-2520820623,0,0,0,0,0,16572433,-2504248190,0,0,181314392156,-189648996111,0,0,0,-8334603955,-13972285430,32083945994,0,18111660564
2015,2,22403951352,4536635151,2234057727,-190868,0,422489725,-232088098,0,29364854989,64702245780,38203734995,11795916906,150970020,-3272392268,-1832631787,-440551222,645364180,139317511593,-1069660550,0,0,0,0,0,24161497,-1045499053,0,0,251878632387,-375084635867,0,-4343394285,0,-127549397765,10722614775,18111660564,190868,28834466207
2015,3,14177891125,4544689558,-10000000,0,0,998677999,4545829100,0,24257087782,12695720361,-19501460811,1460560736,141543240,-2546376492,-4948785018,253545455,-144000000,11667835253,1999002338,-1020505808,0,0,0,0,21827809,1000324339,0,0,231576042675,-243290849783,0,-133406198,0,-11848213306,819946286,28834466207,0,29654412493
2015,4,8164350947,4614190906,888723013,-310448,0,-62337441,-541510640,0,13063106337,121216296213,5498537912,-41719043902,-2029323370,-1463178006,-3119136048,9545455,-169297000,91287507591,-2661055454,21090000,0,0,0,0,41247441,-2598718013,0,0,150976570184,-198432277636,0,-18532240,0,-47474239692,41214549886,29654412493,310448,70869272827
2016,1,5148411184,9105557385,-903723013,93527,0,-42937415,1492712411,0,14800114079,-34206175401,81490489967,43219132856,2099034818,-492712411,-1915848983,9600000,-228580000,104775054925,-847400000,0,0,0,0,0,42937415,-804462585,0,0,51170621310,-137142144864,0,-10330590,0,-85981854144,17988738196,70869272827,-93527,88857917496
2016,2,22558224754,5116062021,2410000000,1948453,0,-881897946,-930415395,0,28273921887,-18019719148,-58864309238,-22405647551,-422523748,-106548448,-5229682237,0,-2009462000,-78783970483,-1872927647,67272728,0,0,0,0,814625218,-991029701,0,0,33621892700,-7093215800,0,-22332808395,0,4195868505,-75579131679,88857917496,-1948453,13276837364
2016,3,4433982746,4263536772,-2420000000,95784,0,-40645277,142588634,0,6379558659,22499911934,25968071696,21961768209,-113696201,-173260620,-311644951,0,-228500000,75982208726,-9938685259,0,0,0,0,0,40645277,-9898039982,0,0,33243942648,-59772619548,0,-155430165,0,-26684107065,39400061679,13276837364,-95784,52676803259
2016,4,5990135106,1960648340,132362738,-2345031,0,-597635962,89940035,0,7573105226,-15128494607,-4871088793,-25282155941,-2052442279,-57864978,-2086796549,0,-1226116500,-43131854421,-4966226566,216000000,0,0,0,0,381635962,-4368590604,0,0,41298369200,0,0,-20806995,0,41277562205,-6222882820,52676803259,2345031,46456265470
2017,1,21023897802,5942282025,-10000000,4440,0,16256085,582446597,0,27554886949,31013417711,-22661550011,11938124543,224813895,-446885825,-3038035740,0,-798850700,43785920822,-7600211955,162000000,0,0,0,0,34985122,-7403226833,0,0,46927034000,-68567870350,0,-34818037,0,-21675654387,14707039602,46456265470,-4440,61163300632
