disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2007-12-17,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2007-12-17,,,,,,,
2008-02-15,investorRight,MEETING,Họp cổ đông,2008-02-25,2008-03-26,2008-03-26,ĐHCĐ thường niên 2008,,,,
2008-03-05,investorRight,ISSUE,Phát hành thêm,2008-03-10,2008-04-14,,Tỷ lệ 100:17 với giá 25.000 đ/cp,,17,,
2008-04-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-09,2008-05-02,2008-05-02,Trả cổ tức đợt 2/2007 (500 đ/cp),500,5,2,2007
2008-11-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-25,2008-12-19,2008-12-19,Trả cổ tức năm 2008 (2000 đ/cp),2000,20,,2008
2009-02-19,investorRight,MEETING,Họp cổ đông,2009-02-26,2009-04-07,2009-04-07,ĐHCĐ thường niên 2009,,,,
2009-05-11,investorRight,KINDDIV,Cổ phiếu thưởng,2009-05-15,2009-05-19,,Tỷ lệ 100:15.83,,15.83,,
2010-01-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-15,2010-02-11,2010-02-11,Tạm ứng cổ tức 2009 (2.000 đ/cp),2000,20,,2009
2010-01-11,investorRight,MEETING,Họp cổ đông,2010-01-15,2010-03-26,2010-03-26,ĐHCĐ thường niên 2010,,,,
2010-10-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-07,2010-11-11,2010-11-11,Tạm ứng cổ tức năm 2010 (1.500 đ/cp),1500,15,,2010
2011-03-09,investorRight,ISSUE,Phát hành thêm,2011-03-15,2011-04-21,,"Bán ưu đãi tỷ lệ 100:47,46 với giá 27.000 đ/cp",,47.46,,
2011-03-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-15,2011-05-12,2011-05-12,Tạm ứng cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2011-03-09,investorRight,MEETING,Họp cổ đông,2011-03-15,2011-04-22,2011-04-22,ĐHCĐ thường niên 2011,,,,
2011-07-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-07-27,,,Số lượng 10.000.000 cp,,,,
2011-09-14,investorRight,POLL,Lấy ý kiến cổ đông,2011-09-21,,,v/v điều chỉnh kế hoạch sản xuất kinh doanh năm 2011,,,,
2011-11-25,investorRight,KINDDIV,Cổ phiếu thưởng,2011-12-02,2011-12-06,,Tỷ lệ 100:70.6,,70.6,,
2012-01-30,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-02-06,,,Số lượng 21.932.651 cp,,,,
2012-02-22,investorRight,MEETING,Họp cổ đông,2012-02-28,2012-04-06,2012-04-06,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-02-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-02-28,2012-04-06,2012-04-06,Tạm ứng cổ tức năm 2011 (2.000 đ/cp),2000,20,,2011
2012-05-16,investorRight,MEETING,Họp cổ đông,2012-05-18,2012-06-07,2012-06-07,Đại hội đồng cổ đông bất thường năm 2012,,,,
2013-01-16,investorRight,MEETING,Họp cổ đông,2013-01-21,2013-04-10,2013-04-10,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-03-21,investorRight,MEETING,Họp cổ đông,2014-03-26,2014-05-26,2014-05-26,Đại hội cổ đông thường niên năm 2014,,,,
2014-07-02,investorRight,MEETING,Họp cổ đông,2014-07-10,2014-08-05,2014-08-05,Đại hội đồng cổ đông bất thường năm 2014,,,,
2014-07-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-07-10,2014-07-31,2014-07-31,Trả cổ tức năm 2013 (500 đ/cp),500,5,,2013
2014-08-22,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành theo ESOP,,,,
2014-12-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-29,2015-01-29,2015-01-29,Trả cổ tức năm 2014 (2.000đ/cp),2000,20,,2014
2015-01-23,investorRight,MEETING,Họp cổ đông,2015-01-28,2015-03-07,2015-03-07,ĐHCĐ thường niên năm 2015,,,,
2015-03-27,schedEvent,schedIssue,Dự kiến phát hành,,,,phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,,,,
2015-03-27,schedEvent,schedIssue,Dự kiến phát hành,,,,số lượng : 2119972,,,,
2015-06-01,investorRight,MEETING,Họp cổ đông,2015-06-05,2015-08-04,2015-08-04,"ĐHĐCĐ bất thường năm 2015 (rụ sở chính Công ty, Khu CNC Hòa Lạc, xã Thạch Hòa, Thạch Thất, TP. Hà Nội)",,,,
2015-06-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-05,2015-06-29,2015-06-29,Trả cổ tức năm 2015 (2.000đ/cp),2000,20,,2015
