Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,627481769086,-655611045866,-17921776468,-21842580762,-3127466070,6237476796,-39093988129,0,-103877611413,-24586901580,0,0,0,0,-1162798776,25240902,-25724459454,0,0,597160207923,-431775995365,0,-63051975,0,165321160583,35719089716,41574164399,44802296,77338056411
2015,1,613030876163,-561275441134,-24877340037,-22323460221,-11990547160,1880864312,-33852746905,17209425585,-39407794982,-11294856295,0,-3000000000,9000000000,0,0,172020311,-5122835984,0,0,510058080846,-391801920079,0,-84549608775,0,33706551992,-10824078974,77338056411,-532803026,65981174411
2015,2,596496661592,-538811042292,-18237730611,-22206696422,-20077032075,136999811222,-58162623673,0,76001347741,-29976039392,0,-6000000000,297923811796,0,8585780000,897405583,271430957987,0,0,391561923825,-461622964495,0,-84515571700,0,-154576612370,192855693358,65981174411,843339853,259680207622
2015,3,670806502088,-516440117033,-17927900097,-19896339895,-16124476912,5420990376,-35047298649,17195311756,70791359878,-18260045025,0,-5000000000,15000000000,0,0,25665725153,17405680128,0,0,375843693555,-512837710832,0,-506312800,0,-137500330077,-49303290071,259680207622,2060178,210378977729
2015,4,794458598630,-584825704331,-17894825918,-16640022068,-13966647779,44944962634,-82519451460,16992272127,123556909708,-22293753025,0,0,0,0,0,197411863,-22096341162,0,0,497813637810,-513616964363,0,0,0,-15803326553,85657241993,210378977729,-641147430,295395072292
2017,3,0,0,0,0,0,0,0,17417092235,466920023323,-9999183627,0,-32200000000,0,0,0,4490497688,-37708685939,0,0,325862346506,-463528262356,0,-119964169800,0,-257630085650,171581251734,422700230535,569210422,594850692691
2017,4,938018063040,-772750949582,-32820079351,-7742075722,0,92055038730,-37739570376,17414825851,179020426739,-4024746777,0,0,2200000000,0,0,4193261629,2368514852,0,0,343482886894,-463449740360,0,-23810325,0,-119990663791,61398277800,594850692691,30092368,656279062859
2018,1,1008482938663,-1000228493489,-36359920267,-6831951523,0,53651118999,-39801006398,17389824158,-21087314015,-9972565723,0,0,30000000000,0,0,4424699562,24452133839,0,0,519045392014,-485844882057,0,-159661130700,0,-126460620743,-123095800919,656279062859,417140424,533600402364
2018,2,880771099017,-807574234203,-30044735647,-8195117296,0,51224331092,-48142976799,0,38038366164,-96340996205,91909000,0,0,0,0,3828220746,-92420866459,0,0,346932848507,-254581833285,0,-8671600,0,92342343622,37959843327,533600402364,-561311384,570998934307
2018,3,994803144415,-857122814888,-25650269412,-9066142786,-42953719661,52375868512,-36949722480,53188872000,75436343700,-27184297789,0,0,2200000000,0,0,1972078973,-23012218816,0,0,448785808653,-442226757413,0,-159656822000,0,-153097770760,-100673645876,570998934307,1463825297,471789113728
2018,4,1116362328514,-779778749302,-31871516745,-8111414674,-47156662644,19908747329,-40708230747,0,228644501731,-18234879284,0,-2200000000,0,0,0,480403331,-19954475953,0,-240431166590,460017576628,-399751652614,0,-68854603800,0,-249019846376,-40329820598,471789113728,-4107542110,427351751020
2019,1,795393802113,-665548754473,-49020714196,-8816411384,-66467070136,107628430591,-26178712887,21268680728,86990569628,-6647460298,0,0,0,0,0,931911134,-5715549164,0,0,303186712014,-404185333883,0,-87602906000,0,-188601527869,-107326507405,427351751020,-547271196,319477972419
2019,2,0,0,0,0,0,0,0,0,107007598909,-16295084060,0,0,0,-49269557490,0,669837346,-64894804204,0,0,587419742514,-591873435906,0,-194994273290,0,-199447966682,-157335171977,319477972419,660215791,162803016233
