Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,51431044680,0,51431044680,-14747096554,36683948126,814780668,-7117405989,-7117405989,0,-1182258196,29199064609,7250909,0,7250909,0,29206315518,0,0,0,29206315518,0,29206315518,3075,0
2009,0,52382214630,0,52382214630,-16194007860,36188206770,691010735,-3673520369,-3673520369,0,-1845818179,31359878957,11100000,-8880000,2220000,0,31362098957,-122869379,0,-122869379,31239229578,0,31239229578,3288,0
2010,0,41178864960,0,41178864960,-16497453833,24681411127,1288701062,-4048357569,-4048357569,0,-1586331765,20335422855,939,-300,639,0,20335423494,-160,0,-160,20335423334,0,20335423334,2141,0
2011,0,55239892305,0,55239892305,-20089769195,35150123110,2047622819,-3412473341,-3412473341,0,-2032210282,31753062306,41429586,-17500000,23929586,0,31776991892,-1124664649,0,-1124664649,30652327243,0,30652327243,3227,0
2012,0,65671879315,0,65671879315,-23374717155,42297162160,1778729231,-393547731,-393547731,0,-3374463726,40307879934,0,0,0,0,40307879934,-1720471969,0,-1720471969,38587407965,0,38587407965,4062,0
2013,0,57682637224,0,57682637224,-22130883387,35551753837,1775196924,0,0,0,-2968251344,34358699417,0,-1395861,-1395861,0,34357303556,-2094715136,0,-2094715136,32262588420,0,32262588420,3396,0
2014,0,63756158418,0,63756158418,-25351609614,38404548804,2135185561,0,0,0,-4308309155,36231425210,0,0,0,0,36231425210,-2201177606,0,-2201177606,34030247604,0,34030247604,3582,0
2015,0,63245953660,0,63245953660,-24613045916,38632907744,2000253913,0,0,0,-3824836942,36808324715,309710331,-246797273,62913058,0,36871237773,-2211256868,0,-2211256868,34659980905,0,34659980905,3429,0
2016,0,63973017608,0,63973017608,-25235850978,38737166630,2381193758,0,0,0,-4570091716,36548268672,0,0,0,0,36548268672,-2204080772,0,-2204080772,34344187900,0,34344187900,3402,0
2017,0,100518577803,0,100518577803,-29394963870,71123613933,3264741853,0,0,0,-6647093785,67741262001,0,0,0,0,67741262001,-3934799128,0,-3934799128,63806462873,0,63806462873,6266,0
2018,0,84341677350,0,84341677350,-26910601121,57431076229,3366613617,0,0,0,-5733477146,55064212700,909090,-3750000,-2840910,0,55061371790,-3281720178,0,-3281720178,51779651612,0,51779651612,5132,5132
2019,0,89960985336,0,89960985336,-28320710226,61640275110,3503017114,0,0,0,-5933924445,59209367779,0,0,0,0,59209367779,-3529906956,0,-3529906956,55679460823,0,55679460823,5527,5527
