Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2015,1,179100004000000,2495142000000,4652153000000,17542923000000,7003932000000,10548761000000,-9770000000,1127416000000,1129356000000,-1940000000,0,87612696000000,88720498000000,-1107802000000,0,0,0,49442390000000,44328407000000,6101127000000,-987144000000,639288000000,0,0,643130000000,-3842000000,1011254000000,645359000000,0,365895000000,1379914000000,13196828000000,10481035000000,3278103000000,26355000000,688017000000,98167000000,-1276682000000,179100004000000,163805684000000,202648000000,26811716000000,11563649000000,15248067000000,126886451000000,58638000000,62431000000,6441581000000,3342219000000,15294320000000,8878079000000,8878079000000,0,0,0,0,0,4549586000000,8260000000,0,1858395000000,0,0,6871445000000,0,0,0,0,6871445000000,5953000000,0,0,0,0,6865492000000,85577834000000,65048278000000,3080167000000,3078842000000,58889269000000,0,0,8566362000000,11963194000000
2015,2,172744073000000,2558814000000,1279360000000,19272182000000,8913054000000,10359128000000,0,1788891000000,1797001000000,-8110000000,0,89876695000000,90899990000000,-1023295000000,36344000000,38257000000,-1913000000,43305457000000,37594511000000,6695238000000,-984292000000,633788000000,0,0,637630000000,-3842000000,975434000000,612269000000,0,363165000000,1370440000000,11646668000000,9244142000000,3590135000000,26246000000,606528000000,44470000000,-1820383000000,172744073000000,156989037000000,0,17916097000000,8673550000000,9242547000000,129016057000000,163723000000,60585000000,6476563000000,3356012000000,15755036000000,8878079000000,8878079000000,0,0,0,0,0,4549564000000,-9746000000,0,2337139000000,0,0,6693399000000,0,0,0,0,6693399000000,5953000000,0,0,0,0,6687446000000,61039947000000,40595080000000,3753343000000,3760040000000,33081697000000,0,0,10081817000000,10363050000000
2015,3,175652859000000,2758462000000,3894071000000,13140462000000,7373292000000,5767170000000,0,3495167000000,3503147000000,-7980000000,0,93780892000000,94917140000000,-1136248000000,0,0,0,43017624000000,37073377000000,6921830000000,-977583000000,2775905000000,2181412000000,0,598572000000,-4079000000,905810000000,551327000000,0,354483000000,0,11884466000000,9564904000000,3868463000000,0,581626000000,0,-2130527000000,175652859000000,160051642000000,0,12334769000000,7083884000000,5250885000000,137470045000000,44470000000,132476000000,6400880000000,3669002000000,15601217000000,8878079000000,8878079000000,0,0,0,0,0,4444801000000,-6916000000,0,2285253000000,0,0,8426189000000,0,0,0,0,8426189000000,4309000000,0,0,0,0,8421880000000,52323020000000,26739269000000,2379837000000,2423257000000,21936175000000,0,0,9561867000000,16021884000000
2015,4,192009075000000,2754299000000,1602619000000,14762009000000,7487472000000,7274537000000,0,2591588000000,2600693000000,-9105000000,0,110461365000000,111625772000000,-1164407000000,390929000000,395375000000,-4446000000,44301594000000,38528012000000,6902350000000,-1128768000000,597151000000,0,0,601230000000,-4079000000,882081000000,538147000000,0,343934000000,1310184000000,12355256000000,11325061000000,3046539000000,2645000000,595487000000,39529000000,-2614476000000,192009075000000,175481015000000,0,20745990000000,8079207000000,12666783000000,142239546000000,85891000000,336421000000,8133896000000,3939271000000,16528060000000,8878079000000,8878079000000,0,0,0,0,0,4752967000000,0,0,2897014000000,0,0,9219781000000,0,0,0,0,9219781000000,3898000000,0,0,0,0,9215883000000,46469053000000,25096906000000,1819562000000,659092000000,22618252000000,0,0,9310047000000,12062100000000
2016,1,199003292000000,2749837000000,4216737000000,17001626000000,6041706000000,10959920000000,0,3202402000000,3210703000000,-8301000000,0,112735810000000,114024026000000,-1288216000000,370607000000,374616000000,-4009000000,45511559000000,40204375000000,6573521000000,-1266337000000,597151000000,0,0,601230000000,-4079000000,880075000000,501358000000,0,378717000000,1301165000000,10436323000000,9190824000000,3362420000000,2633000000,612627000000,0,-2732181000000,199003292000000,182046733000000,0,20534007000000,13030851000000,7503156000000,148816851000000,64409000000,445168000000,8103106000000,4083192000000,16956559000000,8878079000000,8878079000000,0,0,0,0,0,4744903000000,23274000000,0,3310303000000,0,0,10011427000000,0,0,0,0,10011427000000,6547000000,0,0,0,0,10004880000000,62428980000000,37078362000000,2534639000000,820628000000,33723095000000,0,0,9578639000000,15771979000000
2016,2,212676296000000,2840093000000,3432747000000,18010991000000,7615415000000,10395576000000,0,4255770000000,4265157000000,-9387000000,0,126309255000000,127737163000000,-1427908000000,323488000000,326983000000,-3495000000,44120394000000,38950046000000,6535460000000,-1365112000000,579686000000,0,0,584070000000,-4384000000,1562246000000,607525000000,0,954721000000,1292145000000,9949481000000,6724463000000,4364864000000,2633000000,558435000000,34588000000,-1700914000000,212676296000000,194940699000000,0,31098536000000,23087692000000,8010844000000,150033149000000,139517000000,558006000000,8048395000000,5063096000000,17735597000000,8878079000000,8878079000000,0,0,0,0,0,4744778000000,10305000000,0,4102435000000,0,0,11747930000000,0,0,0,0,11747930000000,6606000000,0,0,0,0,11741324000000,65941530000000,35148828000000,1725542000000,1238771000000,32184515000000,0,0,10131152000000,20661550000000
2016,3,222769955000000,2930231000000,6018991000000,12184342000000,4122546000000,8061796000000,0,8018020000000,8028898000000,-10878000000,0,134035933000000,135601842000000,-1565909000000,302940000000,306254000000,-3314000000,44950032000000,40001394000000,6439429000000,-1490791000000,578494000000,0,0,583420000000,-4926000000,1513275000000,571721000000,0,941554000000,1283126000000,10954571000000,7214011000000,4758171000000,2633000000,580265000000,0,-1600509000000,222769955000000,204027270000000,0,25599184000000,20307004000000,5292180000000,163514669000000,57102000000,552527000000,9841851000000,4461937000000,18742685000000,8878079000000,8878079000000,0,0,0,0,0,4744776000000,-4918000000,0,5124748000000,0,0,12819608000000,0,0,0,0,12819608000000,6557000000,0,0,0,0,12813051000000,70752630000000,37981968000000,1629531000000,338396000000,36014041000000,0,0,10603282000000,22167380000000
2016,4,235363026000000,2956708000000,2533875000000,21598874000000,9058942000000,12539932000000,0,8024620000000,8035905000000,-11285000000,0,141120529000000,142616004000000,-1495475000000,18493000000,19466000000,-973000000,45674924000000,38575369000000,8560113000000,-1460558000000,577746000000,0,0,582672000000,-4926000000,1582722000000,576836000000,0,1005886000000,1278536000000,9995999000000,6857695000000,3989106000000,2633000000,650888000000,29647000000,-1504323000000,235363026000000,215731145000000,1447970000000,24886126000000,15114917000000,9771209000000,173448929000000,67892000000,587383000000,10414842000000,4878003000000,19631881000000,8878079000000,8878079000000,0,0,0,0,0,5222680000000,0,0,5531122000000,0,0,11737629000000,0,0,0,0,11737629000000,6547000000,0,0,0,0,11731082000000,88514946000000,55015026000000,1895364000000,598543000000,52521119000000,0,0,9651241000000,23848679000000
2017,1,232522122000000,3179218000000,4127426000000,21196358000000,10917980000000,10278378000000,0,5174551000000,5181676000000,-7125000000,36722000000,136175111000000,137746670000000,-1571559000000,17626000000,18554000000,-928000000,49971879000000,44038038000000,7769451000000,-1835610000000,7758000000,0,0,12684000000,-4926000000,1528651000000,543507000000,0,985144000000,1269517000000,9837305000000,6270715000000,4439689000000,27659000000,656524000000,0,-1557282000000,232522122000000,211869616000000,431773000000,16917138000000,10571671000000,6345467000000,178623027000000,0,0,10397338000000,5500340000000,20652506000000,8878079000000,8878079000000,0,0,0,0,0,5219182000000,6754000000,0,6548491000000,0,0,10440280000000,0,0,0,0,10440280000000,5616000000,0,0,0,0,10434664000000,74956685000000,37671996000000,784474000000,3391258000000,33496264000000,0,0,11005621000000,26279068000000
2017,2,232342274000000,2872547000000,7044002000000,21188679000000,8753098000000,12435581000000,0,8226308000000,8233111000000,-6803000000,60048000000,130158731000000,131884341000000,-1725610000000,16760000000,17642000000,-882000000,48199282000000,40698747000000,7636755000000,-136220000000,7355000000,0,0,12384000000,-5029000000,1473219000000,510595000000,0,962624000000,1260497000000,11834846000000,7450381000000,5231450000000,7833000000,553836000000,24706000000,-1408654000000,232342274000000,210591156000000,1000000000000,20881956000000,14733125000000,6148831000000,172102778000000,0,0,10320295000000,6286127000000,21751118000000,8878079000000,8878079000000,0,0,0,0,0,5219158000000,-19556000000,0,7673437000000,0,0,9578916000000,0,0,0,0,9578916000000,5616000000,0,0,0,0,9573300000000,82306257000000,37339711000000,3699491000000,2562330000000,31077890000000,0,0,12001875000000,32964671000000
2017,3,233501777000000,3137121000000,3604657000000,21637346000000,10635569000000,11001777000000,0,6326247000000,6334550000000,-8303000000,81560000000,135565473000000,137372631000000,-1807158000000,16760000000,17642000000,-882000000,47263703000000,42223682000000,5206119000000,-166098000000,9983000000,0,0,12384000000,-2401000000,1461354000000,501101000000,0,960253000000,1247049000000,13150524000000,8359112000000,5727923000000,6973000000,470001000000,2235000000,-1413485000000,233501777000000,214068590000000,2000000000000,28055215000000,17204581000000,10850634000000,166322843000000,0,0,11495301000000,6195231000000,19433187000000,4834830000000,8878079000000,0,0,-4043249000000,0,0,5219157000000,-411000000,0,9379611000000,0,0,23539493000000,10649800000000,0,0,10649800000000,12889693000000,5616000000,0,0,0,0,12884077000000,139965616000000,89040748000000,2620997000000,2876559000000,83543192000000,0,0,10649800000000,40275068000000
2017,4,269392380000000,2344362000000,4317924000000,30117314000000,16204561000000,13912753000000,0,6758094000000,6775118000000,-17024000000,36292000000,158964456000000,160849037000000,-1884581000000,10332000000,12092000000,-1760000000,51542484000000,46018398000000,5715484000000,-191398000000,9683000000,0,0,12084000000,-2401000000,1511446000000,569789000000,0,941657000000,1238030000000,12541963000000,9417589000000,3876528000000,1773000000,557642000000,19765000000,-1311569000000,269392380000000,242461635000000,1000000000000,46323825000000,21274375000000,25049450000000,170970833000000,0,0,17639970000000,6527007000000,26930745000000,9777116000000,11655307000000,0,2165058000000,-4043249000000,0,0,6156928000000,0,0,10996701000000,0,0,16009693000000,0,0,0,0,16009693000000,8558000000,0,0,0,0,16001135000000,163159831000000,121109669000000,2911065000000,5440635000000,112757969000000,0,0,9366321000000,32683841000000
2018,1,273152696000000,3670967000000,3523522000000,31985206000000,16917804000000,15067402000000,0,3570608000000,3579184000000,-8576000000,113895000000,161610608000000,163948354000000,-2337746000000,0,1682000000,-1682000000,53509756000000,47516807000000,6204863000000,-211914000000,9668000000,0,0,12084000000,-2416000000,1482782000000,562082000000,0,920700000000,1228013000000,12447671000000,7917124000000,4399966000000,0,653073000000,0,-522492000000,273152696000000,235536897000000,2000000000000,25400971000000,17873432000000,7527539000000,181390553000000,0,0,20074063000000,6671310000000,37615799000000,18408877000000,11655307000000,0,8265307000000,-1511737000000,0,0,6147506000000,4264000000,0,13055152000000,0,0,13351239000000,0,0,0,0,13351239000000,5766000000,0,0,0,0,13345473000000,166176390000000,109259695000000,4076957000000,4435650000000,100747088000000,0,0,11720101000000,45196594000000
2018,2,300404808000000,3590328000000,3211552000000,51321690000000,37976299000000,13345391000000,0,7356386000000,7373729000000,-17343000000,0,164180966000000,166700421000000,-2519455000000,0,1682000000,-1682000000,54618895000000,50610244000000,4171200000000,-162549000000,12223000000,0,0,12883000000,-660000000,1488775000000,590135000000,0,898640000000,1214224000000,13409769000000,8657532000000,4671813000000,0,641168000000,0,-560744000000,300404808000000,252975368000000,2000000000000,37706302000000,27935285000000,9771017000000,186283209000000,67057000000,0,18904296000000,8014504000000,47429440000000,26126384000000,11655307000000,0,14471077000000,0,0,0,6147506000000,-350000000,0,15155900000000,0,0,17135524000000,0,0,0,0,17135524000000,5766000000,0,0,0,0,17129758000000,250202552000000,182687095000000,3855579000000,2932528000000,175898988000000,0,0,14318949000000,53196508000000
2018,3,311795636000000,4041877000000,5582643000000,43737213000000,27666716000000,16070497000000,0,5576396000000,5586683000000,-10287000000,0,164282010000000,166938850000000,-2656840000000,0,1682000000,-1682000000,69000379000000,53276405000000,15986200000000,-262226000000,12223000000,0,0,12883000000,-660000000,1586082000000,653352000000,0,932730000000,1205274000000,16771539000000,10141222000000,6035558000000,0,665969000000,0,-71210000000,311795636000000,262314635000000,2000000000000,39571425000000,29388541000000,10182884000000,193583132000000,382672000000,0,17240065000000,9537341000000,49481001000000,35442869000000,34965922000000,0,476947000000,0,0,0,2650914000000,-499000000,0,11387717000000,0,0,33388389000000,14912961000000,0,0,14912961000000,18475428000000,5810000000,0,0,0,0,18469618000000,369898292000000,179650573000000,14739495000000,8663249000000,78149358000000,78098471000000,0,14912961000000,175334758000000
2018,4,321049453000000,2606467000000,10555483000000,35616169000000,24226318000000,11389851000000,0,7572229000000,7583090000000,-10861000000,0,157556934000000,159942048000000,-2385114000000,0,1682000000,-1682000000,86512348000000,66625261000000,20236200000000,-349113000000,12223000000,0,0,12883000000,-660000000,1718596000000,788016000000,0,930580000000,1196324000000,17702680000000,11323131000000,5737907000000,0,717481000000,0,-75839000000,321049453000000,269266748000000,6025027000000,36425560000000,28973455000000,7452105000000,201471336000000,310313000000,0,13177959000000,11856553000000,51782705000000,35442539000000,34965922000000,0,476617000000,0,0,0,3867846000000,0,0,12403003000000,69317000000,0,31213052000000,12163321000000,0,0,12163321000000,19049731000000,5957000000,0,0,0,0,19043774000000,382831788000000,160600295000000,3305927000000,7472531000000,149821837000000,0,0,12163321000000,210068172000000
2019,1,326111765000000,4784978000000,5329967000000,45810418000000,33454163000000,12356255000000,0,5448576000000,5459556000000,-10980000000,0,161272479000000,163835435000000,-2562956000000,0,1682000000,-1682000000,87619240000000,72281089000000,15806200000000,-468049000000,12223000000,0,0,12883000000,-660000000,3104287000000,792161000000,0,2312126000000,1187374000000,11542223000000,6049154000000,4739491000000,0,818833000000,0,-65255000000,326111765000000,272236804000000,2698912000000,38642789000000,31158647000000,7484142000000,207978332000000,391265000000,0,12865884000000,9659622000000,53874961000000,35442539000000,34965922000000,0,476617000000,0,0,0,3867819000000,174000000,0,14485828000000,78601000000,0,34095980000000,12128934000000,0,0,12128934000000,21967046000000,5957000000,0,0,0,0,21961089000000,320802725000000,173526773000000,2434219000000,2942408000000,168150146000000,0,0,12128934000000,135147018000000
2019,2,360661683000000,5033905000000,9326009000000,42787014000000,33025844000000,9761170000000,0,3143477000000,3151232000000,-7755000000,0,182887287000000,185432165000000,-2544878000000,0,1682000000,-1682000000,100234572000000,86320020000000,14406200000000,-491648000000,12223000000,0,0,12883000000,-660000000,3438994000000,1107511000000,0,2331483000000,1178424000000,12619778000000,7197735000000,4648776000000,0,837728000000,0,-64461000000,360661683000000,304295988000000,3062737000000,56962932000000,47002639000000,9960293000000,220262623000000,368615000000,0,12642157000000,10996924000000,56365695000000,35442539000000,34965922000000,0,476617000000,0,0,0,3865777000000,-70000000,0,16884667000000,172782000000,0,38116775000000,15035566000000,0,0,15035566000000,23081209000000,5677000000,0,0,0,0,23075532000000,408121614000000,192369611000000,4938834000000,6763993000000,180666784000000,0,0,15035566000000,200716437000000
2019,3,367538462000000,5409433000000,6563740000000,43304052000000,28819944000000,14484108000000,0,6977978000000,6988338000000,-10360000000,0,202462011000000,205317032000000,-2855021000000,0,1682000000,-1682000000,82568226000000,74270714000000,8706200000000,-408688000000,12223000000,0,0,12883000000,-660000000,3504419000000,1111035000000,0,2393384000000,1169474000000,15566906000000,9814821000000,5112440000000,0,783970000000,0,-144325000000,367538462000000,308597739000000,2000000000000,58857592000000,48419226000000,10438366000000,218654681000000,305999000000,0,14488610000000,14290857000000,58940723000000,35442539000000,34965922000000,0,476617000000,0,0,0,3858169000000,-26000000,0,19438896000000,201145000000,0,43262178000000,21577583000000,0,0,21577583000000,21684595000000,38509000000,0,0,0,0,21646086000000,485330551000000,258118246000000,2331261000000,4501457000000,251285528000000,0,0,0,227212305000000
