Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2012,3,106128162343,-95537641251,-935152282,-2905481637,-61902829,3284059624,-2830109633,0,7141934335,-263298717,-353209200,477560000,0,0,0,0,-138947917,0,0,87472300731,-94825926493,0,0,0,-7353625762,-350639344,1417351236,0,1066711892
2012,4,131330297965,-131484433703,-823851616,0,-47909213,8920050038,-2620985599,0,5273167872,-240595164,0,0,0,0,0,0,-240595164,0,0,108615720823,-111941610200,0,0,0,-3325889377,1706683331,1066711892,0,2773395223
2013,1,115183709260,-85880557468,-891115363,-2657334366,-25929174,3915526451,-5194483785,0,24449815555,0,0,0,0,0,0,0,0,0,0,55328662032,-77036090928,0,0,0,-21707428896,2742386659,2700827517,0,5443214176
2013,2,127590552550,-136226236110,-234286187,-2573529869,-189735042,5573053066,-18089485324,0,-24149666916,-136963637,0,0,0,0,0,0,-136963637,0,0,125773075394,-104992433234,0,0,0,20780642160,-3505988393,5443214176,0,1937225783
2013,3,116453249335,-85201978087,-929365600,-2385498994,-65128010,5813766480,-28900139920,0,4784905204,-2320049800,0,0,0,0,0,0,-2320049800,0,0,90952925788,-94784985099,0,0,0,-3832059311,-1367203907,1937255783,0,570051876
2013,4,40757308073,-42153850590,-1586069632,-1855809267,-55599522,217186207476,-198425678672,0,13866507866,-815509682,0,0,0,0,0,0,-815509682,0,0,105165728339,-116550353140,0,0,0,-11384624801,1666373383,570051876,0,2236425259
2014,1,130029544299,-126828755007,-943454279,-1688392445,-75365987,27741176,-6810626145,0,-6289308388,-1018404323,250000000,0,0,0,0,0,-768404323,0,0,86830336855,-79012143207,0,0,0,7818193648,760480937,2236425259,0,2996906196
2014,2,190750375955,-158564944973,-922523142,-1488839585,0,166257779,-3736388750,0,26203937284,527681435,-245725474,0,0,0,0,0,281955961,0,0,82885395246,-105280800247,0,0,0,-22395405001,4090488244,2996906196,0,7087394440
2014,3,169265279655,-147350719733,-1037727853,-1360313026,-772606235,50129025381,-38263020182,0,30609918007,-320000000,22090939,0,0,0,0,0,-297909061,0,0,106952114125,-94104112716,0,0,0,12848001409,43160010355,7087394440,0,50247404795
2014,4,153319506916,-125585299214,-1103175464,-1583484708,-125285727,125164770193,-248794425304,0,-98707393308,-1693495800,-522080769,-10000000000,0,0,0,0,-12215576569,50000000000,0,143581219566,-130238606716,0,0,0,63342612850,-47580357027,50247404795,0,2667047768
2015,1,160671947737,-129413364338,-1466383477,-1793615556,0,7386132195,-6880692299,0,28504024262,-13622877492,0,0,11000000000,0,0,0,-2622877492,0,0,96133750277,-104925358016,0,-15505998000,0,-24297605739,1583541031,2667047768,0,4250588799
2015,2,116244810219,-128401601198,-1456352422,-1812771633,-6266054465,-324607861,-4411798862,0,-26428376222,-6412685872,0,0,0,0,0,601178821,-5811507051,0,0,120207965772,-91171325866,0,0,0,29036639906,-3203243367,4250588799,0,1047345432
2015,3,127012593205,-161706253521,-1883646597,-2331231459,-1000000000,26942972804,-13019555947,0,-25985121515,-18101383732,0,-44000000000,0,0,0,0,-62101383732,83373070000,0,115885590753,-106999803394,0,0,0,92258857359,4172352112,1047345432,0,5219697544
2015,4,136897520108,-135501147764,-1912877203,-2313385324,0,1379702027,-13472759047,0,-14922947203,-4800858685,0,-51280994560,62569961432,0,0,626772556,7114880743,0,0,126289225518,-118909840218,0,0,0,7379385300,-428681160,5219697544,0,4791016384
2016,1,101120929310,-81868789396,-2749372506,-2159050626,0,2116008748,-3576096315,0,12883629215,-3081507272,0,-15000000000,13500000000,0,0,480213236,-4101294036,0,0,70431109916,-86690663690,0,0,0,-16259553774,-7477218595,24002049512,0,16524830917
