Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,3013990,3013990,10140.2380233511,27999.2567991267,7062.34393611127,-596.888841701532,1164.38143457676,1164.38143457676,1198.43737039605,0,0,0.0806939463321985,0.185698552477953,1.10333457718608,0.0115827932828699,0.00466678877657865,1.07771795806741,0.43422013569598,1.44652116366107,0.582813537874379,1.48196218800405,0.59709297553635,0.114827820796257,0.154811176036462,0.0462649356026653,24.833399789596,14.6979472441352,1.53142489254496,238.340124792822,6.74359560559135,54.1254282355493,168442075.848303,7004858.28343313,0,0,0,0.30791751531115,0.0852373542294608,0.0580536223235408,0.0580536223235408,0.0415861550515538,1.16227716061132,1.11250813029748,2.76120311324543,-0.016467467271987,0,0,20.6890966178592,20.6890966178592,20.1011755766919,2.37568387887199,0.860379979826869,3.41104882712136,-40.3592734810177,1.20841394093197,14.1770465760692,20.8154787344245,0,0,0,0,0,0,0,0,0,0
2010,0,4597520,4597520,12003.3857383981,18922.2746176199,10018.420583271,-4315.70150863944,-74.336816370565,-74.336816370565,-66.0414201569542,0,0,0.0590305134388653,0.302159515850097,1.3748083298083,0.0921940507673296,0.0426440613322457,0.795769259943399,0.368080508936347,1.05783762585618,0.489299387770842,1.16194348959948,0.537453219840978,-0.00797134574504275,-0.00316379765335597,-0.00350234094700126,12.4279967419835,29.3691740976227,1.33217273952322,273.988492010902,5.57683047188882,65.4493626513947,173643784.431138,-682165.668662675,0,0,0,0.262659281736019,0.02715720953774,-0.00168338522565112,-0.00168338522565112,-0.00392853490781412,0.785482549506847,0.891513256006679,2.02908868881048,-0.002245149682163,-222.798539138084,364.026386766195,0,0,0,2.0069337539439,1.27310275782426,2.40457064062833,-5.58194304026243,1.73828877610456,64.0083722036642,-1032.61496514097,0.0308812899427748,-0.120639373509308,-0.671554103801179,-1.02989254181623,-1.02989254181623,-1.09738464949049,-1.06384232362618,0.572847478611804,0.805666053803842,0.525393249479925
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,4597520,4597520,5763.08205293289,23162.0510623119,3902.43827106788,1290.53554960065,2148.56574849049,2148.56574849049,2238.53729836956,2149,0,0.0601751410722396,0.176977316109074,0.718183101913498,0.368591198218138,0.0878021942425679,2.52673983148704,0.601895277361892,2.82560714616628,0.673088529243863,3.19797251535474,0.761789769622754,0.372815401334962,0.400746107856725,0.0888084426401867,22.5641371571109,16.1761115640521,1.70255618910854,214.383526567258,6.30108791641291,57.9265048896171,212550884.231537,19716714.5708583,0,0,0,0.316083335329646,0.180159719978946,0.136841192978442,0.0927623267348085,0.0927623267348085,0.98561919414093,0.957376186715052,4.01903891868492,0,0,0,10.9375289150496,10.9375289150496,10.4979264884781,4.07767923207698,1.01459063088925,6.02187616245608,18.2094945058057,1.60097672232399,8.88642989959732,11.6995232756865,0,0,0,0,0,0,0,0,0,0
2015,0,4597520,4597520,12408.7194835477,26723.0676538656,11654.959847918,6665.2416955228,6645.63743061477,6645.63743061477,5575.96736936435,6646,0,0.151795593811651,0.596364737544124,1.61971916322404,0.0143121735895401,0.00983890015050324,0.240127615157519,0.165075668914467,0.438586734821944,0.301506341035583,0.454651777191587,0.312550250390068,0.73142306966906,0.808624929104994,0.31463385480021,38.8793572207837,9.3880152886088,1.85798286737105,196.449604789121,8.73931669776328,41.7652789826712,245229217.56487,60984932.1357285,0,0,0,0.442354107613263,0.346092325142086,0.310418234476266,0.290127860985784,0.248685424768345,1.13715181505811,1.26518815927109,2.94115777131046,-0.0414424362174399,298.638911792529,845.309598265784,3.53615439381954,3.53615439381954,4.21451533757432,1.89382957936618,0.87939005747346,2.0163089625914,3.52575361457417,0.959978076806515,2.77376297325404,3.09253120528238,0.153743577456662,0.614647637427999,1.21637665392901,1.6172166184553,2.60850323656211,2.09305751303341,2.09305751303341,-0.253909320066961,1.15313947807367,0
