Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,611386394429,-7415179261,603971215168,-528097959607,75873255561,1726139164,-15830390449,-10599076278,-25842973566,-28859774942,7066255768,6031192,-14343398,-8312206,0,7057943562,-12189315283,10209731085,-1979584198,5078359364,0,5078359364,614,0
2008,0,1702431656803,-10710403478,1691721253325,-1525179969022,166541284303,10485079592,-78213907502,-43386125066,-22403902336,-43186524103,33222029954,658531447,-506830078,151701369,0,33373731323,-7093040698,-3256901205,-10349941903,23023789420,0,23023789420,1439,0
2009,0,1666618682347,-14251008343,1652367674004,-1434871685518,217495988486,16144046513,-58116556020,-24065800434,-36191930073,-62380710015,76950838891,767975082,-272829153,495145929,0,77445984820,-16795090752,-2636584290,-19431675042,58014309778,0,58014309778,3392,0
2010,0,2350171913027,-10458647880,2339713265147,-2015895147157,323818117990,5729942596,-61521864145,-25527521319,-56035999193,-91412572795,120577624453,480341074,-20221576,460119498,0,121037743951,-31540314378,1168515430,-30371798948,90665945003,0,90665945003,4725,0
2011,0,3181282785551,-6260536678,3175022248873,-2753279452925,421742795948,19048958605,-84998988405,-46101007849,-55419508429,-100924132612,199449125107,5501143787,-2044633880,3456509907,0,202905635014,-54376008588,2766170537,-51609838051,151295796963,0,151295796963,7886,0
2012,0,3398535073277,-4157291104,3394377782173,-3011771596275,382606185898,1997499689,-75405380104,-39770327975,-45387829838,-99035055898,164775419747,1822145336,-56815368,1765329968,0,166540749715,-35630571056,-6649271602,-42279842658,124260907057,0,124260907057,5932,0
2013,0,4464164373558,-1738406088,4462425967470,-4032456126469,429969841001,2906188444,-75061754187,-45605497736,-78845805329,-113758216300,165210253629,5601036314,-988080998,4612955316,0,169823208945,-41651045387,-1446472335,-43097517722,126725691223,0,126725691223,4924,0
2014,0,5964704136120,-570138677936,5394565458184,-4980047817446,414517640738,6459557943,-56761561762,-32490043971,-76345783999,-125851958678,162017894242,5140616463,-562313359,4578303104,0,166596197346,-37911451627,1133088378,-36778363249,129817834097,0,129817834097,4508,0
2015,0,5905423725895,-237579247316,5667844478579,-5177772646817,490071831762,6370947394,-51170510508,-23268463695,-70579045873,-157417804174,217275418601,2220168672,-97042901,2123125771,0,219398544372,-48826601245,4083078,-48822518167,170576026205,0,170576026205,4996,0
2016,0,5735116805471,-104065225809,5631051579662,-5069318240277,561733339385,6290038480,-51535333198,-23478136729,-82850098923,-113153354544,320484591200,6695531933,-22769529965,-16073998032,0,304410593168,-64681721116,-357066668,-65038787784,239371805384,0,239371805384,7231,3939
2017,0,6934266046098,-108778074025,6825487972073,-6138931065588,686556906485,13147348289,-59473991557,-32333576859,-98338733336,-134599373974,407292155907,4983419618,-2214741347,2768678271,0,410060834178,-82979792768,-1021797530,-84001590298,326059243880,0,326059243880,5431,5431
2018,0,8671373412264,-125330147562,8546043264702,-7660099875840,885943388862,70057608210,-86114690431,-47440827495,-184073760317,-170721570122,520162442259,18301881485,-7897879729,10404001756,0,530566444015,-120560248390,5138854393,-115421393997,415145050018,13751727422,401393322596,6719,0
2019,0,9153564778109,-123233825452,9030330952657,-7926081606222,1104249346435,47496439913,-162565874813,-79383647363,-199737081768,-169601679362,619841150405,12448017375,-5041686990,7406330385,0,627247480790,-145514274904,12037790672,-133476484232,493770996558,0,493770996558,8103,8103
