Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,1,655736768892,-783642071787,-37439360612,-7804091995,-3536034409,159441714085,-87003114334,0,-104246190160,-5017981976,0,0,0,0,0,84818445,-4933163531,0,0,244263696532,-148828509603,0,-3813498000,0,91621688929,-17557664762,49860137206,0,32302472444
2013,4,1149611855849,-1033454968160,-31017981239,-9775076275,-12118545539,205945800098,-62076387603,0,207114697131,-14028081751,0,0,0,0,0,169239098,-13858842653,0,0,289807897573,-437489071557,0,-149685000,0,-147830858984,45424995494,31436567853,0,76861563347
2014,1,1014423937461,-1095917894360,-40836319068,-7664028466,-13260721723,109511760992,-51124518669,0,-84867783833,-3845790689,0,0,0,0,0,333996134,-3511794555,0,0,187430626943,-115629928443,0,-62982000,0,71737716500,-16641861888,76861563347,0,60219701459
2014,2,1679165151886,-1623185556092,-25645968666,-7379303841,-8174840959,123347923199,-60255391052,0,77872014475,-10240034742,0,9000000000,-9000000000,0,0,1295052305,-8944982437,0,0,308213593319,-276111698526,0,-72920619166,0,-40818724373,28108307665,60219701459,0,88328009124
2014,3,1074136029896,-1045166122654,-32992984416,-7509233580,-11685681145,131671498072,-53196593170,0,55256913003,-9816447339,0,0,0,0,0,195245011,-9621202328,0,0,439445193487,-434085193328,0,-1042265250,0,4317734909,49953445584,88328009124,0,138281454708
2014,4,1437730894434,-1302301704822,-39489277763,-7516875444,-9629012940,134720242198,-109246253347,0,104268012316,-13698486216,1080000000,0,0,0,0,315661715,-12302824501,0,0,248976371008,-402732004001,0,-280277950,0,-154035910943,-62070723128,138281454708,0,76210731580
2015,1,995868611113,-878328861494,-54687665466,-3839288056,-9547418286,121179445159,-126355258292,0,44289564678,-2098440818,0,-10418100000,0,0,0,76626481,-12439914337,0,0,310754764075,-296723235647,0,0,0,14031528428,45881178769,71855731580,0,117736910349
2015,2,1152326071408,-1051370415627,-27851854384,-4353520435,-7339093603,119201769879,-117517494339,0,63095462899,-7061749229,0,9918100000,0,0,0,1451597359,4307948130,0,0,174889190666,-169499335884,0,-84640803000,0,-79250948218,-11847537189,117736910349,304515,105889677675
2015,3,706707297568,-1283575890617,-34596301624,-3675733276,-11516983107,789300424014,-160104223924,0,2538589034,-23053462185,0,-10418100000,500000000,0,0,167205219,-32804356966,0,0,286377266120,-266658570385,0,-614095200,0,19104600535,-11161167397,105889677675,13315106,94741825384
2015,4,822297770497,-1370498419396,-52778200891,-4021656838,-13222601027,1068000655967,-256031165239,0,193746383073,-42615346716,0,-28000000000,28000000000,0,0,354535617,-42260811099,0,0,444415643316,-432181496730,0,-313633700,0,11920512886,163406084860,94741825384,-25961460,258121948784
