Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,118701688206,-60554488509,-2945512404,-1220410224,-900505147,25293324869,-23602601964,86984931,54771494827,-5862902747,0,0,0,0,0,249527477,-5613375270,0,0,46343439960,-90579349198,0,-1650000000,0,-45885909238,3272210319,3339463601,0,6611673920
2010,1,171718605809,-45968982194,-3676640845,-4101475319,-796430566,14725721781,-38724096175,134525528,93176702491,-24855514320,0,0,0,0,0,864708451,-23990805869,0,0,20892538240,-139388070465,0,-3999874500,0,-122495406725,-53309510103,80816837265,0,27507327162
2010,3,559462710331,-436346975037,-8117377595,-13961984635,-4822090806,81517988835,-141973597504,0,35758673589,-39816267197,0,0,0,0,20000000000,1073071079,-18743196118,0,0,346614482780,-406050991340,0,-15999498000,0,-75436006560,-58420529089,80816837265,0,22396308176
2011,1,307449680543,-123564135219,-5027324563,-7826283431,-14395909643,9356719969,-53089643888,149487833,112903103768,-7492009239,0,0,0,-15000000000,0,876536417,-21615472822,0,0,42647589946,-183517591395,0,9518023500,0,-131351977949,-40064347003,46795608009,0,6731261006
2011,4,322767597629,-333324802588,-4071043058,-11459513631,-953637061,8428056393,-51630374958,0,-70243717274,-3668497568,-90909,0,0,-16600000000,7000000000,2296065576,-10972522901,0,0,263382040704,-169983576952,0,-4926841307,0,88471622445,7255382270,40192123428,-18717643,47428788055
2012,1,297870124749,-300925945500,-6741450871,-9034628456,-1984969719,32855246728,-24996961489,879115528,-12958584558,-970237170,0,0,0,-17000000000,23500000000,318825905,5848588735,0,0,190842758531,-210654226431,0,-7999749000,0,-27811216900,-34921212723,47428788055,0,12507575332
2012,2,299081267145,-301636464366,-2067314570,-12108712631,-4250850317,66384986856,-26366395310,8684720841,19036516807,-610050561,0,0,0,0,1000000000,325022899,714972338,0,0,273509375039,-288917962125,0,0,0,-15408587086,4342902059,12507575332,0,16850477391
2012,3,291404257318,-188992958048,-2736375487,-9025280350,-6020827996,92422927061,-34041832885,902840313,143009909613,-109923846,0,0,0,0,9500000000,6926101039,16316177193,0,0,79523540094,-218308323741,0,8010000,0,-138776773647,20549313159,16850477391,0,37399790550
2012,4,241123891842,-183039115295,-4631623102,-8554943184,-4026915978,91212065400,-30128742259,0,101954617424,-42288433,0,0,0,0,4700000000,400990512,5058702079,0,0,145301711822,-248461053300,0,-7999749000,0,-111159090478,-4145770975,37399790550,7053742,33261073317
2013,1,279626192081,-147652779797,-5379570627,-4393073688,-4916896944,60738404387,-74212167181,0,103810108231,-1124591369,0,0,0,0,2988450000,724150925,2588009556,0,0,172394954758,-231486140136,0,-7999749000,0,-67090934378,39307183409,33261073317,0,72568256726
2013,2,336397017906,-316375236013,-3072283509,-5591344110,-3578162226,101907338929,-40040790159,0,69646540818,-38585278,0,0,0,-33000000000,4300000000,1042057831,-27696527447,0,0,150416570282,-222392983568,0,0,0,-71976413286,-30026399915,72568256726,157946,42542014757
2013,3,298295021233,-255334124108,-2895466758,-7495265169,-2853492653,147777791487,-45571237206,0,131923226826,-686050000,0,0,0,-3000000000,9000000000,1966221952,7280171952,0,0,157137952603,-315232350664,0,-414989982,0,-158509388043,-19305989265,42542014757,0,23236025492
2013,4,417364010546,-877250137522,-6608435279,-8417779985,-2147856442,89539762498,-49796592892,0,-437317029076,-1633724170,120300000,0,0,0,7000000000,1290950654,6777526484,0,0,820185904660,-373860554622,0,-7999749000,0,438325601038,7786098446,23236025492,2231459,31024355397
2014,1,270186502478,-285825391908,-6967386954,-7613896404,-3466088533,115383183291,-18991720765,0,62705201205,-7102481381,346363637,0,0,-13000000000,18000000000,1242411017,-513706727,0,0,231204941797,-290234396603,0,-7999749000,0,-67029203806,-4837709328,31024355397,0,26186646069
2014,2,309773590213,-478019767915,-2735284199,-9520285971,-2477734490,131927526087,-48458055975,0,-99510012250,-5282468392,0,0,0,-55000000000,3000000000,1136122264,-56146346128,0,0,485278909478,-321965667001,0,0,0,163313242477,7656884099,26186646069,0,33843530168
2014,3,375976961056,-375446690328,-3829731011,-8697768743,-2427444213,91019483067,-25257783641,0,51337026187,-37996802933,0,0,0,-20000000000,13500000000,2300280776,-42196522157,0,-338000,391680233999,-416440466901,0,0,0,-24760570902,-15620066872,33843530168,0,18223463296
2014,4,474815290340,-571151485183,-7210226965,-10731454993,-3128432533,79925494897,-19471447922,0,-56952262359,-19269854743,0,0,0,-90000000000,47000000000,4184153089,-58085701654,0,0,588165306419,-425550555257,0,-8547637240,0,154067113922,39029149909,18223463296,36247,57252649452
2015,1,484099365229,-469262999611,-10214823811,-10145437551,-3263823947,71907707530,-26247304523,0,36872683316,-27758560587,0,0,0,-45000000000,31600000000,1497009662,-39661550925,0,0,439508894688,-428653056109,0,-7999736000,0,2856102579,67234970,57252649452,0,57319884422
2015,2,599828954210,-590703886147,-4739976093,-11772302885,-4274398387,22349590966,-26559665738,0,-15871684074,0,0,0,0,-46800000000,29000000000,2847045275,-14952954725,0,0,555497155781,-548629558254,0,-621152954,0,6246444573,-24578194226,57319884422,0,32741690196
2015,3,648034854129,-620582656943,-4578892239,-10347617937,-3412320641,-8232760494,-1015069412,2098779609,-134463537,-38060000,418181818,0,0,0,7500000000,656318764,8536440582,0,0,549025974965,-541275093289,0,0,0,7750881676,16152858721,32741690196,0,48894548917
2015,4,782503630702,-707650462082,-11969587150,-11046589484,-3427322053,3745521012,-52898889011,0,-743698066,2078000000,0,0,0,0,14300000000,17183992489,33561992489,0,-11975704000,642131863661,-647686172293,0,-7999736000,0,-25529748632,7288545791,48894548917,110205,56183204913
