date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,147050,67800,10200,132650,62900,15900
2019-12-03,69150,19150,12400,57750,22050,2400
2019-12-04,111950,51500,1000,84550,44800,6800
2019-12-05,56750,38500,13300,113850,44800,5500
2019-12-06,58550,14200,10600,96750,19800,3200
2019-12-09,88300,32250,7700,160000,76250,11100
2019-12-10,118550,57000,9600,136850,57000,14000
2019-12-11,104000,51100,6500,131500,72800,4800
2019-12-12,227250,138400,8200,319650,249000,32200
2019-12-13,93750,51700,4300,86750,41000,8900
2019-12-16,70950,23400,13300,155150,122600,24300
2019-12-17,128675,72525,300,202325,90975,23700
2019-12-18,101850,42300,5300,98150,23100,3100
2019-12-19,86700,45000,13900,64400,9900,7300
2019-12-20,100450,41500,1500,92950,25900,16900
2019-12-23,13700,5000,0,81200,42900,19500
2019-12-24,54850,29900,6100,86550,68100,100
2019-12-25,63400,40200,15300,448300,381100,47800
2019-12-26,38600,14500,2200,104100,14600,18300
2019-12-27,65200,32100,1600,274300,213400,600
2019-12-30,34100,10200,3600,72700,14200,17600
2019-12-31,82500,56300,4800,41000,9800,4900
2020-01-02,85350,30400,4300,71950,5000,1400
2020-01-03,86450,25200,2200,35650,0,3000
2020-01-06,42750,4300,2200,72450,0,11000
2020-01-07,67022,9900,7400,148378,74228,10200
2020-01-08,42850,0,2700,93750,36000,7900
2020-01-09,73100,46500,2200,38700,4300,1100
2020-01-10,43100,5000,1300,40000,0,3200
2020-01-13,123400,70700,4300,35500,13000,600
2020-01-14,71800,8350,7400,39900,8350,500
2020-01-15,145000,88500,0,10500,0,0
2020-01-16,28000,8200,6500,141300,78700,5000
2020-01-17,74150,31300,21300,144350,84600,10500
2020-01-20,110050,104700,44100,15550,14900,5400
2020-01-21,63969,23500,15400,46331,0,200
2020-01-22,1900,0,6800,122200,101500,1900
2020-01-30,16450,0,1000,27250,6500,4800
2020-01-31,850150,409200,55900,373250,286100,81800
2020-02-03,500850,176300,19600,512950,389400,41500
2020-02-04,50850,0,19200,59150,17100,6900
2020-02-05,79100,15000,84700,654100,331800,71300
2020-02-06,226700,79400,17200,238000,81000,27800
2020-02-07,150218,56700,4700,90682,45982,10100
2020-02-10,76800,25800,30900,112100,68800,8800
2020-02-11,88750,11900,13600,167150,92500,25200
2020-02-12,46650,8800,10600,144250,45200,17800
2020-02-13,22250,0,2900,56850,6000,20200
2020-02-14,10450,0,3000,102650,18700,17800
2020-02-17,54650,15900,4400,126650,75100,24600
2020-02-18,47350,11000,4000,83850,26600,20300
2020-02-19,71800,29000,5700,154100,28300,14000
2020-02-20,63350,32000,10900,78850,51700,9500
2020-02-21,48950,13700,20500,79150,20000,35600
2020-02-24,53500,13000,7300,119400,74400,55700
2020-02-25,179200,141950,10900,62600,31750,6600
2020-02-26,22629,8029,15600,45971,24271,1700
2020-02-27,38514,12000,4600,31286,16786,9400
2020-02-28,854350,440100,60100,462750,208600,78700
2020-03-02,406410,127600,26200,447090,255140,80500
2020-03-03,396750,209200,19300,487450,326300,62000
2020-03-04,326850,137600,43800,433750,277300,30400
2020-03-05,205101,48451,94500,577399,380249,20500
2020-03-06,93750,23800,14900,192950,105900,30100
2020-03-09,154109,64609,31000,729691,471891,21600
2020-03-10,224531,52781,21500,269769,92319,21000
2020-03-11,87900,10000,7200,167600,70300,17100
2020-03-12,56500,0,255800,506700,310200,55300
2020-03-13,74400,10000,142400,1436400,819600,51700
2020-03-17,147500,21000,22200,180500,11200,49800
2020-03-18,251050,63000,34500,343150,196300,40500
2020-03-19,178550,51900,14900,261750,89300,19200
2020-03-20,70850,10000,17700,186850,98200,30400
2020-03-23,77850,43800,12800,225850,119000,14500
2020-03-24,158855,22000,24300,191345,60495,7600
2020-03-25,430650,218450,46400,395150,287150,39400
2020-03-26,144550,27500,24100,116250,35600,13200
2020-03-27,92700,19000,5300,223600,85100,22900
2020-03-30,37750,0,32600,445650,278000,16200
2020-03-31,150150,10000,19200,305550,124200,160400
2020-04-01,152850,48000,16100,105550,12600,17500
2020-04-02,129200,129200,0,129200,129200,0
2020-04-03,268700,134800,29500,145200,35300,19800
2020-04-06,393667,144617,38300,250933,125200,111800
2020-04-07,211169,70200,32800,227031,70081,50900
2020-04-08,116050,7700,22000,325050,205900,103900
2020-04-09,261650,137500,54000,383650,288900,30900
2020-04-10,107758,26258,22700,218342,129842,60700
2020-04-13,181150,83200,44800,206850,90100,32400
2020-04-14,81150,0,42200,147050,50900,31700
2020-04-15,381300,148200,34200,14000,0,428000
2020-04-16,317450,93900,53800,295050,141400,50100
2020-04-17,219536,87800,27700,250664,150064,33800
2020-04-20,297000,89900,48800,321000,96600,50700
2020-04-21,255550,71300,114100,593050,353700,107500
2020-04-22,215100,84600,69700,117100,29600,51000
2020-04-23,83253,7100,21000,117347,21000,35000
2020-04-24,76912,17700,19100,103788,50100,9000
2020-04-27,86450,37400,132200,396250,305500,11700
2020-04-28,45700,0,16400,40600,10500,9300
2020-04-29,24550,6500,14900,19750,0,1000
2020-05-04,253650,114200,28600,227550,132600,7500
2020-05-05,100850,62600,27200,93650,60100,15800
