Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,155302948009,-89748445732,-49972036540,-5466485343,-1245678323,6593887563,-14584657462,0,879532172,-6658524563,0,0,24000000000,0,0,190278861,17531754298,0,0,84502194000,-106061576523,0,0,0,-21559382523,-3148096053,78140502109,0,74992406056
2015,2,454976185615,-363609056862,-53605657256,-6707414160,-7586126291,136082052739,-58581405438,0,100968578347,1058730892,1329858996,-84881639520,78975687500,0,76070705,909902350,-2531389077,1501531233,0,55389709943,-144962861326,-250000000,-27870687367,0,-116192307517,-17755118247,74992406056,19892856,57257180665
2015,3,266000000000,-163466177758,-54788846898,0,0,29860146341,-10808557500,0,66796564185,0,0,0,0,0,0,325186589,325186589,0,0,15068592787,-14448014256,0,0,0,620578531,67742329305,57257180665,0,124999509970
2015,4,464201036733,-213266115492,-57206355717,-22005478969,-18159875325,109688565313,-186798745865,0,76453030678,-92330987638,409887254,-136946053880,206574667588,0,0,7654629856,-14637856820,2494000000,928517000,195982720924,-226008434277,-1301183564,-43573891586,0,-71478271503,-9663097645,124999509970,526116969,115862529294
2016,1,178578265250,-112365826524,-50085727525,-6823658260,-989375520,8456653652,-15997693776,0,772637297,-12847683766,0,0,22375768265,0,0,765276556,10293361055,0,0,98519911363,-128562652552,0,0,0,-30042741189,-18976742837,115862529294,0,96885786457
2016,2,405249402375,-343223429169,-42110291855,-7146988426,-7451877025,11870604949,-55379590705,0,-38192169856,11517247596,603990872,-76800000000,81920466735,0,0,42865126381,60106831584,6000000000,0,125470523790,-119536069910,0,-76987812114,0,-65053358234,-43138696506,96885786457,0,53747089951
2017,1,302756055402,-194739038135,-55074349554,-7975072195,-3729596403,12208616984,3902591532,0,57349207631,-874423636,706505454,-35100000000,56033376732,0,0,519722913,21285181463,0,0,87708588309,-127087475049,-190000000,-17599935657,0,-57168822397,21465566697,76627547188,0,98093113885
2017,2,277749578850,-141783008082,-38446697845,-9162484090,-781602266,89300133094,-94636531617,0,82239388044,-930798409,477825000,-12000000000,24132438467,0,0,282096767,11961561825,0,0,70570606700,-153974033119,190000000,-46596314197,0,-129809740616,-35608790747,98093113885,0,62484323138
2017,3,257574902244,-158317513066,-38718621463,-9176654268,-3352569044,41651959495,-31694601503,0,57966902395,-9432909,303090909,-15000000000,25576205920,0,0,1212990563,12082854483,0,0,79773217100,-142222624565,0,-2183589444,0,-64632996909,5416759969,62484323138,0,67901083107
2017,4,367619375186,-185268195957,-4121414798,-12181037095,-1530312180,-91064437226,-12706998959,0,60746978971,-30762872201,-606075215,15000000000,30286711302,0,1000000000,4023706802,18941470688,52999670000,0,119950678547,-136203903629,0,-1158996619,0,35587448299,115275897958,67901083107,-30306364,183146674701
2018,1,249684200327,-118074884906,-45317002408,-7230030219,-1491809100,38152988704,-50974750628,0,64748711770,-380813321,615149909,-92400000000,90731055468,0,0,308210180,-1126397764,0,0,54803075573,-119596078763,0,-14625366324,0,-79418369514,-15796055508,183146674701,0,167350619193
2018,2,0,0,0,0,0,0,0,0,-35512931826,-19392457568,4350649999,52690623977,-89325046548,0,0,2638870830,-49037359310,0,0,143201335855,-113600033557,0,8809286334,0,38410588632,-46139702504,167350619193,4907800,121215824489
2019,1,270610156672,-150537040583,-36121882829,-8372628118,-3744017583,42703629587,-43807789406,0,70730427740,-1061319400,9180000,-9000000000,2549774500,0,0,75481446,-7426883454,0,0,60816268126,-118790915123,-500000000,-3780663305,0,-62255310302,1048233984,71894125967,0,72942359951
2019,3,0,0,0,0,0,0,0,0,175456049213,4199019457,-222806364,-38000000000,151543651381,-99450456414,3100000000,-196132058,20973276002,500000000,0,-36168021809,-168250814696,-500000000,-1019691926,0,-205438528431,-9009203216,64657924733,-62494560,55586226957
2020,1,366819589706,-202822871701,-29511070996,-6881528151,-5166888808,0,0,0,122437230050,-700000000,-57790125907,53316980822,4933109589,0,2460000000,223274521,2443239025,0,0,113607805131,-188335250915,-2160000000,-243591125,0,-77131036909,47749432166,113154476346,0,160903908512
