Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,110113591.4618,110113591.4618,10169.3991407089,10402.0676297836,12032.0105373061,1620.95803964328,233.209345277859,233.209345277859,155.985046482283,623.6,0,0.641351917570095,0.866242210819346,1.64389294003269,0.12665523047264,0.0687377431179097,0.305317436493513,0.165700472383124,0.500518679200848,0.271639191435173,0.64403613321822,0.349528322822554,0.0229324606155248,0.0782158861557125,0.0124457993639042,13.5705079524274,26.8965613726132,2.43799485490717,149.71319536025,13.940282489665,26.1831135969161,3408955432.57143,204365374.3125,0,0,0,0.214014089764466,0.102623074244327,0.102623074244327,0.0834169201576743,0.0599495588472226,2.53894743221468,0.555132327719546,1.02287927593905,-0.0234673613104517,0,0,17.5679066167722,17.5679066167722,26.2653382000007,0.402875326586345,0.393864003370766,0.340508345408853,2.52751761600296,0.6241316352805,6.08178657554687,6.08178657554687,0,0,0,0,0,0,0,0,0,0
2015,0,110113591.4618,110113591.4618,10442.067002636,11848.7143353382,13672.5304028004,2225.86242196113,792.387485892413,792.387485892413,387.047022331346,792,0,0.608208952992893,1.04046950917545,1.81111769769029,0.164519678846325,0.0949772132685567,0.324118785493276,0.187113780126541,0.376688671568206,0.217462376210941,0.5586234320184,0.322493316372102,0.0722061281566267,0.115868031478097,0.0404890957618672,15.8389437928613,23.0444658920065,3.0764709776457,118.642432401335,12.3890151955391,29.4615830426478,3883049076.39583,385869346.026786,0,0,0,0.150110235479213,0.20106917155436,0.144796831416536,0.122713009659082,0.0993727708393894,2.89204645724632,0.60544082020454,1.07971137987514,-0.0233402388196929,14.9385343622997,15.801913378572,5.17045015594337,5.17045015594337,10.5852771462291,0.392355268259221,0.345775911550244,0.299651920990489,1.84063487463447,0.579171159894376,2.88045728451114,3.99988835548672,0.139072995585275,-0.201050193548013,1.23178330262246,0.607183976190489,0.675668140773428,0.88813465747257,2.39775185659184,0.0888457546291745,0.158232621574735,0
