disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-02-24,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-03-19,,,Gía tham chiếu 22.000đ/cp,,,,
2011-01-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-01-26,2011-02-18,2011-02-18,Trả cổ tức năm 2010 (1600 đ/cp),1600,16,,2010
2011-03-11,investorRight,MEETING,Họp cổ đông,2011-03-18,2011-04-18,2011-04-18,ĐHCĐ thường niên năm 2011,,,,
2012-04-11,investorRight,MEETING,Họp cổ đông,2012-04-17,2012-04-28,2012-04-28,ĐHCĐ thường niên 2012,,,,
2012-07-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-07-17,2012-08-09,2012-08-09,Trả cổ tức năm 2011 (1000 đ/cp),1000,10,,2011
2013-04-18,investorRight,MEETING,Họp cổ đông,2013-04-26,,,Đại hội cổ đông thường niên năm 2013,,,,
2013-08-27,stockAlert,noticed,Nhắc nhở,2013-08-27,,,Cổ phiếu bị nhắc nhở,,,,
2014-04-03,investorRight,MEETING,Họp cổ đông,2014-04-10,2014-05-30,2014-05-30,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-08-19,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành tăng vốn năm 2014, tỷ lệ 10:1",,10,,
2014-08-19,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cho CĐHH năm 2014, tỷ lệ 10:11",,110,,
2014-10-07,investorRight,ISSUE,Phát hành thêm,2014-10-13,2014-11-17,,"Tỷ lệ 100:110, giá 10000 đ/cp",,110,,
2014-10-07,investorRight,KINDDIV,Cổ phiếu thưởng,2014-10-13,2014-10-15,,Tỷ lệ 100:10,,10,,
2014-10-07,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-10-13,2014-10-15,,Tỷ lệ 100:10,,10,,2014
2015-01-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-01-30,,,Số lượng 179.999.997 cp,,,,
2015-04-22,investorRight,MEETING,Họp cổ đông,2015-05-06,2015-05-19,2015-05-19,"ĐHĐCĐ thường niên năm 2015 (14h - nhà hàng Sonadezi, số 35 đường 3A KCN Biên Hòa 2, Đồng Nai)",,,,
2015-09-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-09-24,2015-10-26,2015-10-26,Trả cổ tức năm 2014 (1000 đ/cp),1000,10,,2014
2016-03-11,investorRight,MEETING,Họp cổ đông,2016-03-21,2016-04-12,2016-04-12,ĐHCĐ thường niên năm 2016,,,,
