2020-04-08,6005,0,0,13105,0,2000
2020-03-13,435,0,20000,29705,0,2000
2020-03-20,4865,0,510,9475,0,1250
2020-03-23,21420,0,0,2990,0,0
2020-04-09,17345,0,0,7425,0,0
2020-04-10,23965,0,0,1355,0,50
2020-04-13,1915,0,400,18035,0,0
2020-04-14,6400,0,5000,22920,0,0
2020-04-15,3149,0,0,17341,0,1110
2020-04-16,39654,0,0,44496,37000,31100
2020-04-17,91883,43910,0,7807,0,67050
2020-04-20,85310,21420,500,30890,0,14980
2020-04-21,21630,0,23850,37280,0,2000
2020-04-22,7200,0,9000,59880,0,10000
2020-04-23,5240,0,1000,50750,0,0
2020-04-24,11685,0,0,7365,0,1760
2020-04-27,2890,0,310,500,0,1090
2020-04-28,1020,0,60,36850,25440,1550
2020-04-29,6030,0,4440,23620,0,0
2020-05-04,20,0,0,20,0,0
2020-05-05,350,0,2000,440,0,2000
