date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,13250,7000,0,19950,7000,0
2020-01-07,4600,0,0,5800,0,800
2020-01-08,3200,0,1400,4000,0,1900
2020-01-09,3750,0,10500,1250,0,0
2020-01-10,6200,0,0,10500,0,2000
2020-01-13,7050,0,0,3350,0,0
2020-01-14,9250,0,200,8950,0,0
2020-01-15,4500,0,0,13000,5000,0
2020-01-16,7150,0,200,6550,0,100
2020-01-17,8850,0,6800,3050,0,1900
2020-01-20,50,0,2900,5050,0,300
2020-01-21,7300,0,0,4400,0,0
2020-01-22,4600,0,0,7800,0,3000
2020-01-30,16300,0,2900,14200,0,0
2020-01-31,3700,0,0,17800,0,0
2020-02-03,2500,0,600,4000,0,100
2020-02-04,14300,0,1600,5600,0,0
2020-02-05,2500,0,0,2300,0,1300
2020-02-06,9850,0,700,25950,0,2600
2020-02-07,9900,0,900,21700,8000,5800
2020-02-10,7950,0,4100,31050,0,6100
2020-02-11,76600,33300,6600,25900,0,500
2020-02-12,14450,0,1300,9550,0,200
2020-02-13,5850,0,0,12250,5300,200
2020-02-14,15100,0,300,9600,0,1500
2020-02-17,15900,0,0,29800,6800,100
2020-02-18,73050,42400,1000,122650,96900,13700
2020-02-19,45050,36650,800,49850,20750,0
2020-02-20,31750,7100,8100,37650,25000,2400
2020-02-21,5200,0,100,9300,0,5000
2020-02-24,7850,0,0,29450,14600,2100
2020-02-25,18950,0,800,35450,15600,900
2020-02-26,5050,0,0,37150,23900,1500
2020-02-27,12450,7200,32500,20550,17500,0
2020-02-28,10750,0,4200,9450,0,0
2020-03-02,7650,0,3600,19450,7000,400
2020-03-03,19750,0,100,29950,7100,800
2020-03-04,27450,0,2200,37150,12000,1200
2020-03-05,22850,0,0,23050,0,3100
2020-03-06,9450,0,3000,13350,8000,3100
2020-03-09,38600,8000,100,62500,15900,500
2020-03-10,38000,9200,500,17000,0,200
2020-03-11,15750,0,1000,90650,60000,10600
2020-03-12,43950,22900,12200,63550,31800,8400
2020-03-13,35850,0,500,25350,0,1000
2020-03-17,11500,7900,10800,5300,0,200
2020-03-18,5500,0,8500,23000,0,700
2020-03-19,5150,0,26100,19150,8000,900
2020-03-20,12600,0,600,45000,0,0
2020-03-23,16150,9900,100,13250,0,1200
2020-03-24,278700,202200,72000,53800,19300,10000
2020-03-25,38600,0,18200,87800,38000,1400
2020-03-26,22800,0,40100,18000,0,1000
2020-03-27,45100,10000,23500,47800,12500,3900
2020-03-30,18800,0,2700,43000,0,12800
2020-03-31,24900,0,500,34600,0,300
2020-04-01,20900,0,5500,16800,0,2400
2020-04-02,18850,18850,0,18850,18850,0
2020-04-03,59050,10000,6100,45350,10000,3500
2020-04-06,213500,82500,6100,58400,0,19100
2020-04-07,231800,118700,17500,70600,10000,21700
2020-04-08,107500,34600,16900,55100,10000,8400
2020-04-09,151850,35600,26200,124050,33700,8300
2020-04-10,64100,0,4100,92800,15400,3400
2020-04-13,107250,13350,16700,130950,63350,9100
2020-04-14,48050,5700,1000,89650,31300,8900
2020-04-15,65700,0,16200,99400,48000,5000
2020-04-16,503300,239700,52100,237900,69500,40500
2020-04-17,140600,33100,25600,105900,23300,16600
2020-04-20,116050,40250,13800,227450,107750,41600
2020-04-21,235450,67500,36600,280450,136900,53200
2020-04-22,124500,16000,25600,110500,14100,20700
2020-04-23,44650,11600,3700,96050,33500,14100
2020-04-24,73450,10000,8400,158350,71900,18900
2020-04-27,84900,12600,20100,141600,55000,39300
2020-04-28,59650,5300,33100,64050,13800,25000
2020-04-29,264850,112000,28300,345150,193800,37700
2020-05-04,20750,0,900,32150,0,2500
2020-05-05,37200,0,2500,109900,34600,5300
